# time of execution: 2021-08-09 12:42:19
#model:m3tm
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.96925]
### sample paramters ###
# Sample: Nickel
# S=0.5
# mu_at=0.616[mu_B]
# nx=1	ny=1	nz=1
# dx=3.524e-10	dy=3.524e-10	dz=3.524e-10	[m]
# atoms per unit cell:4
# asf=0.01
# gep=8e+18[W/m^3/K]
# factor cv_el=1000[J/m^3/K^2]
# cv_ph=2300000.0[J/m^3/K]
# R = 24000000000000.0[1/ps]
# Tc=633[K]
# T_Deb=360[K]
### pulse paramters ###
# peak power:1.4e+22[W/m^3]
# sigma=1.8e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.0	0.96925	295.0	295.0	0	0	0	0
0.01	0.9692501386651055	295.0	295.0	0.0	0.0	0.0	0.0
0.02	0.9692502644717391	295.0	295.0	0.0	0.0	0.0	0.0
0.03	0.969250378612269	295.0	295.0	0.0	0.0	0.0	0.0
0.04	0.9692504821684947	295.0	295.0	0.0	0.0	0.0	0.0
0.05	0.9692505761219025	295.0	295.0	0.0	0.0	0.0	0.0
0.06	0.9692506613629639	295.0	295.0	0.0	0.0	0.0	0.0
0.07	0.9692507386995772	295.0	295.0	0.0	0.0	0.0	0.0
0.08	0.9692508088647249	295.0	295.0	0.0	0.0	0.0	0.0
0.09	0.9692508725234195	295.0	295.0	0.0	0.0	0.0	0.0
0.1	0.9692509302790078	295.0	295.0	0.0	0.0	0.0	0.0
0.11	0.9692509826788868	295.0	295.0	0.0	0.0	0.0	0.0
0.12	0.9692510302196946	295.0	295.0	0.0	0.0	0.0	0.0
0.13	0.9692510733520155	295.0	295.0	0.0	0.0	0.0	0.0
0.14	0.9692511124846497	295.0	295.0	0.0	0.0	0.0	0.0
0.15	0.9692511479884904	295.0	295.0	0.0	0.0	0.0	0.0
0.16	0.969251180200038	295.0	295.0	0.0	0.0	0.0	0.0
