# time of execution: 2021-01-30 18:55:20
#model:m3tm
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.96925]
### sample paramters ###
# Sample: Nickel
# S=0.5
# mu_at=0.616[mu_B]
# nx=1	ny=1	nz=1
# dx=3.524e-10	dy=3.524e-10	dz=3.524e-10	[m]
# atoms per unit cell:4
# asf=0.09
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=633[K]
# T_Deb=450[K]
### pulse paramters ###
# peak power:1.75e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
31.21	0.6995487762345474	519.9417529534538	519.9417278238824	1053990797.9405807	48319740.94290913	814117094.4141943	-191553962.5837508
31.219999999999995	0.6995487770500032	519.9417528905003	519.9417279446137	1053990797.9405807	48319740.92555242	814117094.8596354	-191553962.1556665
31.229999999999997	0.6995487778594982	519.941752828007	519.9417280644628	1053990797.9405807	48319740.90832258	814117095.3018204	-191553961.73071128
31.24	0.6995487786630763	519.9417527659704	519.9417281834357	1053990797.9405807	48319740.89121868	814117095.7407734	-191553961.30886227
31.250000000000004	0.699548779460781	519.9417527043873	519.941728301539	1053990797.9405807	48319740.874239795	814117096.1765178	-191553960.89009666
31.259999999999998	0.6995487802526544	519.9417526432542	519.9417284187789	1053990797.9405807	48319740.85738502	814117096.6090776	-191553960.47439218
31.27	0.6995487810387402	519.941752582568	519.941728535163	1053990797.9405807	48319740.84065344	814117097.0384752	-191553960.06172624
31.28	0.6995487818190784	519.9417525223254	519.9417286506954	1053990797.9405807	48319740.824044175	814117097.4647341	-191553959.6520767
31.289999999999996	0.699548782593714	519.9417524625233	519.9417287653833	1053990797.9405807	48319740.80755631	814117097.8878771	-191553959.2454212
31.299999999999997	0.6995487833626873	519.9417524031581	519.9417288792331	1053990797.9405807	48319740.79118897	814117098.3079271	-191553958.84173846
31.31	0.6995487841260399	519.9417523442271	519.9417289922507	1053990797.9405807	48319740.77494128	814117098.7249072	-191553958.44100645
31.32	0.6995487848838127	519.9417522857268	519.941729104442	1053990797.9405807	48319740.758812346	814117099.1388389	-191553958.0432036
31.33	0.6995487856360463	519.9417522276541	519.9417292158133	1053990797.9405807	48319740.74280131	814117099.549745	-191553957.64830843
31.34	0.6995487863827815	519.9417521700058	519.9417293263703	1053990797.9405807	48319740.726907305	814117099.9576474	-191553957.2562998
31.35	0.6995487871240585	519.9417521127789	519.9417294361193	1053990797.9405807	48319740.71112947	814117100.3625683	-191553956.8671566
31.360000000000003	0.6995487878599173	519.9417520559703	519.9417295450662	1053990797.9405807	48319740.69546696	814117100.7645298	-191553956.48085785
31.369999999999997	0.6995487885903968	519.9417519995771	519.941729653217	1053990797.9405807	48319740.67991893	814117101.1635529	-191553956.0973827
31.38	0.6995487893155373	519.941751943596	519.941729760577	1053990797.9405807	48319740.66448455	814117101.5596595	-191553955.71671057
31.39	0.6995487900353775	519.941751888024	519.9417298671523	1053990797.9405807	48319740.64916301	814117101.9528705	-191553955.33882102
31.399999999999995	0.6995487907499564	519.9417518328581	519.9417299729486	1053990797.9405807	48319740.63395339	814117102.3432075	-191553954.96369353
31.409999999999997	0.6995487914593114	519.9417517780957	519.9417300779713	1053990797.9405807	48319740.61885501	814117102.7306913	-191553954.59130806
31.419999999999998	0.699548792163481	519.9417517237334	519.9417301822267	1053990797.9405807	48319740.60386699	814117103.1153427	-191553954.2216446
31.430000000000003	0.6995487928625039	519.9417516697686	519.9417302857196	1053990797.9405807	48319740.58898853	814117103.4971827	-191553953.8546834
31.439999999999998	0.6995487935564174	519.9417516161983	519.9417303884561	1053990797.9405807	48319740.57421881	814117103.8762312	-191553953.49040452
31.45	0.6995487942452583	519.9417515630194	519.9417304904417	1053990797.9405807	48319740.55955706	814117104.2525091	-191553953.12878814
31.46	0.6995487949290645	519.9417515102292	519.9417305916819	1053990797.9405807	48319740.54500247	814117104.6260368	-191553952.769815
31.470000000000002	0.6995487956078723	519.9417514578247	519.9417306921821	1053990797.9405807	48319740.53055426	814117104.996834	-191553952.41346583
31.479999999999997	0.6995487962817183	519.9417514058035	519.9417307919476	1053990797.9405807	48319740.51621166	814117105.3649211	-191553952.05972138
31.49	0.6995487969506393	519.9417513541613	519.941730890984	1053990797.9405807	48319740.50197393	814117105.7303177	-191553951.70856264
31.5	0.6995487976146707	519.941751302898	519.9417309892964	1053990797.9405807	48319740.48784029	814117106.0930433	-191553951.3599707
