Delay	xmcdN	xmcdNE	
ps			
-10.64998	1.02984360038302	0.044604073684012
-9.64928999999995	0.922567348741351	0.0393061243774797
-8.64859999999999	1.00061776061776	0.0428062372070928
-7.65207999999996	0.967912864292022	0.040122075554022
-6.65137999999996	0.947173879562606	0.0414173307477928
-5.65069	0.977600943118185	0.0408640507782976
-4.64999999999998	0.999037999037999	0.0452065882875841
-3.64930999999996	0.966207581996309	0.0396956052996977
-2.64861999999999	1.03750558118768	0.0431304120117332
-1.64792	0.972012438916037	0.0415287577841229
-0.651399999999967	1.02222222222222	0.042702476880789
-0.55132999999995	1.01136854223629	0.04084394900735
-0.451259999999991	0.992223717661134	0.0420196954039108
-0.351189999999974	1.01120943952802	0.0417963808681851
-0.251119999999958	0.968793535803845	0.0385342813027716
-0.151049999999998	0.957910228108904	0.0403833387636951
-0.0509899999999561	0.982522223896339	0.0419165278254513
0.0490800000000036	0.993623016461516	0.0413210433274811
0.14915000000002	0.984879508584029	0.0435728306344069
0.249220000000037	0.876339909895914	0.040504891700122
0.349289999999996	0.79130693658827	0.0371938901765999
0.449360000000013	0.759812801932367	0.0371050960232907
0.549430000000029	0.721515196885761	0.0359437634681435
0.649500000000046	0.7651639958065	0.0367088668632949
0.749570000000006	0.672047065922462	0.0352296427446047
0.849640000000022	0.671372549019608	0.0365395026239228
0.949710000000039	0.58954208855977	0.0339933384338868
1.04978	0.623955008359933	0.0345833837649224
1.14984000000004	0.548671149535703	0.0351465977294084
1.24991	0.577847911030959	0.0334535971424461
1.34998000000002	0.53909590714722	0.0336145566386533
1.45005000000003	0.557565789473684	0.0333989498651456
1.55012000000005	0.521845776483213	0.0341493274881141
1.65019000000001	0.550087873462214	0.033170745960468
1.75026000000003	0.522274077216801	0.0313767405291998
1.85033000000004	0.492500364059997	0.0322287917010761
1.9504	0.48053912804291	0.0301678373627557
2.05047000000002	0.493657663035368	0.032682960261663
2.15054000000004	0.466789930308633	0.0310054388755762
2.25060999999999	0.435608223872073	0.0306384582411757
2.35068000000001	0.469387755102041	0.0313558778881062
3.35137000000003	0.466414104618971	0.031597442916621
4.35205999999999	0.407058823529412	0.0309887318613823
5.34858000000003	0.386163132642006	0.0320214689069224
6.34927000000005	0.377522462807483	0.0307725751017184
7.34997000000004	0.454307289258746	0.0329599052024133
8.35066	0.369663412501821	0.0302581657497347
9.35135000000002	0.351250359298649	0.0300205799748393
10.35204	0.357019313923321	0.0301078090849611
11.34857	0.36065814602615	0.0305824461875148
12.34926	0.325467361323935	0.0315202141423467
14.35064	0.251718983557549	0.0302540713185891
16.35203	0.277068693532196	0.029101785165454
18.34924	0.278298264475503	0.0309173093568067
20.35063	0.269113615595492	0.030810199412897
22.35201	0.244226834258989	0.0294697503823414
32.35059	0.199368040926873	0.0300066519436017
42.34917	0.194225721784777	0.0290654422209756
52.35193	0.101059859680549	0.0294167787422868
62.35051	0.145205066344994	0.029609942764233
72.34909	0.134664131812421	0.0310038011908532
82.35184	0.0954362801377727	0.0280072593525698
92.35043	0.095311536088834	0.0300068921498157
102.34901	0.0212381382738364	0.0297524469040445
112.35176	0.120904278151381	0.0284937463226574
122.35034	0.0751565762004175	0.0295474001693044
132.34892	0.0752688172043011	0.0283042766969103
142.35168	0.0577673692427791	0.0308284839591072
152.35026	0.0997858672376874	0.0281559444589824
162.34884	0.099608525445846	0.0287181523482307
172.35159	0.0814728906929545	0.0286415351922931
222.34867	0.138253488706661	0.0287017887502876
272.34992	0.221477509681263	0.0300505221822781
322.35118	0.403681885125184	0.0311124008155455
372.34826	0.490433766613115	0.031818719249083
422.34951	0.60106998264893	0.0331030345310979
472.35076	0.650433223782492	0.0349840492001785
522.35201	0.697631541625301	0.0344152256558874
572.34909	0.741489671224905	0.0356900701146349
622.35034	0.743231312536786	0.0362796231073886
672.35159	0.771704180064309	0.036542327189718
