#Delay	xmcdN	xmcdNE	
#ps			
-10.64998	1.00787401574803	0.0396915131489334
-9.64928999999995	1.02431656849419	0.042294500482361
-8.64859999999999	0.997551490710068	0.0403265106334567
-7.65207999999996	0.979136270790779	0.0402071259781948
-6.65137999999996	0.959414225941423	0.0381173924030405
-5.65069	1.03520811576906	0.0420174491831557
-4.64999999999998	0.989042329630741	0.0415470398830462
-3.64930999999996	1.00587308408537	0.0402653353119456
-2.64861999999999	1.01986362288764	0.0416610045034934
-1.64792	0.942214196416169	0.0380939651541378
-0.651399999999967	1.02917660260906	0.0400851003057939
-0.55132999999995	1.01621545403271	0.0396840340387894
-0.451259999999991	1.01760192568076	0.0420548098409624
-0.351189999999974	0.979464025633557	0.0403456054357889
-0.251119999999958	0.970621310092775	0.0385563578098952
-0.151049999999998	1.0323052185353	0.0414498273727346
-0.0509899999999561	1.01073665374292	0.0418103122280346
0.0490800000000036	1.02859327217125	0.0429456438391527
0.14915000000002	0.907087719298246	0.0368276656132907
0.249220000000037	0.902736043017555	0.0416336145944743
0.349289999999996	0.906263624473187	0.0384861238587122
0.449360000000013	0.883803863298663	0.038879118554663
0.549430000000029	0.865381742118631	0.03876983000211
0.649500000000046	0.876907276995305	0.0384415658114148
0.749570000000006	0.825387949112261	0.0352869516459973
0.849640000000022	0.811909404529774	0.0374795134809738
0.949710000000039	0.810413296072952	0.0369497146183499
1.04978	0.835516946738821	0.0363801619851627
1.14984000000004	0.839838103498121	0.0371388344652387
1.24991	0.818664431405421	0.0355260087787321
1.34998000000002	0.766947919697411	0.0358957200001472
1.45005000000003	0.834390096618358	0.0382633995897992
1.55012000000005	0.800902343181487	0.0369017459316282
1.65019000000001	0.827477412878245	0.0367681834008429
1.75026000000003	0.826515810850015	0.0374210816643988
1.85033000000004	0.834373639134853	0.0376650527897579
1.9504	0.833076384022425	0.0362395934217102
2.05047000000002	0.791559583389693	0.0337330225955009
2.15054000000004	0.853294780094354	0.039303366361008
2.25060999999999	0.804903263919657	0.0374090022090374
2.35068000000001	0.775729873193748	0.0366114494533044
3.35137000000003	0.812629399585921	0.0375421410449708
4.35205999999999	0.791340264919527	0.0357151817596311
5.34858000000003	0.820691702538222	0.0376952268760721
6.34927000000005	0.776725895718031	0.0360874700414455
7.34997000000004	0.838980596582682	0.0370862698927503
8.35066	0.792610250297974	0.0372551259999168
9.35135000000002	0.774254545454545	0.0361316148395848
10.35204	0.785083848190644	0.0364761136225187
11.34857	0.80130340333092	0.0364080228836129
12.34926	0.814211487150681	0.0352544401895132
14.35064	0.795246530853263	0.0369022791394236
16.35203	0.837030593011454	0.0368540708366912
18.34924	0.817694758181292	0.0363949985105191
20.35063	0.790734141126158	0.0351265806696639
22.35201	0.777579806978471	0.0364057229566679
32.35059	0.736163654196441	0.0338862340423673
42.34917	0.762409288824383	0.0357838413008191
52.35193	0.830536912751678	0.0355798385689058
62.35051	0.851541068258835	0.0419579890121481
72.34909	0.789398280802292	0.036198902136637
82.35184	0.841931489888568	0.0356337107392697
92.35043	0.917551530293567	0.0417946927807528
102.34901	0.847947214076246	0.0380080598937311
112.35176	0.935017523364486	0.039668230506346
122.35034	0.894014277869303	0.0363794817234571
132.34892	0.879646773963823	0.0374905048677319
142.35168	0.929791546033584	0.0390982328754988
152.35026	0.879589857281419	0.0364568678903541
162.34884	0.911721504112808	0.0392920663390237
172.35159	0.91005291005291	0.0393092936444166
222.34867	0.913215278794087	0.038915209846527
272.34992	0.963652224483862	0.0395380767372427
322.35118	0.943658023826209	0.037819467027076
372.34826	0.972606530160487	0.0378738170128759
422.34951	0.937139642806919	0.0375915777886589
472.35076	0.979408175716901	0.0421962306363726
522.35201	0.95161055239761	0.0397355214923453
572.34909	0.962667847129999	0.0404732454340619
622.35034	0.912970477123268	0.03748717691281
672.35159	1.06382978723404	0.0422175422159805
