# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999339304656663	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28028009e-24]
0.02	0.9998679075311241	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05462859e-23]
0.03	0.9998019317811689	100.0	100.0	0.0	0.0	0.0	0.0	[-1.57979992e-23]
0.04	0.9997360037960595	100.0	100.0	0.0	0.0	0.0	0.0	[-2.10354023e-23]
0.05	0.999670124151524	100.0	100.0	0.0	0.0	0.0	0.0	[-2.62584775e-23]
0.06	0.9996042934187687	100.0	100.0	0.0	0.0	0.0	0.0	[-3.14672081e-23]
0.07	0.9995385121644859	100.0	100.0	0.0	0.0	0.0	0.0	[-3.66615773e-23]
0.08	0.9994727809508613	100.0	100.0	0.0	0.0	0.0	0.0	[-4.18415688e-23]
0.09	0.9994071003355852	100.0	100.0	0.0	0.0	0.0	0.0	[-4.70071669e-23]
0.1	0.9993414708718561	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21583561e-23]
0.11	0.9992758931083949	100.0	100.0	0.0	0.0	0.0	0.0	[-5.72951213e-23]
0.12	0.9992103675894508	100.0	100.0	0.0	0.0	0.0	0.0	[-6.24174478e-23]
0.13	0.9991448948548085	100.0	100.0	0.0	0.0	0.0	0.0	[-6.75253214e-23]
0.14	0.9990794754398015	100.0	100.0	0.0	0.0	0.0	0.0	[-7.26187281e-23]
0.15	0.9990141098753202	100.0	100.0	0.0	0.0	0.0	0.0	[-7.76976545e-23]
0.16	0.99894879868782	100.0	100.0	0.0	0.0	0.0	0.0	[-8.27620873e-23]
0.17	0.9988835423993332	100.0	100.0	0.0	0.0	0.0	0.0	[-8.78120139e-23]
0.18	0.9988183415274762	100.0	100.0	0.0	0.0	0.0	0.0	[-9.28474218e-23]
0.19	0.9987531965854625	100.0	100.0	0.0	0.0	0.0	0.0	[-9.7868299e-23]
0.2	0.9986881080821116	100.0	100.0	0.0	0.0	0.0	0.0	[-1.02874634e-22]
0.21	0.9986230765218603	100.0	100.0	0.0	0.0	0.0	0.0	[-1.07866415e-22]
0.22	0.9985581024047715	100.0	100.0	0.0	0.0	0.0	0.0	[-1.12843632e-22]
0.22999999999999998	0.9984931862265456	100.0	100.0	0.0	0.0	0.0	0.0	[-1.17806274e-22]
0.24	0.998428328478534	100.0	100.0	0.0	0.0	0.0	0.0	[-1.22754331e-22]
