# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999779717876975	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76208076e-24]
0.02	0.9999559487072607	100.0	100.0	0.0	0.0	0.0	0.0	[-3.52339864e-24]
0.03	0.9999339307782008	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28395221e-24]
0.04	0.9999119180199962	100.0	100.0	0.0	0.0	0.0	0.0	[-7.04374009e-24]
0.05	0.9998899104520922	100.0	100.0	0.0	0.0	0.0	0.0	[-8.80276086e-24]
0.06	0.9998679080939006	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05610131e-23]
0.07	0.9998459109647985	100.0	100.0	0.0	0.0	0.0	0.0	[-1.23184955e-23]
0.08	0.9998239190841312	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40752066e-23]
0.09	0.9998019324712096	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58311449e-23]
0.1	0.9997799511453119	100.0	100.0	0.0	0.0	0.0	0.0	[-1.75863093e-23]
0.11	0.9997579751256818	100.0	100.0	0.0	0.0	0.0	0.0	[-1.93406981e-23]
0.12	0.9997360044315295	100.0	100.0	0.0	0.0	0.0	0.0	[-2.10943101e-23]
0.13	0.9997140390820326	100.0	100.0	0.0	0.0	0.0	0.0	[-2.28471439e-23]
0.14	0.9996920790963337	100.0	100.0	0.0	0.0	0.0	0.0	[-2.45991981e-23]
0.15	0.9996701244935431	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63504714e-23]
0.16	0.9996481752927359	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81009623e-23]
0.17	0.9996262315129555	100.0	100.0	0.0	0.0	0.0	0.0	[-2.98506695e-23]
0.18	0.9996042931732101	100.0	100.0	0.0	0.0	0.0	0.0	[-3.15995916e-23]
0.19	0.9995823602924738	100.0	100.0	0.0	0.0	0.0	0.0	[-3.33477274e-23]
0.2	0.9995604328896881	100.0	100.0	0.0	0.0	0.0	0.0	[-3.50950753e-23]
0.21	0.9995385109837588	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68416341e-23]
0.22	0.9995165945935595	100.0	100.0	0.0	0.0	0.0	0.0	[-3.85874024e-23]
0.22999999999999998	0.9994946837379294	100.0	100.0	0.0	0.0	0.0	0.0	[-4.03323788e-23]
0.24	0.9994727784356748	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20765621e-23]
0.25	0.9994508787055666	100.0	100.0	0.0	0.0	0.0	0.0	[-4.38199508e-23]
0.26	0.999428984566342	100.0	100.0	0.0	0.0	0.0	0.0	[-4.55625437e-23]
0.27	0.9994070960367039	100.0	100.0	0.0	0.0	0.0	0.0	[-4.73043394e-23]
0.28	0.9993852131353231	100.0	100.0	0.0	0.0	0.0	0.0	[-4.90453365e-23]
0.29	0.9993633358808343	100.0	100.0	0.0	0.0	0.0	0.0	[-5.07855338e-23]
0.3	0.9993414642918386	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25249298e-23]
0.31	0.9993195983869039	100.0	100.0	0.0	0.0	0.0	0.0	[-5.42635234e-23]
0.32	0.9992977381845629	100.0	100.0	0.0	0.0	0.0	0.0	[-5.60013131e-23]
0.33	0.9992758837033155	100.0	100.0	0.0	0.0	0.0	0.0	[-5.77382976e-23]
0.34	0.999254034961625	100.0	100.0	0.0	0.0	0.0	0.0	[-5.94744756e-23]
0.35	0.9992321919779233	100.0	100.0	0.0	0.0	0.0	0.0	[-6.12098459e-23]
0.36	0.9992103547706066	100.0	100.0	0.0	0.0	0.0	0.0	[-6.2944407e-23]
0.37	0.9991885233580369	100.0	100.0	0.0	0.0	0.0	0.0	[-6.46781578e-23]
0.38	0.999166697758543	100.0	100.0	0.0	0.0	0.0	0.0	[-6.64110968e-23]
0.39	0.9991448779904183	100.0	100.0	0.0	0.0	0.0	0.0	[-6.81432228e-23]
