# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999779717958813	100.0	100.0	0.0	0.0	0.0	0.0	[-1.753474e-24]
0.02	0.9999559487724223	100.0	100.0	0.0	0.0	0.0	0.0	[-3.48908825e-24]
0.03	0.9999339309970792	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20701509e-24]
0.04	0.9999119185363611	100.0	100.0	0.0	0.0	0.0	0.0	[-6.90742522e-24]
0.05	0.9998899114558417	100.0	100.0	0.0	0.0	0.0	0.0	[-8.59048771e-24]
0.06	0.9998679098201719	100.0	100.0	0.0	0.0	0.0	0.0	[-1.025637e-23]
0.07	0.9998459136930934	100.0	100.0	0.0	0.0	0.0	0.0	[-1.1905238e-23]
0.08	0.999823923137452	100.0	100.0	0.0	0.0	0.0	0.0	[-1.3537256e-23]
0.09	0.999801938215207	100.0	100.0	0.0	0.0	0.0	0.0	[-1.51525868e-23]
0.1	0.9997799589874486	100.0	100.0	0.0	0.0	0.0	0.0	[-1.67513914e-23]
0.11	0.9997579855144032	100.0	100.0	0.0	0.0	0.0	0.0	[-1.83338296e-23]
0.12	0.9997360178554505	100.0	100.0	0.0	0.0	0.0	0.0	[-1.99000594e-23]
0.13	0.9997140560691335	100.0	100.0	0.0	0.0	0.0	0.0	[-2.14502375e-23]
0.14	0.9996921002131686	100.0	100.0	0.0	0.0	0.0	0.0	[-2.2984519e-23]
0.15	0.9996701503444585	100.0	100.0	0.0	0.0	0.0	0.0	[-2.45030576e-23]
0.16	0.999648206519102	100.0	100.0	0.0	0.0	0.0	0.0	[-2.60060053e-23]
0.17	0.9996262687924068	100.0	100.0	0.0	0.0	0.0	0.0	[-2.74935131e-23]
0.18	0.9996043372188984	100.0	100.0	0.0	0.0	0.0	0.0	[-2.89657301e-23]
0.19	0.9995824118523327	100.0	100.0	0.0	0.0	0.0	0.0	[-3.04228041e-23]
0.2	0.9995604927457031	100.0	100.0	0.0	0.0	0.0	0.0	[-3.18648818e-23]
0.21	0.999538579951255	100.0	100.0	0.0	0.0	0.0	0.0	[-3.32921081e-23]
0.22	0.9995166735204933	100.0	100.0	0.0	0.0	0.0	0.0	[-3.47046267e-23]
0.22999999999999998	0.9994947735041917	100.0	100.0	0.0	0.0	0.0	0.0	[-3.61025799e-23]
0.24	0.9994728799524053	100.0	100.0	0.0	0.0	0.0	0.0	[-3.74861086e-23]
0.25	0.9994509929144784	100.0	100.0	0.0	0.0	0.0	0.0	[-3.88553525e-23]
0.26	0.9994291124390541	100.0	100.0	0.0	0.0	0.0	0.0	[-4.02104498e-23]
0.27	0.999407238574085	100.0	100.0	0.0	0.0	0.0	0.0	[-4.15515374e-23]
0.28	0.9993853713668411	100.0	100.0	0.0	0.0	0.0	0.0	[-4.28787511e-23]
0.29	0.9993635108639204	100.0	100.0	0.0	0.0	0.0	0.0	[-4.4192225e-23]
