# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.998696037367565	100.0	100.0	0.0	0.0	0.0	0.0	[-1.29743469e-38]
0.02	0.9974274537625494	100.0	100.0	0.0	0.0	0.0	0.0	[-2.54675791e-38]
0.03	0.9961931285010381	100.0	100.0	0.0	0.0	0.0	0.0	[-3.74956345e-38]
0.04	0.9949919839952072	100.0	100.0	0.0	0.0	0.0	0.0	[-4.90738635e-38]
0.05	0.9938229837266331	100.0	100.0	0.0	0.0	0.0	0.0	[-6.02170551e-38]
0.06	0.9926851303337764	100.0	100.0	0.0	0.0	0.0	0.0	[-7.09394616e-38]
0.07	0.991577463806152	100.0	100.0	0.0	0.0	0.0	0.0	[-8.12548218e-38]
0.08	0.9904990597782427	100.0	100.0	0.0	0.0	0.0	0.0	[-9.11763833e-38]
0.09	0.9894490279167603	100.0	100.0	0.0	0.0	0.0	0.0	[-1.00716923e-37]
0.1	0.9884265103952814	100.0	100.0	0.0	0.0	0.0	0.0	[-1.09888768e-37]
0.11	0.9874306804507578	100.0	100.0	0.0	0.0	0.0	0.0	[-1.18703812e-37]
0.12	0.9864607410167717	100.0	100.0	0.0	0.0	0.0	0.0	[-1.27173536e-37]
0.13	0.9855159234287811	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35309025e-37]
0.14	0.9845954861969363	100.0	100.0	0.0	0.0	0.0	0.0	[-1.43120982e-37]
0.15	0.9836987138423556	100.0	100.0	0.0	0.0	0.0	0.0	[-1.50619746e-37]
0.16	0.982824915793029	100.0	100.0	0.0	0.0	0.0	0.0	[-1.57815302e-37]
0.17	0.9819734253357937	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64717303e-37]
0.18	0.9811435986210492	100.0	100.0	0.0	0.0	0.0	0.0	[-1.71335075e-37]
0.19	0.980334813717127	100.0	100.0	0.0	0.0	0.0	0.0	[-1.77677635e-37]
0.2	0.979546469711417	100.0	100.0	0.0	0.0	0.0	0.0	[-1.837537e-37]
0.21	0.9787779858555518	100.0	100.0	0.0	0.0	0.0	0.0	[-1.895717e-37]
0.22	0.9780288007521323	100.0	100.0	0.0	0.0	0.0	0.0	[-1.95139789e-37]
0.22999999999999998	0.9772983715806357	100.0	100.0	0.0	0.0	0.0	0.0	[-2.00465854e-37]
0.24	0.976586173360303	100.0	100.0	0.0	0.0	0.0	0.0	[-2.05557527e-37]
0.25	0.9758916982479428	100.0	100.0	0.0	0.0	0.0	0.0	[-2.10422193e-37]
0.26	0.9752144548687168	100.0	100.0	0.0	0.0	0.0	0.0	[-2.15067001e-37]
0.27	0.974553967678106	100.0	100.0	0.0	0.0	0.0	0.0	[-2.19498869e-37]
0.28	0.9739097763533493	100.0	100.0	0.0	0.0	0.0	0.0	[-2.23724496e-37]
0.29	0.9732814352127757	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27750369e-37]
0.3	0.972668512661528	100.0	100.0	0.0	0.0	0.0	0.0	[-2.3158277e-37]
0.31	0.9720705906622804	100.0	100.0	0.0	0.0	0.0	0.0	[-2.35227784e-37]
0.32	0.9714872642296323	100.0	100.0	0.0	0.0	0.0	0.0	[-2.38691304e-37]
0.33	0.970918140946941	100.0	100.0	0.0	0.0	0.0	0.0	[-2.41979041e-37]
0.34	0.9703628405044277	100.0	100.0	0.0	0.0	0.0	0.0	[-2.45096528e-37]
0.35	0.9698209942574685	100.0	100.0	0.0	0.0	0.0	0.0	[-2.48049127e-37]
0.36	0.9692922448040281	100.0	100.0	0.0	0.0	0.0	0.0	[-2.50842035e-37]
0.37	0.968776245580279	100.0	100.0	0.0	0.0	0.0	0.0	[-2.53480288e-37]
0.38	0.9682726604734837	100.0	100.0	0.0	0.0	0.0	0.0	[-2.55968771e-37]
0.39	0.9677811634512781	100.0	100.0	0.0	0.0	0.0	0.0	[-2.58312218e-37]
0.4	0.9673014382065515	100.0	100.0	0.0	0.0	0.0	0.0	[-2.60515218e-37]
0.41	0.966833177817148	100.0	100.0	0.0	0.0	0.0	0.0	[-2.62582223e-37]
0.42	0.9663760844196678	100.0	100.0	0.0	0.0	0.0	0.0	[-2.6451755e-37]
0.43	0.9659298688966906	100.0	100.0	0.0	0.0	0.0	0.0	[-2.66325386e-37]
0.44	0.9654942505767717	100.0	100.0	0.0	0.0	0.0	0.0	[-2.68009792e-37]
0.45	0.9650689569466002	100.0	100.0	0.0	0.0	0.0	0.0	[-2.69574708e-37]
0.45999999999999996	0.9646537233747421	100.0	100.0	0.0	0.0	0.0	0.0	[-2.71023956e-37]
0.47000000000000003	0.9642482928464304	100.0	100.0	0.0	0.0	0.0	0.0	[-2.72361243e-37]
0.48	0.9638524157088807	100.0	100.0	0.0	0.0	0.0	0.0	[-2.73590169e-37]
0.49000000000000005	0.9634658494266415	100.0	100.0	0.0	0.0	0.0	0.0	[-2.74714224e-37]
0.5	0.9630883583465242	100.0	100.0	0.0	0.0	0.0	0.0	[-2.75736796e-37]
0.5099999999999999	0.9627197134716649	100.0	100.0	0.0	0.0	0.0	0.0	[-2.76661175e-37]
0.52	0.9623596922443192	100.0	100.0	0.0	0.0	0.0	0.0	[-2.7749055e-37]
0.5299999999999999	0.9620080783369781	100.0	100.0	0.0	0.0	0.0	0.0	[-2.78228021e-37]
0.54	0.9616646614514424	100.0	100.0	0.0	0.0	0.0	0.0	[-2.78876594e-37]
0.5499999999999999	0.9613292371255016	100.0	100.0	0.0	0.0	0.0	0.0	[-2.79439188e-37]
0.56	0.9610016065468783	100.0	100.0	0.0	0.0	0.0	0.0	[-2.79918637e-37]
0.57	0.9606815763741198	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80317691e-37]
0.58	0.9603689585641358	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80639022e-37]
0.59	0.9600635702060939	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80885223e-37]
0.6	0.9597652333613967	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81058811e-37]
0.61	0.9594737749094855	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81162233e-37]
0.62	0.9591890263992184	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81197862e-37]
0.6299999999999999	0.9589108239055937	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81168004e-37]
0.64	0.9586390078915851	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81074898e-37]
0.6499999999999999	0.9583734230748877	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80920718e-37]
0.66	0.9581139182993631	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80707576e-37]
0.6699999999999999	0.9578603464109927	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80437523e-37]
0.68	0.9576125641381557	100.0	100.0	0.0	0.0	0.0	0.0	[-2.80112551e-37]
0.69	0.9573704319760618	100.0	100.0	0.0	0.0	0.0	0.0	[-2.79734593e-37]
0.7	0.957133814075152	100.0	100.0	0.0	0.0	0.0	0.0	[-2.7930553e-37]
0.71	0.956902578133341	100.0	100.0	0.0	0.0	0.0	0.0	[-2.78827185e-37]
0.72	0.9566765952919098	100.0	100.0	0.0	0.0	0.0	0.0	[-2.78301332e-37]
0.73	0.9564557400349382	100.0	100.0	0.0	0.0	0.0	0.0	[-2.77729692e-37]
0.74	0.9562398900921153	100.0	100.0	0.0	0.0	0.0	0.0	[-2.77113937e-37]
0.7499999999999999	0.9560289263448052	100.0	100.0	0.0	0.0	0.0	0.0	[-2.76455692e-37]
0.76	0.9558227327352405	100.0	100.0	0.0	0.0	0.0	0.0	[-2.75756533e-37]
0.7699999999999999	0.9556211961787257	100.0	100.0	0.0	0.0	0.0	0.0	[-2.75017994e-37]
0.78	0.9554242064787226	100.0	100.0	0.0	0.0	0.0	0.0	[-2.74241562e-37]
0.7899999999999999	0.9552316562447263	100.0	100.0	0.0	0.0	0.0	0.0	[-2.73428684e-37]
0.8	0.9550434408128107	100.0	100.0	0.0	0.0	0.0	0.0	[-2.72580762e-37]
0.8099999999999999	0.9548594581687465	100.0	100.0	0.0	0.0	0.0	0.0	[-2.71699162e-37]
0.82	0.9546796088736039	100.0	100.0	0.0	0.0	0.0	0.0	[-2.70785206e-37]
0.83	0.954503795991733	100.0	100.0	0.0	0.0	0.0	0.0	[-2.69840183e-37]
0.84	0.9543319250210446	100.0	100.0	0.0	0.0	0.0	0.0	[-2.68865341e-37]
0.85	0.9541639038255052	100.0	100.0	0.0	0.0	0.0	0.0	[-2.67861893e-37]
0.86	0.9539996425697567	100.0	100.0	0.0	0.0	0.0	0.0	[-2.66831019e-37]
0.87	0.9538390536557975	100.0	100.0	0.0	0.0	0.0	0.0	[-2.65773862e-37]
0.88	0.9536820516616349	100.0	100.0	0.0	0.0	0.0	0.0	[-2.64691534e-37]
0.8899999999999999	0.9535285532818507	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63585115e-37]
0.9	0.9533784772700037	100.0	100.0	0.0	0.0	0.0	0.0	[-2.62455653e-37]
0.9099999999999999	0.9532317443828069	100.0	100.0	0.0	0.0	0.0	0.0	[-2.61304165e-37]
0.9199999999999999	0.9530882773260125	100.0	100.0	0.0	0.0	0.0	0.0	[-2.60131639e-37]
0.93	0.9529480007019534	100.0	100.0	0.0	0.0	0.0	0.0	[-2.58939036e-37]
0.9400000000000001	0.9528108409586722	100.0	100.0	0.0	0.0	0.0	0.0	[-2.57727286e-37]
0.95	0.9526767263405883	100.0	100.0	0.0	0.0	0.0	0.0	[-2.56497294e-37]
0.96	0.9525455868406512	100.0	100.0	0.0	0.0	0.0	0.0	[-2.55249939e-37]
0.9699999999999999	0.9524173541539244	100.0	100.0	0.0	0.0	0.0	0.0	[-2.53986072e-37]
0.9800000000000001	0.952291961632551	100.0	100.0	0.0	0.0	0.0	0.0	[-2.52706522e-37]
0.99	0.952169344242062	100.0	100.0	0.0	0.0	0.0	0.0	[-2.51412091e-37]
1.0	0.9520494385189675	100.0	100.0	0.0	0.0	0.0	0.0	[-2.50103558e-37]
1.01	0.9519321825295995	100.0	100.0	0.0	0.0	0.0	0.0	[-2.48781681e-37]
1.0199999999999998	0.9518175158301602	100.0	100.0	0.0	0.0	0.0	0.0	[-2.47447194e-37]
1.03	0.951705379427934	100.0	100.0	0.0	0.0	0.0	0.0	[-2.46100808e-37]
1.04	0.9515957157436247	100.0	100.0	0.0	0.0	0.0	0.0	[-2.44743216e-37]
1.05	0.9514884685747848	100.0	100.0	0.0	0.0	0.0	0.0	[-2.43375087e-37]
1.0599999999999998	0.951383583060295	100.0	100.0	0.0	0.0	0.0	0.0	[-2.41997074e-37]
1.0699999999999998	0.9512810056458643	100.0	100.0	0.0	0.0	0.0	0.0	[-2.40609806e-37]
1.08	0.9511806840505124	100.0	100.0	0.0	0.0	0.0	0.0	[-2.39213897e-37]
1.09	0.9510825672340084	100.0	100.0	0.0	0.0	0.0	0.0	[-2.37809939e-37]
1.0999999999999999	0.9509866053652325	100.0	100.0	0.0	0.0	0.0	0.0	[-2.3639851e-37]
1.1099999999999999	0.9508927497914264	100.0	100.0	0.0	0.0	0.0	0.0	[-2.34980166e-37]
1.12	0.9508009530083129	100.0	100.0	0.0	0.0	0.0	0.0	[-2.33555451e-37]
1.1300000000000001	0.9507111686310495	100.0	100.0	0.0	0.0	0.0	0.0	[-2.32124888e-37]
1.14	0.9506233513659912	100.0	100.0	0.0	0.0	0.0	0.0	[-2.30688987e-37]
1.15	0.950537456983244	100.0	100.0	0.0	0.0	0.0	0.0	[-2.29248241e-37]
1.16	0.9504534422899683	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27803128e-37]
1.1700000000000002	0.9503712651044284	100.0	100.0	0.0	0.0	0.0	0.0	[-2.26354111e-37]
1.18	0.9502908842307507	100.0	100.0	0.0	0.0	0.0	0.0	[-2.24901638e-37]
1.19	0.9502122594343746	100.0	100.0	0.0	0.0	0.0	0.0	[-2.23446145e-37]
1.2	0.9501353514181714	100.0	100.0	0.0	0.0	0.0	0.0	[-2.21988052e-37]
1.21	0.9500601217992136	100.0	100.0	0.0	0.0	0.0	0.0	[-2.20527767e-37]
1.22	0.9499865330861758	100.0	100.0	0.0	0.0	0.0	0.0	[-2.19065686e-37]
1.23	0.9499145486573438	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1760219e-37]
1.24	0.949844132739217	100.0	100.0	0.0	0.0	0.0	0.0	[-2.16137649e-37]
1.25	0.9497752503856814	100.0	100.0	0.0	0.0	0.0	0.0	[-2.14672422e-37]
1.2599999999999998	0.9497078674577458	100.0	100.0	0.0	0.0	0.0	0.0	[-2.13206854e-37]
1.27	0.9496419506038111	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11741282e-37]
1.28	0.9495774672404707	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1027603e-37]
1.29	0.9495143855338123	100.0	100.0	0.0	0.0	0.0	0.0	[-2.0881141e-37]
1.2999999999999998	0.9494526743812186	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07347727e-37]
