# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9629653569075585	100.0	100.0	0.0	0.0	0.0	0.0	[-3.70301715e-37]
0.02	0.9519745912176234	100.0	100.0	0.0	0.0	0.0	0.0	[-4.8012226e-37]
0.03	0.9484277176938366	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15490792e-37]
0.04	0.9472450468636244	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2721302e-37]
0.05	0.9468448197086314	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31109388e-37]
0.06	0.946708334164543	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32367872e-37]
0.07	0.9466615758124963	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32728938e-37]
0.08	0.9466455073201201	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32783069e-37]
0.09	0.9466399728000107	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32731861e-37]
0.1	0.946638063154179	100.0	100.0	0.0	0.0	0.0	0.0	[-5.3264442e-37]
0.11	0.9466374033126317	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32544499e-37]
0.12	0.9466371750555111	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32440283e-37]
0.13	0.9466370960212702	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32334596e-37]
0.14	0.9466370686346395	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32228414e-37]
0.15	0.9466370591387858	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32122074e-37]
0.16	0.9466370558445701	100.0	100.0	0.0	0.0	0.0	0.0	[-5.32015693e-37]
0.17	0.9466370547012909	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31909312e-37]
0.18	0.9466370543043724	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31802944e-37]
0.19	0.9466370541665333	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31696596e-37]
0.2	0.9466370541186543	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31590268e-37]
0.21	0.9466370541020209	100.0	100.0	0.0	0.0	0.0	0.0	[-5.3148396e-37]
0.22	0.9466370540962413	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31377674e-37]
0.22999999999999998	0.9466370540942328	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31271409e-37]
0.24	0.9466370540935352	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31165166e-37]
0.25	0.9466370540932929	100.0	100.0	0.0	0.0	0.0	0.0	[-5.31058943e-37]
0.26	0.9466370540932088	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30952742e-37]
0.27	0.9466370540931788	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30846562e-37]
0.28	0.9466370540931677	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30740404e-37]
0.29	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30634266e-37]
0.3	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.3052815e-37]
0.31	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30422055e-37]
0.32	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30315981e-37]
0.33	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30209928e-37]
0.34	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.30103897e-37]
0.35	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29997887e-37]
0.36	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29891898e-37]
0.37	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2978593e-37]
0.38	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29679984e-37]
0.39	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29574058e-37]
0.4	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29468154e-37]
0.41	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29362271e-37]
0.42	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29256409e-37]
0.43	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29150568e-37]
0.44	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.29044749e-37]
0.45	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2893895e-37]
0.45999999999999996	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28833173e-37]
0.47000000000000003	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28727417e-37]
0.48	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28621682e-37]
0.49000000000000005	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28515968e-37]
0.5	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28410276e-37]
0.5099999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28304604e-37]
0.52	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28198954e-37]
0.5299999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28093325e-37]
0.54	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27987717e-37]
0.5499999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2788213e-37]
0.56	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27776564e-37]
0.57	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27671019e-37]
0.58	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27565495e-37]
0.59	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27459993e-37]
0.6	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27354511e-37]
0.61	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27249051e-37]
0.62	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27143612e-37]
0.6299999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27038194e-37]
0.64	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26932797e-37]
0.6499999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26827421e-37]
0.66	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26722066e-37]
0.6699999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26616732e-37]
0.68	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26511419e-37]
0.69	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26406127e-37]
0.7	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26300856e-37]
0.71	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26195607e-37]
0.72	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26090378e-37]
0.73	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25985171e-37]
0.74	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25879984e-37]
0.7499999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25774819e-37]
0.76	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25669674e-37]
0.7699999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25564551e-37]
0.78	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25459448e-37]
0.7899999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25354367e-37]
0.8	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25249307e-37]
0.8099999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25144267e-37]
0.82	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25039249e-37]
0.83	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24934252e-37]
0.84	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24829275e-37]
0.85	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2472432e-37]
0.86	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24619385e-37]
0.87	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24514472e-37]
0.88	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2440958e-37]
0.8899999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24304708e-37]
0.9	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24199858e-37]
0.9099999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24095028e-37]
0.9199999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2399022e-37]
0.93	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23885432e-37]
0.9400000000000001	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23780666e-37]
0.95	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2367592e-37]
0.96	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23571195e-37]
0.9699999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23466491e-37]
0.9800000000000001	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23361809e-37]
0.99	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23257147e-37]
1.0	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23152506e-37]
1.01	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.23047886e-37]
1.0199999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22943287e-37]
1.03	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22838708e-37]
1.04	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22734151e-37]
1.05	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22629615e-37]
1.0599999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22525099e-37]
1.0699999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22420605e-37]
1.08	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22316131e-37]
1.09	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22211678e-37]
1.0999999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22107246e-37]
1.1099999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.22002835e-37]
1.12	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21898445e-37]
1.1300000000000001	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21794076e-37]
1.14	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21689728e-37]
1.15	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.215854e-37]
1.16	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21481093e-37]
1.1700000000000002	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21376808e-37]
1.18	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21272543e-37]
1.19	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21168299e-37]
1.2	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.21064075e-37]
1.21	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20959873e-37]
1.22	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20855691e-37]
1.23	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20751531e-37]
1.24	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20647391e-37]
1.25	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20543272e-37]
1.2599999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20439174e-37]
1.27	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20335096e-37]
1.28	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20231039e-37]
1.29	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20127004e-37]
1.2999999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.20022989e-37]
1.31	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19918994e-37]
1.32	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19815021e-37]
1.33	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19711068e-37]
1.3399999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19607137e-37]
1.3499999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19503226e-37]
1.36	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19399335e-37]
1.37	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19295466e-37]
1.38	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19191617e-37]
1.39	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.19087789e-37]
1.4	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18983982e-37]
1.4100000000000001	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18880196e-37]
1.42	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.1877643e-37]
1.43	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18672685e-37]
1.44	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18568961e-37]
1.45	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18465257e-37]
1.46	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18361575e-37]
1.47	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18257913e-37]
1.48	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18154272e-37]
1.49	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.18050651e-37]
1.4999999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17947051e-37]
1.51	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17843472e-37]
1.52	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17739914e-37]
1.53	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17636376e-37]
1.5399999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17532859e-37]
1.55	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17429363e-37]
1.56	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17325888e-37]
1.57	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17222433e-37]
1.5799999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17118999e-37]
1.5899999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.17015585e-37]
1.6	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16912192e-37]
1.61	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.1680882e-37]
1.6199999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16705469e-37]
1.63	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16602138e-37]
1.64	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16498828e-37]
1.6500000000000001	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16395539e-37]
1.66	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.1629227e-37]
1.67	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16189022e-37]
1.68	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.16085794e-37]
1.69	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15982587e-37]
1.7	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15879401e-37]
1.71	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15776236e-37]
1.72	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15673091e-37]
1.73	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15569966e-37]
1.74	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15466863e-37]
1.75	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.1536378e-37]
1.76	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15260717e-37]
1.77	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15157675e-37]
1.7799999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15054654e-37]
1.79	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14951654e-37]
1.8	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14848673e-37]
1.81	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14745714e-37]
1.8199999999999998	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14642775e-37]
1.83	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14539857e-37]
1.8399999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14436959e-37]
1.85	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-5.14334082e-37]
