# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999933910100015	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28454925e-25]
0.02	0.9999867824810654	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05634479e-24]
0.03	0.9999801744141429	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58367009e-24]
0.04	0.9999735668101833	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11043131e-24]
0.05	0.9999669596701354	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63662894e-24]
0.06	0.9999603529949432	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16226346e-24]
0.07	0.9999537467855515	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68733537e-24]
0.08	0.9999471410429029	100.0	100.0	0.0	0.0	0.0	0.0	[-4.21184514e-24]
0.09	0.999940535767937	100.0	100.0	0.0	0.0	0.0	0.0	[-4.73579327e-24]
0.1	0.9999339309615921	100.0	100.0	0.0	0.0	0.0	0.0	[-5.25918025e-24]
0.11	0.9999273266248048	100.0	100.0	0.0	0.0	0.0	0.0	[-5.78200655e-24]
0.12	0.9999207227585102	100.0	100.0	0.0	0.0	0.0	0.0	[-6.30427267e-24]
0.13	0.9999141193636412	100.0	100.0	0.0	0.0	0.0	0.0	[-6.82597908e-24]
0.14	0.9999075164411285	100.0	100.0	0.0	0.0	0.0	0.0	[-7.34712628e-24]
0.15	0.9999009139919025	100.0	100.0	0.0	0.0	0.0	0.0	[-7.86771476e-24]
0.16	0.9998943120168896	100.0	100.0	0.0	0.0	0.0	0.0	[-8.38774498e-24]
0.17	0.9998877105170155	100.0	100.0	0.0	0.0	0.0	0.0	[-8.90721744e-24]
0.18	0.999881109493205	100.0	100.0	0.0	0.0	0.0	0.0	[-9.42613263e-24]
0.19	0.9998745089463793	100.0	100.0	0.0	0.0	0.0	0.0	[-9.94449101e-24]
0.2	0.999867908877459	100.0	100.0	0.0	0.0	0.0	0.0	[-1.04622931e-23]
0.21	0.999861309287362	100.0	100.0	0.0	0.0	0.0	0.0	[-1.09795393e-23]
0.22	0.999854710177006	100.0	100.0	0.0	0.0	0.0	0.0	[-1.14962302e-23]
0.22999999999999998	0.9998481115473058	100.0	100.0	0.0	0.0	0.0	0.0	[-1.20123663e-23]
0.24	0.9998415133991732	100.0	100.0	0.0	0.0	0.0	0.0	[-1.25279479e-23]
0.25	0.9998349157335211	100.0	100.0	0.0	0.0	0.0	0.0	[-1.30429757e-23]
0.26	0.9998283185512576	100.0	100.0	0.0	0.0	0.0	0.0	[-1.355745e-23]
0.27	0.9998217218532905	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40713714e-23]
0.28	0.9998151256405265	100.0	100.0	0.0	0.0	0.0	0.0	[-1.45847403e-23]
0.29	0.9998085299138694	100.0	100.0	0.0	0.0	0.0	0.0	[-1.50975572e-23]
0.3	0.9998019346742223	100.0	100.0	0.0	0.0	0.0	0.0	[-1.56098227e-23]
0.31	0.9997953399224843	100.0	100.0	0.0	0.0	0.0	0.0	[-1.61215371e-23]
0.32	0.9997887456595559	100.0	100.0	0.0	0.0	0.0	0.0	[-1.66327009e-23]
0.33	0.9997821518863331	100.0	100.0	0.0	0.0	0.0	0.0	[-1.71433147e-23]
0.34	0.9997755586037111	100.0	100.0	0.0	0.0	0.0	0.0	[-1.7653379e-23]
0.35	0.9997689658125838	100.0	100.0	0.0	0.0	0.0	0.0	[-1.81628941e-23]
0.36	0.9997623735138431	100.0	100.0	0.0	0.0	0.0	0.0	[-1.86718605e-23]
0.37	0.999755781708379	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91802789e-23]
0.38	0.9997491903970799	100.0	100.0	0.0	0.0	0.0	0.0	[-1.96881495e-23]
0.39	0.9997425995808321	100.0	100.0	0.0	0.0	0.0	0.0	[-2.01954729e-23]
0.4	0.9997360092605211	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07022497e-23]
0.41	0.9997294194370293	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12084801e-23]
0.42	0.9997228301112371	100.0	100.0	0.0	0.0	0.0	0.0	[-2.17141648e-23]
0.43	0.9997162412840253	100.0	100.0	0.0	0.0	0.0	0.0	[-2.22193042e-23]
0.44	0.9997096529562715	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27238988e-23]
0.45	0.9997030651288518	100.0	100.0	0.0	0.0	0.0	0.0	[-2.3227949e-23]
0.45999999999999996	0.9996964778026409	100.0	100.0	0.0	0.0	0.0	0.0	[-2.37314554e-23]
