# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999779717892044	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76049571e-24]
0.02	0.9999559487192773	100.0	100.0	0.0	0.0	0.0	0.0	[-3.51706309e-24]
0.03	0.9999339308186441	100.0	100.0	0.0	0.0	0.0	0.0	[-5.26970772e-24]
0.04	0.9999119181155958	100.0	100.0	0.0	0.0	0.0	0.0	[-7.01843517e-24]
0.05	0.9998899106382904	100.0	100.0	0.0	0.0	0.0	0.0	[-8.76325102e-24]
0.06	0.9998679084147554	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05041608e-23]
0.07	0.9998459114728859	100.0	100.0	0.0	0.0	0.0	0.0	[-1.22411702e-23]
0.08	0.999823919840446	100.0	100.0	0.0	0.0	0.0	0.0	[-1.39742847e-23]
0.09	0.9998019335450684	100.0	100.0	0.0	0.0	0.0	0.0	[-1.57035099e-23]
0.1	0.9997799526142565	100.0	100.0	0.0	0.0	0.0	0.0	[-1.74288513e-23]
0.11	0.9997579770753827	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91503146e-23]
0.12	0.99973600695569	100.0	100.0	0.0	0.0	0.0	0.0	[-2.08679053e-23]
0.13	0.9997140422822945	100.0	100.0	0.0	0.0	0.0	0.0	[-2.2581629e-23]
0.14	0.999692083082181	100.0	100.0	0.0	0.0	0.0	0.0	[-2.42914913e-23]
0.15	0.9996701293822073	100.0	100.0	0.0	0.0	0.0	0.0	[-2.59974977e-23]
0.16	0.999648181209103	100.0	100.0	0.0	0.0	0.0	0.0	[-2.76996537e-23]
0.17	0.9996262385894701	100.0	100.0	0.0	0.0	0.0	0.0	[-2.9397965e-23]
0.18	0.9996043015497836	100.0	100.0	0.0	0.0	0.0	0.0	[-3.10924372e-23]
0.19	0.9995823701163931	100.0	100.0	0.0	0.0	0.0	0.0	[-3.27830757e-23]
0.2	0.9995604443155198	100.0	100.0	0.0	0.0	0.0	0.0	[-3.44698861e-23]
0.21	0.9995385241732617	100.0	100.0	0.0	0.0	0.0	0.0	[-3.61528741e-23]
0.22	0.9995166097155903	100.0	100.0	0.0	0.0	0.0	0.0	[-3.78320452e-23]
0.22999999999999998	0.9994947009683509	100.0	100.0	0.0	0.0	0.0	0.0	[-3.95074049e-23]
0.24	0.9994727979572655	100.0	100.0	0.0	0.0	0.0	0.0	[-4.11789588e-23]
0.25	0.9994509007079326	100.0	100.0	0.0	0.0	0.0	0.0	[-4.28467124e-23]
0.26	0.9994290092458255	100.0	100.0	0.0	0.0	0.0	0.0	[-4.45106714e-23]
0.27	0.9994071235962958	100.0	100.0	0.0	0.0	0.0	0.0	[-4.61708412e-23]
0.28	0.9993852437845703	100.0	100.0	0.0	0.0	0.0	0.0	[-4.78272274e-23]
0.29	0.9993633698357561	100.0	100.0	0.0	0.0	0.0	0.0	[-4.94798356e-23]
0.3	0.9993415017748344	100.0	100.0	0.0	0.0	0.0	0.0	[-5.11286714e-23]
0.31	0.9993196396266673	100.0	100.0	0.0	0.0	0.0	0.0	[-5.27737402e-23]
0.32	0.9992977834159944	100.0	100.0	0.0	0.0	0.0	0.0	[-5.44150476e-23]
0.33	0.9992759331674355	100.0	100.0	0.0	0.0	0.0	0.0	[-5.60525992e-23]
0.34	0.999254088905489	100.0	100.0	0.0	0.0	0.0	0.0	[-5.76864006e-23]
0.35	0.9992322506545338	100.0	100.0	0.0	0.0	0.0	0.0	[-5.93164572e-23]
0.36	0.9992104184388287	100.0	100.0	0.0	0.0	0.0	0.0	[-6.09427746e-23]
0.37	0.9991885922825134	100.0	100.0	0.0	0.0	0.0	0.0	[-6.25653583e-23]
0.38	0.9991667722096073	100.0	100.0	0.0	0.0	0.0	0.0	[-6.4184214e-23]
0.39	0.9991449582440134	100.0	100.0	0.0	0.0	0.0	0.0	[-6.5799347e-23]
0.4	0.9991231504095148	100.0	100.0	0.0	0.0	0.0	0.0	[-6.74107631e-23]
0.41	0.9991013487297783	100.0	100.0	0.0	0.0	0.0	0.0	[-6.90184676e-23]
0.42	0.9990795532283523	100.0	100.0	0.0	0.0	0.0	0.0	[-7.06224661e-23]
0.43	0.999057763928668	100.0	100.0	0.0	0.0	0.0	0.0	[-7.22227643e-23]
0.44	0.9990359808540412	100.0	100.0	0.0	0.0	0.0	0.0	[-7.38193675e-23]
0.45	0.9990142040276705	100.0	100.0	0.0	0.0	0.0	0.0	[-7.54122813e-23]
0.45999999999999996	0.9989924334726384	100.0	100.0	0.0	0.0	0.0	0.0	[-7.70015113e-23]
0.47000000000000003	0.9989706692119132	100.0	100.0	0.0	0.0	0.0	0.0	[-7.8587063e-23]
