# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9884135024876777	100.0	100.0	0.0	0.0	0.0	0.0	[-1.15261612e-37]
0.02	0.9795268186810416	100.0	100.0	0.0	0.0	0.0	0.0	[-2.02519586e-37]
0.03	0.9726459841341135	100.0	100.0	0.0	0.0	0.0	0.0	[-2.68955589e-37]
0.04	0.9672782644729897	100.0	100.0	0.0	0.0	0.0	0.0	[-3.19678246e-37]
0.05	0.9630658417131661	100.0	100.0	0.0	0.0	0.0	0.0	[-3.58403338e-37]
0.06	0.9597441014625963	100.0	100.0	0.0	0.0	0.0	0.0	[-3.87882556e-37]
0.07	0.9571144359468684	100.0	100.0	0.0	0.0	0.0	0.0	[-4.10183619e-37]
0.08	0.9550259616877631	100.0	100.0	0.0	0.0	0.0	0.0	[-4.26878928e-37]
0.09	0.953362904311403	100.0	100.0	0.0	0.0	0.0	0.0	[-4.39175988e-37]
0.1	0.9520356960826152	100.0	100.0	0.0	0.0	0.0	0.0	[-4.48009588e-37]
0.11	0.9509745708779034	100.0	100.0	0.0	0.0	0.0	0.0	[-4.54108231e-37]
0.12	0.9501248786828568	100.0	100.0	0.0	0.0	0.0	0.0	[-4.58042798e-37]
0.13	0.9494436086025486	100.0	100.0	0.0	0.0	0.0	0.0	[-4.60262703e-37]
0.14	0.9488967767984143	100.0	100.0	0.0	0.0	0.0	0.0	[-4.61123086e-37]
0.15	0.9484574434362851	100.0	100.0	0.0	0.0	0.0	0.0	[-4.6090548e-37]
0.16	0.9481041935609377	100.0	100.0	0.0	0.0	0.0	0.0	[-4.59833652e-37]
0.17	0.9478199643845532	100.0	100.0	0.0	0.0	0.0	0.0	[-4.58085847e-37]
0.18	0.947591134042013	100.0	100.0	0.0	0.0	0.0	0.0	[-4.55804306e-37]
0.19	0.9474068095529772	100.0	100.0	0.0	0.0	0.0	0.0	[-4.53102707e-37]
0.2	0.9472582677925107	100.0	100.0	0.0	0.0	0.0	0.0	[-4.5007201e-37]
0.21	0.9471385148126413	100.0	100.0	0.0	0.0	0.0	0.0	[-4.46785067e-37]
0.22	0.9470419372619902	100.0	100.0	0.0	0.0	0.0	0.0	[-4.43300272e-37]
0.22999999999999998	0.9469640258470907	100.0	100.0	0.0	0.0	0.0	0.0	[-4.39664453e-37]
0.24	0.9469011553983159	100.0	100.0	0.0	0.0	0.0	0.0	[-4.35915179e-37]
0.25	0.9468504095812981	100.0	100.0	0.0	0.0	0.0	0.0	[-4.3208259e-37]
0.26	0.9468094409367092	100.0	100.0	0.0	0.0	0.0	0.0	[-4.28190868e-37]
0.27	0.9467763589540215	100.0	100.0	0.0	0.0	0.0	0.0	[-4.24259411e-37]
0.28	0.9467496404443931	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20303765e-37]
0.29	0.9467280576874567	100.0	100.0	0.0	0.0	0.0	0.0	[-4.16336387e-37]
0.3	0.94671062077012	100.0	100.0	0.0	0.0	0.0	0.0	[-4.1236724e-37]
0.31	0.9466965312745111	100.0	100.0	0.0	0.0	0.0	0.0	[-4.08404285e-37]
0.32	0.9466851450535093	100.0	100.0	0.0	0.0	0.0	0.0	[-4.04453869e-37]
0.33	0.9466759422911887	100.0	100.0	0.0	0.0	0.0	0.0	[-4.00521039e-37]
0.34	0.9466685034087685	100.0	100.0	0.0	0.0	0.0	0.0	[-3.96609793e-37]
0.35	0.9466624896650486	100.0	100.0	0.0	0.0	0.0	0.0	[-3.92723287e-37]
0.36	0.946657627529742	100.0	100.0	0.0	0.0	0.0	0.0	[-3.88863995e-37]
0.37	0.946653696090987	100.0	100.0	0.0	0.0	0.0	0.0	[-3.85033846e-37]
0.38	0.9466505169043333	100.0	100.0	0.0	0.0	0.0	0.0	[-3.81234323e-37]
0.39	0.9466479458072719	100.0	100.0	0.0	0.0	0.0	0.0	[-3.77466556e-37]
0.4	0.9466458663168503	100.0	100.0	0.0	0.0	0.0	0.0	[-3.73731389e-37]
0.41	0.9466441843028244	100.0	100.0	0.0	0.0	0.0	0.0	[-3.70029433e-37]
0.42	0.9466428236889254	100.0	100.0	0.0	0.0	0.0	0.0	[-3.66361114e-37]
0.43	0.946641722983067	100.0	100.0	0.0	0.0	0.0	0.0	[-3.62726711e-37]
0.44	0.9466408324760898	100.0	100.0	0.0	0.0	0.0	0.0	[-3.59126379e-37]
0.45	0.9466401119798336	100.0	100.0	0.0	0.0	0.0	0.0	[-3.55560179e-37]
0.45999999999999996	0.9466395290003814	100.0	100.0	0.0	0.0	0.0	0.0	[-3.52028096e-37]
0.47000000000000003	0.9466390572625325	100.0	100.0	0.0	0.0	0.0	0.0	[-3.48530051e-37]
0.48	0.9466386755177999	100.0	100.0	0.0	0.0	0.0	0.0	[-3.45065917e-37]
0.49000000000000005	0.946638366581313	100.0	100.0	0.0	0.0	0.0	0.0	[-3.41635527e-37]
0.5	0.9466381165535742	100.0	100.0	0.0	0.0	0.0	0.0	[-3.38238684e-37]
0.5099999999999999	0.9466379141915175	100.0	100.0	0.0	0.0	0.0	0.0	[-3.34875166e-37]
0.52	0.946637750400155	100.0	100.0	0.0	0.0	0.0	0.0	[-3.31544732e-37]
0.5299999999999999	0.9466376178216621	100.0	100.0	0.0	0.0	0.0	0.0	[-3.28247126e-37]
0.54	0.9466375105031789	100.0	100.0	0.0	0.0	0.0	0.0	[-3.2498208e-37]
0.5499999999999999	0.9466374236282288	100.0	100.0	0.0	0.0	0.0	0.0	[-3.21749319e-37]
0.56	0.9466373532995483	100.0	100.0	0.0	0.0	0.0	0.0	[-3.18548559e-37]
0.57	0.9466372963634728	100.0	100.0	0.0	0.0	0.0	0.0	[-3.15379514e-37]
0.58	0.9466372502679162	100.0	100.0	0.0	0.0	0.0	0.0	[-3.12241894e-37]
0.59	0.9466372129475037	100.0	100.0	0.0	0.0	0.0	0.0	[-3.09135407e-37]
0.6	0.9466371827306654	100.0	100.0	0.0	0.0	0.0	0.0	[-3.06059759e-37]
0.61	0.9466371582644817	100.0	100.0	0.0	0.0	0.0	0.0	[-3.03014657e-37]
0.62	0.9466371384538881	100.0	100.0	0.0	0.0	0.0	0.0	[-2.99999808e-37]
0.6299999999999999	0.9466371224124901	100.0	100.0	0.0	0.0	0.0	0.0	[-2.97014919e-37]
0.64	0.9466371094227659	100.0	100.0	0.0	0.0	0.0	0.0	[-2.94059701e-37]
0.6499999999999999	0.9466370989038705	100.0	100.0	0.0	0.0	0.0	0.0	[-2.91133862e-37]
