# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.999933952999344	100.0	100.0	0.0	0.0	0.0	0.0	[-6.53907609e-40]
0.02	0.9998679971748072	100.0	100.0	0.0	0.0	0.0	0.0	[-1.29396428e-39]
0.03	0.9998021323782733	100.0	100.0	0.0	0.0	0.0	0.0	[-1.92044574e-39]
0.04	0.9997363584619195	100.0	100.0	0.0	0.0	0.0	0.0	[-2.53362227e-39]
0.05	0.9996706752782194	100.0	100.0	0.0	0.0	0.0	0.0	[-3.13375877e-39]
0.06	0.9996050826799392	100.0	100.0	0.0	0.0	0.0	0.0	[-3.72111493e-39]
0.07	0.9995395805201378	100.0	100.0	0.0	0.0	0.0	0.0	[-4.29594526e-39]
0.08	0.9994741686521667	100.0	100.0	0.0	0.0	0.0	0.0	[-4.85849923e-39]
0.09	0.9994088469296694	100.0	100.0	0.0	0.0	0.0	0.0	[-5.40902139e-39]
0.1	0.9993436152065802	100.0	100.0	0.0	0.0	0.0	0.0	[-5.94775144e-39]
0.11	0.9992784733371234	100.0	100.0	0.0	0.0	0.0	0.0	[-6.4749243e-39]
0.12	0.9992134211758129	100.0	100.0	0.0	0.0	0.0	0.0	[-6.99077028e-39]
0.13	0.9991484585774516	100.0	100.0	0.0	0.0	0.0	0.0	[-7.49551509e-39]
0.14	0.9990835853971289	100.0	100.0	0.0	0.0	0.0	0.0	[-7.98937999e-39]
0.15	0.999018801490222	100.0	100.0	0.0	0.0	0.0	0.0	[-8.47258184e-39]
0.16	0.998954106712396	100.0	100.0	0.0	0.0	0.0	0.0	[-8.94533322e-39]
0.17	0.9988895009196015	100.0	100.0	0.0	0.0	0.0	0.0	[-9.40784249e-39]
0.18	0.9988249839680734	100.0	100.0	0.0	0.0	0.0	0.0	[-9.86031388e-39]
0.19	0.9987605557143316	100.0	100.0	0.0	0.0	0.0	0.0	[-1.03029476e-38]
0.2	0.9986962160151805	100.0	100.0	0.0	0.0	0.0	0.0	[-1.07359398e-38]
0.21	0.9986319647277063	100.0	100.0	0.0	0.0	0.0	0.0	[-1.11594828e-38]
0.22	0.9985678017092795	100.0	100.0	0.0	0.0	0.0	0.0	[-1.15737653e-38]
0.22999999999999998	0.9985037268175497	100.0	100.0	0.0	0.0	0.0	0.0	[-1.19789718e-38]
0.24	0.9984397399104502	100.0	100.0	0.0	0.0	0.0	0.0	[-1.23752837e-38]
0.25	0.9983758408461929	100.0	100.0	0.0	0.0	0.0	0.0	[-1.27628783e-38]
0.26	0.9983120294832705	100.0	100.0	0.0	0.0	0.0	0.0	[-1.31419297e-38]
0.27	0.9982483056804538	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35126086e-38]
0.28	0.9981846692967925	100.0	100.0	0.0	0.0	0.0	0.0	[-1.3875082e-38]
0.29	0.9981211201916139	100.0	100.0	0.0	0.0	0.0	0.0	[-1.42295138e-38]
0.3	0.9980576582245216	100.0	100.0	0.0	0.0	0.0	0.0	[-1.45760647e-38]
0.31	0.9979942832553959	100.0	100.0	0.0	0.0	0.0	0.0	[-1.49148921e-38]
0.32	0.9979309951443929	100.0	100.0	0.0	0.0	0.0	0.0	[-1.52461503e-38]
0.33	0.997867793751944	100.0	100.0	0.0	0.0	0.0	0.0	[-1.55699905e-38]
0.34	0.9978046789387547	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58865611e-38]
0.35	0.9977416505658036	100.0	100.0	0.0	0.0	0.0	0.0	[-1.61960074e-38]
0.36	0.9976787084943428	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64984718e-38]
0.37	0.9976158525858959	100.0	100.0	0.0	0.0	0.0	0.0	[-1.6794094e-38]
0.38	0.9975530827022587	100.0	100.0	0.0	0.0	0.0	0.0	[-1.70830107e-38]
0.39	0.9974903987054988	100.0	100.0	0.0	0.0	0.0	0.0	[-1.73653562e-38]
0.4	0.9974278004579527	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76412618e-38]
0.41	0.997365287822227	100.0	100.0	0.0	0.0	0.0	0.0	[-1.79108566e-38]
0.42	0.9973028606611982	100.0	100.0	0.0	0.0	0.0	0.0	[-1.81742668e-38]
0.43	0.9972405188380107	100.0	100.0	0.0	0.0	0.0	0.0	[-1.84316162e-38]
0.44	0.997178262216076	100.0	100.0	0.0	0.0	0.0	0.0	[-1.86830261e-38]
0.45	0.9971160906590733	100.0	100.0	0.0	0.0	0.0	0.0	[-1.89286157e-38]
0.45999999999999996	0.9970540040309476	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91685014e-38]
0.47000000000000003	0.99699200219591	100.0	100.0	0.0	0.0	0.0	0.0	[-1.94027975e-38]
0.48	0.996930085018437	100.0	100.0	0.0	0.0	0.0	0.0	[-1.96316161e-38]
0.49000000000000005	0.99686825236327	100.0	100.0	0.0	0.0	0.0	0.0	[-1.9855067e-38]
0.5	0.9968065040954128	100.0	100.0	0.0	0.0	0.0	0.0	[-2.00732577e-38]
0.5099999999999999	0.9967448400801348	100.0	100.0	0.0	0.0	0.0	0.0	[-2.02862939e-38]
0.52	0.9966832601829649	100.0	100.0	0.0	0.0	0.0	0.0	[-2.04942788e-38]
