# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.99934357225469	100.0	100.0	0.0	0.0	0.0	0.0	[-6.55770247e-39]
0.02	0.9986961314010291	100.0	100.0	0.0	0.0	0.0	0.0	[-1.30125238e-38]
0.03	0.9980575332028996	100.0	100.0	0.0	0.0	0.0	0.0	[-1.93661104e-38]
0.04	0.9974276362498377	100.0	100.0	0.0	0.0	0.0	0.0	[-2.56200773e-38]
0.05	0.9968063018889604	100.0	100.0	0.0	0.0	0.0	0.0	[-3.17760086e-38]
0.06	0.9961933941588703	100.0	100.0	0.0	0.0	0.0	0.0	[-3.78354585e-38]
0.07	0.9955887797254654	100.0	100.0	0.0	0.0	0.0	0.0	[-4.37999517e-38]
0.08	0.994992327819596	100.0	100.0	0.0	0.0	0.0	0.0	[-4.96709843e-38]
0.09	0.9944039101764958	100.0	100.0	0.0	0.0	0.0	0.0	[-5.54500246e-38]
0.1	0.993823400976937	100.0	100.0	0.0	0.0	0.0	0.0	[-6.1138513e-38]
0.11	0.9932506767900556	100.0	100.0	0.0	0.0	0.0	0.0	[-6.67378638e-38]
0.12	0.9926856165177752	100.0	100.0	0.0	0.0	0.0	0.0	[-7.22494647e-38]
0.13	0.9921281013407948	100.0	100.0	0.0	0.0	0.0	0.0	[-7.7674678e-38]
0.14	0.9915780146660786	100.0	100.0	0.0	0.0	0.0	0.0	[-8.30148412e-38]
0.15	0.9910352420758021	100.0	100.0	0.0	0.0	0.0	0.0	[-8.82712671e-38]
0.16	0.9904996712777073	100.0	100.0	0.0	0.0	0.0	0.0	[-9.3445245e-38]
0.17	0.9899711920568208	100.0	100.0	0.0	0.0	0.0	0.0	[-9.85380405e-38]
0.18	0.9894496962284903	100.0	100.0	0.0	0.0	0.0	0.0	[-1.03550897e-37]
0.19	0.9889350775927016	100.0	100.0	0.0	0.0	0.0	0.0	[-1.08485034e-37]
0.2	0.9884272318896282	100.0	100.0	0.0	0.0	0.0	0.0	[-1.13341652e-37]
0.21	0.9879260567563808	100.0	100.0	0.0	0.0	0.0	0.0	[-1.18121927e-37]
0.22	0.9874314516849145	100.0	100.0	0.0	0.0	0.0	0.0	[-1.22827016e-37]
0.22999999999999998	0.9869433179810619	100.0	100.0	0.0	0.0	0.0	0.0	[-1.27458056e-37]
0.24	0.9864615587246507	100.0	100.0	0.0	0.0	0.0	0.0	[-1.32016162e-37]
0.25	0.9859860787306781	100.0	100.0	0.0	0.0	0.0	0.0	[-1.36502431e-37]
0.26	0.9855167845115073	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40917942e-37]
0.27	0.9850535842400511	100.0	100.0	0.0	0.0	0.0	0.0	[-1.45263751e-37]
0.28	0.9845963877139168	100.0	100.0	0.0	0.0	0.0	0.0	[-1.495409e-37]
0.29	0.9841451063204832	100.0	100.0	0.0	0.0	0.0	0.0	[-1.53750412e-37]
0.3	0.9836996530028771	100.0	100.0	0.0	0.0	0.0	0.0	[-1.5789329e-37]
0.31	0.983259942226826	100.0	100.0	0.0	0.0	0.0	0.0	[-1.61970523e-37]
0.32	0.9828258899483588	100.0	100.0	0.0	0.0	0.0	0.0	[-1.65983082e-37]
0.33	0.9823974135823301	100.0	100.0	0.0	0.0	0.0	0.0	[-1.6993192e-37]
0.34	0.9819744319717427	100.0	100.0	0.0	0.0	0.0	0.0	[-1.73817976e-37]
0.35	0.9815568653578433	100.0	100.0	0.0	0.0	0.0	0.0	[-1.77642171e-37]
0.36	0.9811446353509711	100.0	100.0	0.0	0.0	0.0	0.0	[-1.81405414e-37]
0.37	0.9807376649021406	100.0	100.0	0.0	0.0	0.0	0.0	[-1.85108594e-37]
0.38	0.980335878275322	100.0	100.0	0.0	0.0	0.0	0.0	[-1.8875259e-37]
0.39	0.97993920102042	100.0	100.0	0.0	0.0	0.0	0.0	[-1.92338262e-37]
0.4	0.9795475599469132	100.0	100.0	0.0	0.0	0.0	0.0	[-1.95866458e-37]
0.41	0.9791608830981446	100.0	100.0	0.0	0.0	0.0	0.0	[-1.99338013e-37]
0.42	0.9787790997262426	100.0	100.0	0.0	0.0	0.0	0.0	[-2.02753746e-37]
0.43	0.9784021402676483	100.0	100.0	0.0	0.0	0.0	0.0	[-2.06114463e-37]
0.44	0.9780299363192447	100.0	100.0	0.0	0.0	0.0	0.0	[-2.09420958e-37]
0.45	0.9776624206150561	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12674011e-37]
0.45999999999999996	0.9772995270035117	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1587439e-37]
0.47000000000000003	0.9769411904252525	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1902285e-37]
0.48	0.9765873468914689	100.0	100.0	0.0	0.0	0.0	0.0	[-2.22120134e-37]
0.49000000000000005	0.976237933462753	100.0	100.0	0.0	0.0	0.0	0.0	[-2.25166973e-37]
0.5	0.9758928882284512	100.0	100.0	0.0	0.0	0.0	0.0	[-2.28164086e-37]
0.5099999999999999	0.975552150286502	100.0	100.0	0.0	0.0	0.0	0.0	[-2.31112181e-37]
