# time of execution: 2022-06-27 16:33:55
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:7.5
# asf=0.12
# gep=<scipy.interpolate._interpolate.interp1d object at 0x000001E7ACA65760>[W/m^3/K]
# factor cv_el=<scipy.interpolate._interpolate.interp1d object at 0x000001E7ACA657B0>[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 4.673959588570301e-06[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.37	0.952831761515917	100.0	100.0	0.0	0.0	0.0	0.0
0.38	0.9525902237965882	100.0	100.0	0.0	0.0	0.0	0.0
0.39	0.9523582087986872	100.0	100.0	0.0	0.0	0.0	0.0
0.4	0.9521353349681282	100.0	100.0	0.0	0.0	0.0	0.0
0.41	0.9519212362688007	100.0	100.0	0.0	0.0	0.0	0.0
0.42	0.9517155615644324	100.0	100.0	0.0	0.0	0.0	0.0
0.43	0.9515179740199657	100.0	100.0	0.0	0.0	0.0	0.0
0.44	0.9513281505228498	100.0	100.0	0.0	0.0	0.0	0.0
0.45	0.9511457811244378	100.0	100.0	0.0	0.0	0.0	0.0
0.45999999999999996	0.9509705685014872	100.0	100.0	0.0	0.0	0.0	0.0
0.47000000000000003	0.95080222743762	100.0	100.0	0.0	0.0	0.0	0.0
0.48	0.9506404843244706	100.0	100.0	0.0	0.0	0.0	0.0
0.49000000000000005	0.9504850766821717	100.0	100.0	0.0	0.0	0.0	0.0
0.5	0.9503357526987469	100.0	100.0	0.0	0.0	0.0	0.0
0.5099999999999999	0.9501922707879253	100.0	100.0	0.0	0.0	0.0	0.0
0.52	0.9500543991648632	100.0	100.0	0.0	0.0	0.0	0.0
0.5299999999999999	0.9499219154392106	100.0	100.0	0.0	0.0	0.0	0.0
0.54	0.94979460622497	100.0	100.0	0.0	0.0	0.0	0.0
0.5499999999999999	0.9496722667665559	100.0	100.0	0.0	0.0	0.0	0.0
0.56	0.949554700580479	100.0	100.0	0.0	0.0	0.0	0.0
0.57	0.9494417191120679	100.0	100.0	0.0	0.0	0.0	0.0
0.58	0.9493331414066637	100.0	100.0	0.0	0.0	0.0	0.0
0.59	0.9492287937947043	100.0	100.0	0.0	0.0	0.0	0.0
0.6	0.9491285095901549	100.0	100.0	0.0	0.0	0.0	0.0
0.61	0.9490321288017362	100.0	100.0	0.0	0.0	0.0	0.0
0.62	0.9489394978564193	100.0	100.0	0.0	0.0	0.0	0.0
0.6299999999999999	0.9488504693346816	100.0	100.0	0.0	0.0	0.0	0.0
0.64	0.9487649017170227	100.0	100.0	0.0	0.0	0.0	0.0
0.6499999999999999	0.9486826591412596	100.0	100.0	0.0	0.0	0.0	0.0
0.66	0.9486036111701454	100.0	100.0	0.0	0.0	0.0	0.0
0.6699999999999999	0.9485276325688577	100.0	100.0	0.0	0.0	0.0	0.0
0.68	0.9484546030919442	100.0	100.0	0.0	0.0	0.0	0.0
0.69	0.9483844072792934	100.0	100.0	0.0	0.0	0.0	0.0
0.7	0.9483169342607589	100.0	100.0	0.0	0.0	0.0	0.0
0.71	0.9482520775690435	100.0	100.0	0.0	0.0	0.0	0.0
0.72	0.9481897349604899	100.0	100.0	0.0	0.0	0.0	0.0
0.73	0.9481298082434323	100.0	100.0	0.0	0.0	0.0	0.0
0.74	0.9480722031137712	100.0	100.0	0.0	0.0	0.0	0.0
0.7499999999999999	0.9480168289974658	100.0	100.0	0.0	0.0	0.0	0.0
0.76	0.9479635988996273	100.0	100.0	0.0	0.0	0.0	0.0
0.7699999999999999	0.9479124292599382	100.0	100.0	0.0	0.0	0.0	0.0
0.78	0.9478632398141132	100.0	100.0	0.0	0.0	0.0	0.0
0.7899999999999999	0.9478159534611387	100.0	100.0	0.0	0.0	0.0	0.0
0.8	0.9477704961360419	100.0	100.0	0.0	0.0	0.0	0.0
0.8099999999999999	0.9477267966879452	100.0	100.0	0.0	0.0	0.0	0.0
0.82	0.9476847867631782	100.0	100.0	0.0	0.0	0.0	0.0
0.83	0.9476444006932322	100.0	100.0	0.0	0.0	0.0	0.0
0.84	0.9476055753873375	100.0	100.0	0.0	0.0	0.0	0.0
0.85	0.9475682502294723	100.0	100.0	0.0	0.0	0.0	0.0
0.86	0.9475323669796133	100.0	100.0	0.0	0.0	0.0	0.0
0.87	0.9474978696790359	100.0	100.0	0.0	0.0	0.0	0.0
0.88	0.9474647045595008	100.0	100.0	0.0	0.0	0.0	0.0
0.8899999999999999	0.9474328199561558	100.0	100.0	0.0	0.0	0.0	0.0
0.9	0.9474021662239959	100.0	100.0	0.0	0.0	0.0	0.0
0.9099999999999999	0.9473726956577265	100.0	100.0	0.0	0.0	0.0	0.0
0.9199999999999999	0.9473443624148905	100.0	100.0	0.0	0.0	0.0	0.0
0.93	0.9473171224421164	100.0	100.0	0.0	0.0	0.0	0.0
0.9400000000000001	0.947290933404361	100.0	100.0	0.0	0.0	0.0	0.0
0.95	0.9472657546170137	100.0	100.0	0.0	0.0	0.0	0.0
0.96	0.9472415469807465	100.0	100.0	0.0	0.0	0.0	0.0
0.9699999999999999	0.947218272918993	100.0	100.0	0.0	0.0	0.0	0.0
0.9800000000000001	0.9471958963179476	100.0	100.0	0.0	0.0	0.0	0.0
0.99	0.9471743824689788	100.0	100.0	0.0	0.0	0.0	0.0
1.0	0.9471536980133535	100.0	100.0	0.0	0.0	0.0	0.0
1.01	0.9471338108891812	100.0	100.0	0.0	0.0	0.0	0.0
1.0199999999999998	0.9471146902804869	100.0	100.0	0.0	0.0	0.0	0.0
1.03	0.9470963065683118	100.0	100.0	0.0	0.0	0.0	0.0
1.04	0.9470786312837759	100.0	100.0	0.0	0.0	0.0	0.0
1.05	0.9470616370630107	100.0	100.0	0.0	0.0	0.0	0.0
1.0599999999999998	0.947045297603888	100.0	100.0	0.0	0.0	0.0	0.0
1.0699999999999998	0.9470295876244699	100.0	100.0	0.0	0.0	0.0	0.0
1.08	0.9470144828231115	100.0	100.0	0.0	0.0	0.0	0.0
1.09	0.9469999598401471	100.0	100.0	0.0	0.0	0.0	0.0
1.0999999999999999	0.9469859962210968	100.0	100.0	0.0	0.0	0.0	0.0
1.1099999999999999	0.9469725703813303	100.0	100.0	0.0	0.0	0.0	0.0
1.12	0.9469596615721306	100.0	100.0	0.0	0.0	0.0	0.0
1.1300000000000001	0.946947249848096	100.0	100.0	0.0	0.0	0.0	0.0
1.14	0.9469353160358328	100.0	100.0	0.0	0.0	0.0	0.0
1.15	0.9469238417038822	100.0	100.0	0.0	0.0	0.0	0.0
1.16	0.9469128091338338	100.0	100.0	0.0	0.0	0.0	0.0
1.1700000000000002	0.9469022012925756	100.0	100.0	0.0	0.0	0.0	0.0
1.18	0.9468920018056348	100.0	100.0	0.0	0.0	0.0	0.0
1.19	0.9468821949315708	100.0	100.0	0.0	0.0	0.0	0.0
1.2	0.9468727655373712	100.0	100.0	0.0	0.0	0.0	0.0
1.21	0.9468636990748152	100.0	100.0	0.0	0.0	0.0	0.0
1.22	0.9468549815577608	100.0	100.0	0.0	0.0	0.0	0.0
1.23	0.946846599540328	100.0	100.0	0.0	0.0	0.0	0.0
1.24	0.9468385400959332	100.0	100.0	0.0	0.0	0.0	0.0
1.25	0.9468307907971435	100.0	100.0	0.0	0.0	0.0	0.0
1.2599999999999998	0.9468233396963208	100.0	100.0	0.0	0.0	0.0	0.0
1.27	0.9468161753070212	100.0	100.0	0.0	0.0	0.0	0.0
1.28	0.9468092865861242	100.0	100.0	0.0	0.0	0.0	0.0
1.29	0.9468026629166567	100.0	100.0	0.0	0.0	0.0	0.0
1.2999999999999998	0.9467962940912859	100.0	100.0	0.0	0.0	0.0	0.0
1.31	0.9467901702964604	100.0	100.0	0.0	0.0	0.0	0.0
1.32	0.9467842820971675	100.0	100.0	0.0	0.0	0.0	0.0
1.33	0.9467786204222826	100.0	100.0	0.0	0.0	0.0	0.0
1.3399999999999999	0.9467731765504905	100.0	100.0	0.0	0.0	0.0	0.0
1.3499999999999999	0.9467679420967565	100.0	100.0	0.0	0.0	0.0	0.0
1.36	0.9467629089993224	100.0	100.0	0.0	0.0	0.0	0.0
1.37	0.946758069507206	100.0	100.0	0.0	0.0	0.0	0.0
1.38	0.9467534161681892	100.0	100.0	0.0	0.0	0.0	0.0
1.39	0.9467489418172716	100.0	100.0	0.0	0.0	0.0	0.0
1.4	0.9467446395655758	100.0	100.0	0.0	0.0	0.0	0.0
1.4100000000000001	0.9467405027896769	100.0	100.0	0.0	0.0	0.0	0.0
1.42	0.9467365251213526	100.0	100.0	0.0	0.0	0.0	0.0
1.43	0.9467327004377268	100.0	100.0	0.0	0.0	0.0	0.0
1.44	0.9467290228517989	100.0	100.0	0.0	0.0	0.0	0.0
1.45	0.946725486703336	100.0	100.0	0.0	0.0	0.0	0.0
1.46	0.9467220865501204	100.0	100.0	0.0	0.0	0.0	0.0
1.47	0.9467188171595383	100.0	100.0	0.0	0.0	0.0	0.0
1.48	0.946715673500491	100.0	100.0	0.0	0.0	0.0	0.0
1.49	0.9467126507356212	100.0	100.0	0.0	0.0	0.0	0.0
1.4999999999999998	0.9467097442138382	100.0	100.0	0.0	0.0	0.0	0.0
1.51	0.9467069494631339	100.0	100.0	0.0	0.0	0.0	0.0
1.52	0.9467042621836785	100.0	100.0	0.0	0.0	0.0	0.0
1.53	0.9467016782411801	100.0	100.0	0.0	0.0	0.0	0.0
1.5399999999999998	0.9466991936605024	100.0	100.0	0.0	0.0	0.0	0.0
1.55	0.9466968046195287	100.0	100.0	0.0	0.0	0.0	0.0
1.56	0.9466945074432643	100.0	100.0	0.0	0.0	0.0	0.0
1.57	0.9466922985981656	100.0	100.0	0.0	0.0	0.0	0.0
1.5799999999999998	0.9466901746866905	100.0	100.0	0.0	0.0	0.0	0.0
1.5899999999999999	0.9466881324420553	100.0	100.0	0.0	0.0	0.0	0.0
1.6	0.9466861687231981	100.0	100.0	0.0	0.0	0.0	0.0
1.61	0.946684280509933	100.0	100.0	0.0	0.0	0.0	0.0
1.6199999999999999	0.9466824648982968	100.0	100.0	0.0	0.0	0.0	0.0
1.63	0.9466807190960679	100.0	100.0	0.0	0.0	0.0	0.0
1.64	0.9466790404184662	100.0	100.0	0.0	0.0	0.0	0.0
1.6500000000000001	0.9466774262840115	100.0	100.0	0.0	0.0	0.0	0.0
1.66	0.9466758742105483	100.0	100.0	0.0	0.0	0.0	0.0
1.67	0.9466743818114185	100.0	100.0	0.0	0.0	0.0	0.0
1.68	0.9466729467917858	100.0	100.0	0.0	0.0	0.0	0.0
1.69	0.9466715669450996	100.0	100.0	0.0	0.0	0.0	0.0
1.7	0.9466702401496954	100.0	100.0	0.0	0.0	0.0	0.0
1.71	0.9466689643655267	100.0	100.0	0.0	0.0	0.0	0.0
1.72	0.9466677376310255	100.0	100.0	0.0	0.0	0.0	0.0
1.73	0.9466665580600757	100.0	100.0	0.0	0.0	0.0	0.0
1.74	0.9466654238391147	100.0	100.0	0.0	0.0	0.0	0.0
1.75	0.9466643332243379	100.0	100.0	0.0	0.0	0.0	0.0
1.76	0.9466632845390136	100.0	100.0	0.0	0.0	0.0	0.0
1.77	0.9466622761709025	100.0	100.0	0.0	0.0	0.0	0.0
1.7799999999999998	0.946661306569775	100.0	100.0	0.0	0.0	0.0	0.0
1.79	0.946660374245026	100.0	100.0	0.0	0.0	0.0	0.0
1.8	0.9466594777633798	100.0	100.0	0.0	0.0	0.0	0.0
1.81	0.9466586157466831	100.0	100.0	0.0	0.0	0.0	0.0
1.8199999999999998	0.9466577868697852	100.0	100.0	0.0	0.0	0.0	0.0
1.83	0.9466569898584979	100.0	100.0	0.0	0.0	0.0	0.0
1.8399999999999999	0.9466562234876359	100.0	100.0	0.0	0.0	0.0	0.0
1.85	0.946655486579129	100.0	100.0	0.0	0.0	0.0	0.0
1.86	0.9466547780002125	100.0	100.0	0.0	0.0	0.0	0.0
1.8699999999999999	0.946654096661683	100.0	100.0	0.0	0.0	0.0	0.0
1.8800000000000001	0.9466534415162211	100.0	100.0	0.0	0.0	0.0	0.0
1.89	0.9466528115567815	100.0	100.0	0.0	0.0	0.0	0.0
1.9	0.9466522058150448	100.0	100.0	0.0	0.0	0.0	0.0
1.9100000000000001	0.9466516233599246	100.0	100.0	0.0	0.0	0.0	0.0
1.92	0.9466510632961396	100.0	100.0	0.0	0.0	0.0	0.0
1.9300000000000002	0.9466505247628324	100.0	100.0	0.0	0.0	0.0	0.0
1.9399999999999997	0.9466500069322475	100.0	100.0	0.0	0.0	0.0	0.0
1.95	0.9466495090084585	100.0	100.0	0.0	0.0	0.0	0.0
1.9600000000000002	0.946649030226142	100.0	100.0	0.0	0.0	0.0	0.0
1.97	0.946648569849402	100.0	100.0	0.0	0.0	0.0	0.0
1.98	0.9466481271706386	100.0	100.0	0.0	0.0	0.0	0.0
1.9899999999999998	0.9466477015094579	100.0	100.0	0.0	0.0	0.0	0.0
2.0	0.9466472922116266	100.0	100.0	0.0	0.0	0.0	0.0
2.0100000000000002	0.9466468986480666	100.0	100.0	0.0	0.0	0.0	0.0
2.02	0.9466465202138865	100.0	100.0	0.0	0.0	0.0	0.0
2.0300000000000002	0.9466461563274522	100.0	100.0	0.0	0.0	0.0	0.0
2.0399999999999996	0.9466458064294917	100.0	100.0	0.0	0.0	0.0	0.0
2.05	0.9466454699822359	100.0	100.0	0.0	0.0	0.0	0.0
2.06	0.9466451464685921	100.0	100.0	0.0	0.0	0.0	0.0
2.07	0.9466448353913475	100.0	100.0	0.0	0.0	0.0	0.0
2.08	0.946644536272407	100.0	100.0	0.0	0.0	0.0	0.0
2.09	0.9466442486520544	100.0	100.0	0.0	0.0	0.0	0.0
2.1	0.9466439720882494	100.0	100.0	0.0	0.0	0.0	0.0
2.11	0.9466437061559454	100.0	100.0	0.0	0.0	0.0	0.0
2.1199999999999997	0.9466434504464387	100.0	100.0	0.0	0.0	0.0	0.0
2.13	0.946643204566736	100.0	100.0	0.0	0.0	0.0	0.0
2.1399999999999997	0.9466429681389555	100.0	100.0	0.0	0.0	0.0	0.0
2.15	0.9466427407997411	100.0	100.0	0.0	0.0	0.0	0.0
2.16	0.9466425221997063	100.0	100.0	0.0	0.0	0.0	0.0
2.17	0.9466423120028981	100.0	100.0	0.0	0.0	0.0	0.0
2.18	0.9466421098862762	100.0	100.0	0.0	0.0	0.0	0.0
2.19	0.9466419155392222	100.0	100.0	0.0	0.0	0.0	0.0
2.1999999999999997	0.9466417286630576	100.0	100.0	0.0	0.0	0.0	0.0
2.21	0.9466415489705869	100.0	100.0	0.0	0.0	0.0	0.0
2.2199999999999998	0.9466413761856554	100.0	100.0	0.0	0.0	0.0	0.0
2.23	0.9466412100427247	100.0	100.0	0.0	0.0	0.0	0.0
2.24	0.9466410502864653	100.0	100.0	0.0	0.0	0.0	0.0
2.25	0.9466408966713622	100.0	100.0	0.0	0.0	0.0	0.0
2.2600000000000002	0.9466407489613407	100.0	100.0	0.0	0.0	0.0	0.0
2.27	0.9466406069293989	100.0	100.0	0.0	0.0	0.0	0.0
2.28	0.9466404703572638	100.0	100.0	0.0	0.0	0.0	0.0
2.29	0.9466403390350518	100.0	100.0	0.0	0.0	0.0	0.0
2.3	0.9466402127609501	100.0	100.0	0.0	0.0	0.0	0.0
2.31	0.9466400913409029	100.0	100.0	0.0	0.0	0.0	0.0
2.32	0.9466399745883132	100.0	100.0	0.0	0.0	0.0	0.0
2.33	0.9466398623237586	100.0	100.0	0.0	0.0	0.0	0.0
2.3400000000000003	0.9466397543747139	100.0	100.0	0.0	0.0	0.0	0.0
2.35	0.9466396505752869	100.0	100.0	0.0	0.0	0.0	0.0
2.36	0.94663955076596	100.0	100.0	0.0	0.0	0.0	0.0
2.3699999999999997	0.9466394547933503	100.0	100.0	0.0	0.0	0.0	0.0
2.38	0.946639362509971	100.0	100.0	0.0	0.0	0.0	0.0
2.39	0.9466392737740055	100.0	100.0	0.0	0.0	0.0	0.0
2.4	0.946639188449087	100.0	100.0	0.0	0.0	0.0	0.0
2.41	0.9466391064040921	100.0	100.0	0.0	0.0	0.0	0.0
2.42	0.9466390275129375	100.0	100.0	0.0	0.0	0.0	0.0
2.43	0.9466389516543879	100.0	100.0	0.0	0.0	0.0	0.0
2.44	0.9466388787118671	100.0	100.0	0.0	0.0	0.0	0.0
2.4499999999999997	0.9466388085732806	100.0	100.0	0.0	0.0	0.0	0.0
2.46	0.9466387411308436	100.0	100.0	0.0	0.0	0.0	0.0
2.4699999999999998	0.9466386762809139	100.0	100.0	0.0	0.0	0.0	0.0
2.48	0.9466386139238346	100.0	100.0	0.0	0.0	0.0	0.0
2.49	0.9466385539637783	100.0	100.0	0.0	0.0	0.0	0.0
2.5	0.9466384963086025	100.0	100.0	0.0	0.0	0.0	0.0
2.51	0.9466384408697056	100.0	100.0	0.0	0.0	0.0	0.0
2.5199999999999996	0.9466383875618933	100.0	100.0	0.0	0.0	0.0	0.0
2.53	0.9466383363032455	100.0	100.0	0.0	0.0	0.0	0.0
2.54	0.9466382870149913	100.0	100.0	0.0	0.0	0.0	0.0
2.55	0.946638239621388	100.0	100.0	0.0	0.0	0.0	0.0
2.56	0.9466381940496037	100.0	100.0	0.0	0.0	0.0	0.0
2.57	0.946638150229607	100.0	100.0	0.0	0.0	0.0	0.0
2.58	0.9466381080940586	100.0	100.0	0.0	0.0	0.0	0.0
2.59	0.9466380675782076	100.0	100.0	0.0	0.0	0.0	0.0
2.5999999999999996	0.9466380286197928	100.0	100.0	0.0	0.0	0.0	0.0
2.61	0.9466379911589449	100.0	100.0	0.0	0.0	0.0	0.0
2.62	0.9466379551380978	100.0	100.0	0.0	0.0	0.0	0.0
2.63	0.9466379205018964	100.0	100.0	0.0	0.0	0.0	0.0
2.64	0.9466378871971155	100.0	100.0	0.0	0.0	0.0	0.0
2.65	0.9466378551725739	100.0	100.0	0.0	0.0	0.0	0.0
2.66	0.9466378243790601	100.0	100.0	0.0	0.0	0.0	0.0
2.67	0.9466377947692519	100.0	100.0	0.0	0.0	0.0	0.0
2.6799999999999997	0.9466377662976476	100.0	100.0	0.0	0.0	0.0	0.0
2.69	0.9466377389204947	100.0	100.0	0.0	0.0	0.0	0.0
2.6999999999999997	0.9466377125957219	100.0	100.0	0.0	0.0	0.0	0.0
2.71	0.9466376872828748	100.0	100.0	0.0	0.0	0.0	0.0
2.72	0.9466376629430562	100.0	100.0	0.0	0.0	0.0	0.0
2.73	0.9466376395388618	100.0	100.0	0.0	0.0	0.0	0.0
2.74	0.9466376170343273	100.0	100.0	0.0	0.0	0.0	0.0
2.75	0.9466375953948678	100.0	100.0	0.0	0.0	0.0	0.0
2.76	0.9466375745872305	100.0	100.0	0.0	0.0	0.0	0.0
2.77	0.9466375545794402	100.0	100.0	0.0	0.0	0.0	0.0
2.78	0.9466375353407498	100.0	100.0	0.0	0.0	0.0	0.0
2.79	0.9466375168415951	100.0	100.0	0.0	0.0	0.0	0.0
2.8	0.9466374990535493	100.0	100.0	0.0	0.0	0.0	0.0
2.81	0.9466374819492772	100.0	100.0	0.0	0.0	0.0	0.0
2.8200000000000003	0.9466374655024941	100.0	100.0	0.0	0.0	0.0	0.0
2.83	0.9466374496879251	100.0	100.0	0.0	0.0	0.0	0.0
2.84	0.9466374344812681	100.0	100.0	0.0	0.0	0.0	0.0
2.8499999999999996	0.9466374198591565	100.0	100.0	0.0	0.0	0.0	0.0
2.86	0.9466374057991191	100.0	100.0	0.0	0.0	0.0	0.0
2.87	0.946637392279549	100.0	100.0	0.0	0.0	0.0	0.0
2.88	0.9466373792796713	100.0	100.0	0.0	0.0	0.0	0.0
2.89	0.9466373667795088	100.0	100.0	0.0	0.0	0.0	0.0
2.9	0.9466373547598538	100.0	100.0	0.0	0.0	0.0	0.0
2.9099999999999997	0.9466373432022347	100.0	100.0	0.0	0.0	0.0	0.0
2.92	0.9466373320888897	100.0	100.0	0.0	0.0	0.0	0.0
2.9299999999999997	0.9466373214027416	100.0	100.0	0.0	0.0	0.0	0.0
2.94	0.9466373111273694	100.0	100.0	0.0	0.0	0.0	0.0
2.9499999999999997	0.9466373012469824	100.0	100.0	0.0	0.0	0.0	0.0
2.96	0.9466372917463974	100.0	100.0	0.0	0.0	0.0	0.0
2.97	0.9466372826110148	100.0	100.0	0.0	0.0	0.0	0.0
2.98	0.9466372738267964	100.0	100.0	0.0	0.0	0.0	0.0
2.9899999999999998	0.946637265380243	100.0	100.0	0.0	0.0	0.0	0.0
2.9999999999999996	0.9466372572583747	100.0	100.0	0.0	0.0	0.0	0.0
3.01	0.9466372494487112	100.0	100.0	0.0	0.0	0.0	0.0
3.02	0.9466372419392515	100.0	100.0	0.0	0.0	0.0	0.0
3.03	0.9466372347184547	100.0	100.0	0.0	0.0	0.0	0.0
3.04	0.9466372277752253	100.0	100.0	0.0	0.0	0.0	0.0
3.0500000000000003	0.9466372210988934	100.0	100.0	0.0	0.0	0.0	0.0
3.06	0.9466372146792001	100.0	100.0	0.0	0.0	0.0	0.0
3.07	0.9466372085062789	100.0	100.0	0.0	0.0	0.0	0.0
3.0799999999999996	0.9466372025706453	100.0	100.0	0.0	0.0	0.0	0.0
3.09	0.9466371968631772	100.0	100.0	0.0	0.0	0.0	0.0
3.1	0.9466371913751037	100.0	100.0	0.0	0.0	0.0	0.0
3.11	0.946637186097992	100.0	100.0	0.0	0.0	0.0	0.0
3.12	0.9466371810237323	100.0	100.0	0.0	0.0	0.0	0.0
3.13	0.9466371761445274	100.0	100.0	0.0	0.0	0.0	0.0
3.14	0.9466371714528784	100.0	100.0	0.0	0.0	0.0	0.0
3.15	0.946637166941576	100.0	100.0	0.0	0.0	0.0	0.0
3.1599999999999997	0.9466371626036887	100.0	100.0	0.0	0.0	0.0	0.0
3.17	0.9466371584325493	100.0	100.0	0.0	0.0	0.0	0.0
3.1799999999999997	0.9466371544217482	100.0	100.0	0.0	0.0	0.0	0.0
3.19	0.9466371505651221	100.0	100.0	0.0	0.0	0.0	0.0
3.2	0.9466371468567452	100.0	100.0	0.0	0.0	0.0	0.0
3.21	0.9466371432909174	100.0	100.0	0.0	0.0	0.0	0.0
3.22	0.9466371398621601	100.0	100.0	0.0	0.0	0.0	0.0
3.23	0.9466371365652043	100.0	100.0	0.0	0.0	0.0	0.0
3.2399999999999998	0.9466371333949828	100.0	100.0	0.0	0.0	0.0	0.0
3.25	0.9466371303466252	100.0	100.0	0.0	0.0	0.0	0.0
3.26	0.9466371274154459	100.0	100.0	0.0	0.0	0.0	0.0
3.27	0.9466371245969417	100.0	100.0	0.0	0.0	0.0	0.0
3.28	0.9466371218867804	100.0	100.0	0.0	0.0	0.0	0.0
3.29	0.9466371192807975	100.0	100.0	0.0	0.0	0.0	0.0
3.3000000000000003	0.9466371167749883	100.0	100.0	0.0	0.0	0.0	0.0
3.3099999999999996	0.9466371143655027	100.0	100.0	0.0	0.0	0.0	0.0
3.32	0.9466371120486375	100.0	100.0	0.0	0.0	0.0	0.0
3.3299999999999996	0.9466371098208322	100.0	100.0	0.0	0.0	0.0	0.0
3.34	0.9466371076786634	100.0	100.0	0.0	0.0	0.0	0.0
3.35	0.9466371056188396	100.0	100.0	0.0	0.0	0.0	0.0
3.36	0.9466371036381959	100.0	100.0	0.0	0.0	0.0	0.0
3.37	0.9466371017336879	100.0	100.0	0.0	0.0	0.0	0.0
3.38	0.9466370999023888	100.0	100.0	0.0	0.0	0.0	0.0
