# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999933910099413	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28666336e-25]
0.02	0.9999867824805829	100.0	100.0	0.0	0.0	0.0	0.0	[-1.0571901e-24]
0.03	0.9999801744125169	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58557126e-24]
0.04	0.9999735668063323	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11380982e-24]
0.05	0.9999669596626196	100.0	100.0	0.0	0.0	0.0	0.0	[-2.64190574e-24]
0.06	0.9999603529819688	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16985901e-24]
0.07	0.9999537467649683	100.0	100.0	0.0	0.0	0.0	0.0	[-3.69766962e-24]
0.08	0.9999471410122074	100.0	100.0	0.0	0.0	0.0	0.0	[-4.22533754e-24]
0.09	0.9999405357242751	100.0	100.0	0.0	0.0	0.0	0.0	[-4.75286275e-24]
0.1	0.999933930901757	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28024524e-24]
0.11	0.9999273265452413	100.0	100.0	0.0	0.0	0.0	0.0	[-5.80748498e-24]
0.12	0.9999207226553152	100.0	100.0	0.0	0.0	0.0	0.0	[-6.33458197e-24]
0.13	0.9999141192325647	100.0	100.0	0.0	0.0	0.0	0.0	[-6.86153617e-24]
0.14	0.999907516277576	100.0	100.0	0.0	0.0	0.0	0.0	[-7.38834758e-24]
0.15	0.9999009137909342	100.0	100.0	0.0	0.0	0.0	0.0	[-7.91501617e-24]
