# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999867824713754	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05634557e-24]
0.02	0.9999735667908035	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11043286e-24]
0.03	0.9999603529658722	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16226578e-24]
0.04	0.9999471410041403	100.0	100.0	0.0	0.0	0.0	0.0	[-4.21184823e-24]
0.05	0.9999339309131373	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2591841e-24]
0.06	0.9999207227003635	100.0	100.0	0.0	0.0	0.0	0.0	[-6.30427729e-24]
0.07	0.9999075163732905	100.0	100.0	0.0	0.0	0.0	0.0	[-7.34713167e-24]
0.08	0.999894311939358	100.0	100.0	0.0	0.0	0.0	0.0	[-8.38775113e-24]
0.09	0.9998811094059815	100.0	100.0	0.0	0.0	0.0	0.0	[-9.42613954e-24]
0.1	0.9998679087805425	100.0	100.0	0.0	0.0	0.0	0.0	[-1.04623008e-23]
0.11	0.9998547100703964	100.0	100.0	0.0	0.0	0.0	0.0	[-1.14962387e-23]
0.12	0.9998415132828695	100.0	100.0	0.0	0.0	0.0	0.0	[-1.25279571e-23]
0.13	0.9998283184252595	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35574599e-23]
0.14	0.9998151255048354	100.0	100.0	0.0	0.0	0.0	0.0	[-1.4584751e-23]
0.15	0.999801934528837	100.0	100.0	0.0	0.0	0.0	0.0	[-1.56098341e-23]
0.16	0.9997887455044767	100.0	100.0	0.0	0.0	0.0	0.0	[-1.66327131e-23]
0.17	0.9997755584389377	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76533919e-23]
0.18	0.9997623733393762	100.0	100.0	0.0	0.0	0.0	0.0	[-1.86718742e-23]
0.19	0.9997491902129192	100.0	100.0	0.0	0.0	0.0	0.0	[-1.9688164e-23]
0.2	0.9997360090666658	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07022649e-23]
0.21	0.999722829907688	100.0	100.0	0.0	0.0	0.0	0.0	[-2.17141808e-23]
0.22	0.9997096527430281	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27239155e-23]
0.22999999999999998	0.9996964775797029	100.0	100.0	0.0	0.0	0.0	0.0	[-2.37314728e-23]
0.24	0.9996833044247001	100.0	100.0	0.0	0.0	0.0	0.0	[-2.47368565e-23]
0.25	0.9996701332849801	100.0	100.0	0.0	0.0	0.0	0.0	[-2.57400704e-23]
0.26	0.999656964167476	100.0	100.0	0.0	0.0	0.0	0.0	[-2.67411183e-23]
0.27	0.9996437970790937	100.0	100.0	0.0	0.0	0.0	0.0	[-2.77400038e-23]
0.28	0.9996306320267108	100.0	100.0	0.0	0.0	0.0	0.0	[-2.87367309e-23]
0.29	0.9996174690171782	100.0	100.0	0.0	0.0	0.0	0.0	[-2.97313033e-23]
0.3	0.9996043080573205	100.0	100.0	0.0	0.0	0.0	0.0	[-3.07237247e-23]
0.31	0.999591149153934	100.0	100.0	0.0	0.0	0.0	0.0	[-3.17139989e-23]
0.32	0.9995779923137883	100.0	100.0	0.0	0.0	0.0	0.0	[-3.27021296e-23]
0.33	0.9995648375436259	100.0	100.0	0.0	0.0	0.0	0.0	[-3.36881206e-23]
0.34	0.9995516848501641	100.0	100.0	0.0	0.0	0.0	0.0	[-3.46719757e-23]
0.35	0.9995385342400919	100.0	100.0	0.0	0.0	0.0	0.0	[-3.56536984e-23]
0.36	0.9995253857200714	100.0	100.0	0.0	0.0	0.0	0.0	[-3.66332927e-23]
0.37	0.9995122392967396	100.0	100.0	0.0	0.0	0.0	0.0	[-3.76107621e-23]
0.38	0.9994990949767055	100.0	100.0	0.0	0.0	0.0	0.0	[-3.85861105e-23]
0.39	0.9994859527665535	100.0	100.0	0.0	0.0	0.0	0.0	[-3.95593415e-23]
0.4	0.9994728126728394	100.0	100.0	0.0	0.0	0.0	0.0	[-4.05304589e-23]
0.41	0.9994596747020947	100.0	100.0	0.0	0.0	0.0	0.0	[-4.14994663e-23]
0.42	0.9994465388608246	100.0	100.0	0.0	0.0	0.0	0.0	[-4.24663674e-23]
0.43	0.9994334051555072	100.0	100.0	0.0	0.0	0.0	0.0	[-4.34311659e-23]
0.44	0.9994202735925946	100.0	100.0	0.0	0.0	0.0	0.0	[-4.43938656e-23]
