# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.999977971787614	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76216888e-24]
0.02	0.9999559487065925	100.0	100.0	0.0	0.0	0.0	0.0	[-3.52375106e-24]
0.03	0.9999339307759514	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28474508e-24]
0.04	0.9999119180146762	100.0	100.0	0.0	0.0	0.0	0.0	[-7.04514948e-24]
0.05	0.9998899104417242	100.0	100.0	0.0	0.0	0.0	0.0	[-8.80496281e-24]
0.06	0.9998679080760247	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05641836e-23]
0.07	0.9998459109364775	100.0	100.0	0.0	0.0	0.0	0.0	[-1.23228104e-23]
0.08	0.9998239190419551	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40808418e-23]
0.09	0.9998019324112981	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58382763e-23]
0.1	0.9997799510633205	100.0	100.0	0.0	0.0	0.0	0.0	[-1.75951124e-23]
0.11	0.9997579750168055	100.0	100.0	0.0	0.0	0.0	0.0	[-1.93513488e-23]
0.12	0.999736004290509	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1106984e-23]
0.13	0.9997140389031569	100.0	100.0	0.0	0.0	0.0	0.0	[-2.28620165e-23]
0.14	0.9996920788734456	100.0	100.0	0.0	0.0	0.0	0.0	[-2.4616445e-23]
0.15	0.9996701242200446	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63702679e-23]
0.16	0.9996481749615913	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81234839e-23]
0.17	0.9996262311166947	100.0	100.0	0.0	0.0	0.0	0.0	[-2.98760915e-23]
0.18	0.9996042927039357	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16280893e-23]
0.19	0.9995823597418652	100.0	100.0	0.0	0.0	0.0	0.0	[-3.33794759e-23]
0.2	0.999560432249004	100.0	100.0	0.0	0.0	0.0	0.0	[-3.51302498e-23]
0.21	0.999538510243845	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68804097e-23]
0.22	0.9995165937448502	100.0	100.0	0.0	0.0	0.0	0.0	[-3.86299541e-23]
0.22999999999999998	0.9994946827704544	100.0	100.0	0.0	0.0	0.0	0.0	[-4.03788816e-23]
0.24	0.9994727773390599	100.0	100.0	0.0	0.0	0.0	0.0	[-4.21271908e-23]
0.25	0.9994508774690415	100.0	100.0	0.0	0.0	0.0	0.0	[-4.38748803e-23]
0.26	0.9994289831787442	100.0	100.0	0.0	0.0	0.0	0.0	[-4.56219487e-23]
0.27	0.9994070944864832	100.0	100.0	0.0	0.0	0.0	0.0	[-4.73683946e-23]
0.28	0.9993852114105435	100.0	100.0	0.0	0.0	0.0	0.0	[-4.91142165e-23]
0.29	0.9993633339691818	100.0	100.0	0.0	0.0	0.0	0.0	[-5.08594131e-23]
0.3	0.999341462180624	100.0	100.0	0.0	0.0	0.0	0.0	[-5.2603983e-23]
0.31	0.9993195960630671	100.0	100.0	0.0	0.0	0.0	0.0	[-5.43479248e-23]
0.32	0.9992977356346777	100.0	100.0	0.0	0.0	0.0	0.0	[-5.60912371e-23]
0.33	0.9992758809135935	100.0	100.0	0.0	0.0	0.0	0.0	[-5.78339186e-23]
0.34	0.9992540319179215	100.0	100.0	0.0	0.0	0.0	0.0	[-5.95759677e-23]
0.35	0.9992321886657387	100.0	100.0	0.0	0.0	0.0	0.0	[-6.13173832e-23]
0.36	0.9992103511750934	100.0	100.0	0.0	0.0	0.0	0.0	[-6.30581637e-23]
0.37	0.9991885194640021	100.0	100.0	0.0	0.0	0.0	0.0	[-6.47983077e-23]
0.38	0.9991666935504536	100.0	100.0	0.0	0.0	0.0	0.0	[-6.6537814e-23]
0.39	0.9991448734524055	100.0	100.0	0.0	0.0	0.0	0.0	[-6.82766811e-23]
0.4	0.9991230591877857	100.0	100.0	0.0	0.0	0.0	0.0	[-7.00149077e-23]
0.41	0.9991012507744924	100.0	100.0	0.0	0.0	0.0	0.0	[-7.17524924e-23]
0.42	0.9990794482303924	100.0	100.0	0.0	0.0	0.0	0.0	[-7.34894338e-23]
0.43	0.9990576515733236	100.0	100.0	0.0	0.0	0.0	0.0	[-7.52257306e-23]
0.44	0.9990358608210944	100.0	100.0	0.0	0.0	0.0	0.0	[-7.69613814e-23]
0.45	0.9990140759914813	100.0	100.0	0.0	0.0	0.0	0.0	[-7.86963849e-23]
0.45999999999999996	0.9989922971022321	100.0	100.0	0.0	0.0	0.0	0.0	[-8.04307397e-23]
0.47000000000000003	0.9989705241710638	100.0	100.0	0.0	0.0	0.0	0.0	[-8.21644444e-23]
0.48	0.9989487572156628	100.0	100.0	0.0	0.0	0.0	0.0	[-8.38974978e-23]
0.49000000000000005	0.998926996253686	100.0	100.0	0.0	0.0	0.0	0.0	[-8.56298983e-23]
0.5	0.9989052413027585	100.0	100.0	0.0	0.0	0.0	0.0	[-8.73616448e-23]
0.5099999999999999	0.9988834923804779	100.0	100.0	0.0	0.0	0.0	0.0	[-8.90927359e-23]
0.52	0.9988617495044085	100.0	100.0	0.0	0.0	0.0	0.0	[-9.08231702e-23]
0.5299999999999999	0.9988400126920869	100.0	100.0	0.0	0.0	0.0	0.0	[-9.25529464e-23]
0.54	0.9988182819610174	100.0	100.0	0.0	0.0	0.0	0.0	[-9.42820631e-23]
0.5499999999999999	0.9987965573286736	100.0	100.0	0.0	0.0	0.0	0.0	[-9.6010519e-23]
0.56	0.9987748388125003	100.0	100.0	0.0	0.0	0.0	0.0	[-9.77383129e-23]
0.57	0.9987531264299107	100.0	100.0	0.0	0.0	0.0	0.0	[-9.94654433e-23]
0.58	0.9987314201982876	100.0	100.0	0.0	0.0	0.0	0.0	[-1.01191909e-22]
0.59	0.9987097201349834	100.0	100.0	0.0	0.0	0.0	0.0	[-1.02917709e-22]
0.6	0.9986880262573198	100.0	100.0	0.0	0.0	0.0	0.0	[-1.04642841e-22]
0.61	0.9986663385825886	100.0	100.0	0.0	0.0	0.0	0.0	[-1.06367304e-22]
0.62	0.9986446571280498	100.0	100.0	0.0	0.0	0.0	0.0	[-1.08091098e-22]
0.6299999999999999	0.9986229819109337	100.0	100.0	0.0	0.0	0.0	0.0	[-1.0981422e-22]
0.64	0.9986013129484383	100.0	100.0	0.0	0.0	0.0	0.0	[-1.11536669e-22]
0.6499999999999999	0.9985796502577343	100.0	100.0	0.0	0.0	0.0	0.0	[-1.13258445e-22]
0.66	0.9985579938559581	100.0	100.0	0.0	0.0	0.0	0.0	[-1.14979545e-22]
0.6699999999999999	0.9985363437602175	100.0	100.0	0.0	0.0	0.0	0.0	[-1.16699969e-22]
0.68	0.9985146999875888	100.0	100.0	0.0	0.0	0.0	0.0	[-1.18419714e-22]
0.69	0.998493062555117	100.0	100.0	0.0	0.0	0.0	0.0	[-1.20138781e-22]
0.7	0.9984714314798178	100.0	100.0	0.0	0.0	0.0	0.0	[-1.21857167e-22]
0.71	0.9984498067786739	100.0	100.0	0.0	0.0	0.0	0.0	[-1.23574872e-22]
0.72	0.9984281884686395	100.0	100.0	0.0	0.0	0.0	0.0	[-1.25291893e-22]
0.73	0.9984065765666363	100.0	100.0	0.0	0.0	0.0	0.0	[-1.2700823e-22]
0.74	0.9983849710895552	100.0	100.0	0.0	0.0	0.0	0.0	[-1.28723882e-22]
0.7499999999999999	0.9983633720542564	100.0	100.0	0.0	0.0	0.0	0.0	[-1.30438847e-22]
0.76	0.9983417794775689	100.0	100.0	0.0	0.0	0.0	0.0	[-1.32153123e-22]
0.7699999999999999	0.998320193376292	100.0	100.0	0.0	0.0	0.0	0.0	[-1.3386671e-22]
0.78	0.9982986137671926	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35579607e-22]
0.7899999999999999	0.998277040667008	100.0	100.0	0.0	0.0	0.0	0.0	[-1.37291811e-22]
0.8	0.9982554740924405	100.0	100.0	0.0	0.0	0.0	0.0	[-1.39003322e-22]
0.8099999999999999	0.9982339140601659	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40714139e-22]
0.82	0.9982123605868283	100.0	100.0	0.0	0.0	0.0	0.0	[-1.4242426e-22]
0.83	0.9981908136890383	100.0	100.0	0.0	0.0	0.0	0.0	[-1.44133684e-22]
0.84	0.9981692733833765	100.0	100.0	0.0	0.0	0.0	0.0	[-1.45842409e-22]
0.85	0.9981477396863929	100.0	100.0	0.0	0.0	0.0	0.0	[-1.47550436e-22]
0.86	0.9981262126146062	100.0	100.0	0.0	0.0	0.0	0.0	[-1.49257761e-22]
0.87	0.9981046921845032	100.0	100.0	0.0	0.0	0.0	0.0	[-1.50964384e-22]
0.88	0.9980831784125398	100.0	100.0	0.0	0.0	0.0	0.0	[-1.52670304e-22]
0.8899999999999999	0.9980616713151411	100.0	100.0	0.0	0.0	0.0	0.0	[-1.5437552e-22]
0.9	0.9980401709087005	100.0	100.0	0.0	0.0	0.0	0.0	[-1.56080029e-22]
0.9099999999999999	0.9980186772095799	100.0	100.0	0.0	0.0	0.0	0.0	[-1.57783832e-22]
0.9199999999999999	0.9979971902341097	100.0	100.0	0.0	0.0	0.0	0.0	[-1.59486927e-22]
0.93	0.99797570999859	100.0	100.0	0.0	0.0	0.0	0.0	[-1.61189312e-22]
0.9400000000000001	0.997954236519288	100.0	100.0	0.0	0.0	0.0	0.0	[-1.62890986e-22]
0.95	0.9979327698124423	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64591948e-22]
0.96	0.9979113098942562	100.0	100.0	0.0	0.0	0.0	0.0	[-1.66292198e-22]
0.9699999999999999	0.9978898567809052	100.0	100.0	0.0	0.0	0.0	0.0	[-1.67991733e-22]
0.9800000000000001	0.9978684104885313	100.0	100.0	0.0	0.0	0.0	0.0	[-1.69690552e-22]
0.99	0.9978469710332456	100.0	100.0	0.0	0.0	0.0	0.0	[-1.71388654e-22]
1.0	0.9978255384311281	100.0	100.0	0.0	0.0	0.0	0.0	[-1.73086039e-22]
1.01	0.9978041126982263	100.0	100.0	0.0	0.0	0.0	0.0	[-1.74782704e-22]
1.0199999999999998	0.9977826938505574	100.0	100.0	0.0	0.0	0.0	0.0	[-1.76478649e-22]
1.03	0.9977612819041065	100.0	100.0	0.0	0.0	0.0	0.0	[-1.78173872e-22]
1.04	0.9977398768748268	100.0	100.0	0.0	0.0	0.0	0.0	[-1.79868372e-22]
1.05	0.9977184787786406	100.0	100.0	0.0	0.0	0.0	0.0	[-1.81562148e-22]
1.0599999999999998	0.9976970876314383	100.0	100.0	0.0	0.0	0.0	0.0	[-1.83255199e-22]
1.0699999999999998	0.9976757034490785	100.0	100.0	0.0	0.0	0.0	0.0	[-1.84947523e-22]
1.08	0.997654326247389	100.0	100.0	0.0	0.0	0.0	0.0	[-1.8663912e-22]
1.09	0.9976329560421653	100.0	100.0	0.0	0.0	0.0	0.0	[-1.88329988e-22]
1.0999999999999999	0.9976115928491707	100.0	100.0	0.0	0.0	0.0	0.0	[-1.90020126e-22]
