# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.993819642939508	100.0	100.0	0.0	0.0	0.0	0.0	[-6.14885791e-38]
0.02	0.9884207340221459	100.0	100.0	0.0	0.0	0.0	0.0	[-1.14590817e-37]
0.03	0.9836911952752468	100.0	100.0	0.0	0.0	0.0	0.0	[-1.60505178e-37]
0.04	0.979537742192072	100.0	100.0	0.0	0.0	0.0	0.0	[-2.00231242e-37]
0.05	0.9758821727536949	100.0	100.0	0.0	0.0	0.0	0.0	[-2.34608594e-37]
0.06	0.9726585060428847	100.0	100.0	0.0	0.0	0.0	0.0	[-2.64346884e-37]
0.07	0.9698107503766151	100.0	100.0	0.0	0.0	0.0	0.0	[-2.90049324e-37]
0.08	0.967291143984072	100.0	100.0	0.0	0.0	0.0	0.0	[-3.12231246e-37]
0.09	0.9650587546586195	100.0	100.0	0.0	0.0	0.0	0.0	[-3.31334911e-37]
0.1	0.9630783551294086	100.0	100.0	0.0	0.0	0.0	0.0	[-3.47741422e-37]
0.11	0.9613195123790705	100.0	100.0	0.0	0.0	0.0	0.0	[-3.61780393e-37]
0.12	0.9597558445552111	100.0	100.0	0.0	0.0	0.0	0.0	[-3.73737854e-37]
0.13	0.9583644103300776	100.0	100.0	0.0	0.0	0.0	0.0	[-3.83862762e-37]
0.14	0.9571252037994628	100.0	100.0	0.0	0.0	0.0	0.0	[-3.92372388e-37]
0.15	0.9560207341299107	100.0	100.0	0.0	0.0	0.0	0.0	[-3.99456824e-37]
0.16	0.9550356737526278	100.0	100.0	0.0	0.0	0.0	0.0	[-4.05282745e-37]
0.17	0.9541565623771003	100.0	100.0	0.0	0.0	0.0	0.0	[-4.09996592e-37]
0.18	0.9533715567509677	100.0	100.0	0.0	0.0	0.0	0.0	[-4.13727259e-37]
0.19	0.9526702181358795	100.0	100.0	0.0	0.0	0.0	0.0	[-4.16588386e-37]
0.2	0.952043331054431	100.0	100.0	0.0	0.0	0.0	0.0	[-4.18680311e-37]
0.21	0.9514827481024427	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20091748e-37]
0.22	0.9509812565961439	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20901227e-37]
0.22999999999999998	0.9505324635965068	100.0	100.0	0.0	0.0	0.0	0.0	[-4.21178342e-37]
0.24	0.9501306964689988	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20984829e-37]
0.25	0.9497709166310558	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20375501e-37]
0.26	0.9494486445381096	100.0	100.0	0.0	0.0	0.0	0.0	[-4.19399062e-37]
0.27	0.9491598942821913	100.0	100.0	0.0	0.0	0.0	0.0	[-4.18098822e-37]
0.28	0.9489011164406477	100.0	100.0	0.0	0.0	0.0	0.0	[-4.16513317e-37]
0.29	0.9486691480284193	100.0	100.0	0.0	0.0	0.0	0.0	[-4.14676854e-37]
0.3	0.9484611685851045	100.0	100.0	0.0	0.0	0.0	0.0	[-4.12619993e-37]
0.31	0.948274661575087	100.0	100.0	0.0	0.0	0.0	0.0	[-4.10369963e-37]
0.32	0.9481073804011869	100.0	100.0	0.0	0.0	0.0	0.0	[-4.07951038e-37]
0.33	0.9479573184342289	100.0	100.0	0.0	0.0	0.0	0.0	[-4.05384864e-37]
0.34	0.9478226825463509	100.0	100.0	0.0	0.0	0.0	0.0	[-4.02690745e-37]
0.35	0.9477018697077095	100.0	100.0	0.0	0.0	0.0	0.0	[-3.99885905e-37]
0.36	0.9475934462669059	100.0	100.0	0.0	0.0	0.0	0.0	[-3.96985708e-37]
0.37	0.9474961295868458	100.0	100.0	0.0	0.0	0.0	0.0	[-3.94003864e-37]
0.38	0.947408771751455	100.0	100.0	0.0	0.0	0.0	0.0	[-3.90952607e-37]
0.39	0.9473303450959597	100.0	100.0	0.0	0.0	0.0	0.0	[-3.87842852e-37]
0.4	0.947259929345333	100.0	100.0	0.0	0.0	0.0	0.0	[-3.84684337e-37]
0.41	0.9471967001729067	100.0	100.0	0.0	0.0	0.0	0.0	[-3.81485748e-37]
0.42	0.9471399190147141	100.0	100.0	0.0	0.0	0.0	0.0	[-3.78254833e-37]
0.43	0.9470889239954832	100.0	100.0	0.0	0.0	0.0	0.0	[-3.74998498e-37]
0.44	0.947043121839786	100.0	100.0	0.0	0.0	0.0	0.0	[-3.71722899e-37]
0.45	0.9470019806571575	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68433519e-37]
0.45999999999999996	0.9469650235032359	100.0	100.0	0.0	0.0	0.0	0.0	[-3.65135241e-37]
0.47000000000000003	0.9469318226305774	100.0	100.0	0.0	0.0	0.0	0.0	[-3.61832409e-37]
0.48	0.9469019943528797	100.0	100.0	0.0	0.0	0.0	0.0	[-3.58528887e-37]
0.49000000000000005	0.9468751944551965	100.0	100.0	0.0	0.0	0.0	0.0	[-3.55228104e-37]
0.5	0.9468511140904672	100.0	100.0	0.0	0.0	0.0	0.0	[-3.51933108e-37]
0.5099999999999999	0.9468294761094754	100.0	100.0	0.0	0.0	0.0	0.0	[-3.48646597e-37]
0.52	0.9468100317773381	100.0	100.0	0.0	0.0	0.0	0.0	[-3.45370963e-37]
0.5299999999999999	0.9467925578348859	100.0	100.0	0.0	0.0	0.0	0.0	[-3.42108318e-37]
0.54	0.9467768538679348	100.0	100.0	0.0	0.0	0.0	0.0	[-3.38860526e-37]
0.5499999999999999	0.9467627399515496	100.0	100.0	0.0	0.0	0.0	0.0	[-3.35629231e-37]
0.56	0.9467500545400149	100.0	100.0	0.0	0.0	0.0	0.0	[-3.32415875e-37]
0.57	0.9467386525764436	100.0	100.0	0.0	0.0	0.0	0.0	[-3.29221723e-37]
0.58	0.9467284037987899	100.0	100.0	0.0	0.0	0.0	0.0	[-3.2604788e-37]
0.59	0.9467191912215506	100.0	100.0	0.0	0.0	0.0	0.0	[-3.22895308e-37]
0.6	0.9467109097746724	100.0	100.0	0.0	0.0	0.0	0.0	[-3.19764841e-37]
0.61	0.9467034650831708	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16657197e-37]
0.62	0.9466967723727372	100.0	100.0	0.0	0.0	0.0	0.0	[-3.13572993e-37]
0.6299999999999999	0.9466907554881692	100.0	100.0	0.0	0.0	0.0	0.0	[-3.10512753e-37]
0.64	0.9466853460128676	100.0	100.0	0.0	0.0	0.0	0.0	[-3.0747692e-37]
0.6499999999999999	0.9466804824788849	100.0	100.0	0.0	0.0	0.0	0.0	[-3.04465862e-37]
0.66	0.9466761096581249	100.0	100.0	0.0	0.0	0.0	0.0	[-3.01479882e-37]
0.6699999999999999	0.9466721779262801	100.0	100.0	0.0	0.0	0.0	0.0	[-2.98519225e-37]
0.68	0.9466686426919743	100.0	100.0	0.0	0.0	0.0	0.0	[-2.95584083e-37]
0.69	0.946665463884375	100.0	100.0	0.0	0.0	0.0	0.0	[-2.92674599e-37]
0.7	0.9466626054932411	100.0	100.0	0.0	0.0	0.0	0.0	[-2.89790877e-37]
0.71	0.946660035156	100.0	100.0	0.0	0.0	0.0	0.0	[-2.86932982e-37]
0.72	0.9466577237870102	100.0	100.0	0.0	0.0	0.0	0.0	[-2.84100948e-37]
0.73	0.9466556452446744	100.0	100.0	0.0	0.0	0.0	0.0	[-2.81294776e-37]
0.74	0.9466537760325151	100.0	100.0	0.0	0.0	0.0	0.0	[-2.78514444e-37]
0.7499999999999999	0.9466520950307253	100.0	100.0	0.0	0.0	0.0	0.0	[-2.75759904e-37]
0.76	0.9466505832550691	100.0	100.0	0.0	0.0	0.0	0.0	[-2.73031088e-37]
0.7699999999999999	0.9466492236403358	100.0	100.0	0.0	0.0	0.0	0.0	[-2.7032791e-37]
