# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9998679962087458	100.0	100.0	0.0	0.0	0.0	0.0	[-1.31345664e-39]
0.02	0.9997363565356546	100.0	100.0	0.0	0.0	0.0	0.0	[-2.61022115e-39]
0.03	0.9996050797992959	100.0	100.0	0.0	0.0	0.0	0.0	[-3.89047136e-39]
0.04	0.9994741648229395	100.0	100.0	0.0	0.0	0.0	0.0	[-5.1543833e-39]
0.05	0.999343610434531	100.0	100.0	0.0	0.0	0.0	0.0	[-6.40213122e-39]
0.06	0.9992134154666724	100.0	100.0	0.0	0.0	0.0	0.0	[-7.63388754e-39]
0.07	0.999083578756595	100.0	100.0	0.0	0.0	0.0	0.0	[-8.84982298e-39]
0.08	0.9989540991461383	100.0	100.0	0.0	0.0	0.0	0.0	[-1.00501065e-38]
0.09	0.9988249754817287	100.0	100.0	0.0	0.0	0.0	0.0	[-1.12349052e-38]
0.1	0.9986962066143557	100.0	100.0	0.0	0.0	0.0	0.0	[-1.24043847e-38]
0.11	0.9985677913995499	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35587089e-38]
0.12	0.9984397286973612	100.0	100.0	0.0	0.0	0.0	0.0	[-1.46980397e-38]
0.13	0.9983120173723371	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58225378e-38]
0.14	0.9981846562934997	100.0	100.0	0.0	0.0	0.0	0.0	[-1.69323619e-38]
0.15	0.9980576443343244	100.0	100.0	0.0	0.0	0.0	0.0	[-1.80276693e-38]
0.16	0.9979309803727177	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91086156e-38]
0.17	0.9978046632909974	100.0	100.0	0.0	0.0	0.0	0.0	[-2.01753548e-38]
0.18	0.9976786919758697	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12280393e-38]
