# time of execution: 2022-06-23 09:45:22
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+20[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9629653569075585	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68118619e-37]
0.02	0.9519745912176234	100.0	100.0	0.0	0.0	0.0	0.0	[-4.73712828e-37]
0.03	0.9484277176938366	100.0	100.0	0.0	0.0	0.0	0.0	[-5.04259354e-37]
0.04	0.9472450468636244	100.0	100.0	0.0	0.0	0.0	0.0	[-5.10999197e-37]
0.05	0.9468448197086314	100.0	100.0	0.0	0.0	0.0	0.0	[-5.09893486e-37]
0.06	0.946708334164543	100.0	100.0	0.0	0.0	0.0	0.0	[-5.06176824e-37]
0.07	0.9466615758124963	100.0	100.0	0.0	0.0	0.0	0.0	[-5.01605127e-37]
0.08	0.9466455073201201	100.0	100.0	0.0	0.0	0.0	0.0	[-4.96773817e-37]
0.09	0.9466399728000107	100.0	100.0	0.0	0.0	0.0	0.0	[-4.91885856e-37]
0.1	0.946638063154179	100.0	100.0	0.0	0.0	0.0	0.0	[-4.87010495e-37]
0.11	0.9466374033126317	100.0	100.0	0.0	0.0	0.0	0.0	[-4.8217122e-37]
0.12	0.9466371750555111	100.0	100.0	0.0	0.0	0.0	0.0	[-4.77375805e-37]
0.13	0.9466370960212702	100.0	100.0	0.0	0.0	0.0	0.0	[-4.72626622e-37]
0.14	0.9466370686346395	100.0	100.0	0.0	0.0	0.0	0.0	[-4.67924181e-37]
0.15	0.9466370591387858	100.0	100.0	0.0	0.0	0.0	0.0	[-4.63268352e-37]
0.16	0.9466370558445701	100.0	100.0	0.0	0.0	0.0	0.0	[-4.58658788e-37]
0.17	0.9466370547012909	100.0	100.0	0.0	0.0	0.0	0.0	[-4.54095068e-37]
0.18	0.9466370543043724	100.0	100.0	0.0	0.0	0.0	0.0	[-4.4957675e-37]
0.19	0.9466370541665333	100.0	100.0	0.0	0.0	0.0	0.0	[-4.45103388e-37]
0.2	0.9466370541186543	100.0	100.0	0.0	0.0	0.0	0.0	[-4.40674536e-37]
0.21	0.9466370541020209	100.0	100.0	0.0	0.0	0.0	0.0	[-4.36289751e-37]
0.22	0.9466370540962413	100.0	100.0	0.0	0.0	0.0	0.0	[-4.31948596e-37]
0.22999999999999998	0.9466370540942328	100.0	100.0	0.0	0.0	0.0	0.0	[-4.27650636e-37]
0.24	0.9466370540935352	100.0	100.0	0.0	0.0	0.0	0.0	[-4.23395441e-37]
0.25	0.9466370540932929	100.0	100.0	0.0	0.0	0.0	0.0	[-4.19182586e-37]
0.26	0.9466370540932088	100.0	100.0	0.0	0.0	0.0	0.0	[-4.15011649e-37]
0.27	0.9466370540931788	100.0	100.0	0.0	0.0	0.0	0.0	[-4.10882214e-37]
0.28	0.9466370540931677	100.0	100.0	0.0	0.0	0.0	0.0	[-4.06793868e-37]
0.29	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-4.02746201e-37]
0.3	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.9873881e-37]
0.31	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.94771292e-37]
0.32	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.90843252e-37]
0.33	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.86954297e-37]
0.34	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.83104037e-37]
0.35	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.79292089e-37]
0.36	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.75518069e-37]
0.37	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.71781602e-37]
0.38	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.68082313e-37]
0.39	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.64419833e-37]
0.4	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.60793795e-37]
0.41	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.57203837e-37]
0.42	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.53649599e-37]
0.43	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.50130727e-37]
0.44	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.46646868e-37]
0.45	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.43197674e-37]
0.45999999999999996	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.397828e-37]
0.47000000000000003	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.36401905e-37]
0.48	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.3305465e-37]
0.49000000000000005	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.29740701e-37]
0.5	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.26459726e-37]
0.5099999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.23211398e-37]
0.52	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.1999539e-37]
0.5299999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.16811383e-37]
0.54	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.13659057e-37]
0.5499999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.10538097e-37]
0.56	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.07448192e-37]
0.57	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.04389031e-37]
0.58	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-3.0136031e-37]
0.59	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.98361724e-37]
0.6	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.95392976e-37]
0.61	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.92453766e-37]
0.62	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.89543803e-37]
0.6299999999999999	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.86662794e-37]
0.64	0.9466370540931667	100.0	100.0	0.0	0.0	0.0	0.0	[-2.83810451e-37]
