# time of execution: 2021-05-24 16:05:47
#model:['m3tm', 'm3tm']
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:235.0[K]
# initial magnetization [x,y,z]:['[0.0, 0.0, 0.9863]', '[0.0, 0.0, -0.612]']
### sample paramters ###
# Sample: ['Iron', 'Gadolinium']
# S=[2, 3.5]
# mu_at=[2.2, 7.5][mu_B]
# nz=[ 5 15]
# dx=[2.856e-10, 3e-10]	dy=[2.856e-10, 3e-10]	dz=[2.856e-10, 3e-10]	[m]
# atoms per unit cell:[2, 2]
# asf=[0.035, 0.01]
# Jint=-9.439036996666667e-21[J]
# Hex=9.274e-24[J]
# Tc=[1041, 293][K]
# T_Deb=[396, 1][K]
### pulse paramters ###
# peak power:0.0[W/m^3]
# sigma=1.8e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.01	[0.9862, 0.98631, 0.98631, 0.98631, 0.98623]	[-0.61193, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61135]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.02	[0.98611, 0.98633, 0.98633, 0.98633, 0.98616]	[-0.61186, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.61199, -0.6107]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.03	[0.98601, 0.98634, 0.98634, 0.98634, 0.98609]	[-0.61179, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61006]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.04	[0.98591, 0.98635, 0.98635, 0.98635, 0.98603]	[-0.61173, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.61198, -0.60941]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.05	[0.98582, 0.98637, 0.98637, 0.98637, 0.98596]	[-0.61166, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.60877]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.06	[0.98572, 0.98638, 0.98638, 0.98638, 0.98589]	[-0.61159, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61197, -0.61196, -0.60812]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.07	[0.98563, 0.98639, 0.98639, 0.98639, 0.98582]	[-0.61152, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.60748]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.08	[0.98553, 0.98641, 0.98641, 0.98641, 0.98575]	[-0.61145, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61196, -0.61195, -0.60684]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.09	[0.98544, 0.98642, 0.98642, 0.98642, 0.98569]	[-0.61138, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61195, -0.61194, -0.6062]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.1	[0.98534, 0.98643, 0.98643, 0.98643, 0.98562]	[-0.61131, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.61194, -0.60556]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
