# time of execution: 2022-06-24 13:05:02
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9936937306977577	100.0	100.0	0.0	0.0	0.0	0.0	[-4.79661617e-22]
0.02	0.9882108305241922	100.0	100.0	0.0	0.0	0.0	0.0	[-8.50843333e-22]
0.03	0.9836669081245859	100.0	100.0	0.0	0.0	0.0	0.0	[-1.11521365e-21]
0.04	0.9800005916507539	100.0	100.0	0.0	0.0	0.0	0.0	[-1.28768756e-21]
0.05	0.9770707681635316	100.0	100.0	0.0	0.0	0.0	0.0	[-1.38777891e-21]
0.06	0.9747209795917753	100.0	100.0	0.0	0.0	0.0	0.0	[-1.43428337e-21]
0.07	0.9728112965924702	100.0	100.0	0.0	0.0	0.0	0.0	[-1.44293761e-21]
0.08	0.9712289761880678	100.0	100.0	0.0	0.0	0.0	0.0	[-1.42590868e-21]
0.09	0.9698883513280065	100.0	100.0	0.0	0.0	0.0	0.0	[-1.39214647e-21]
0.1	0.968726535000073	100.0	100.0	0.0	0.0	0.0	0.0	[-1.34801814e-21]
0.11	0.9676982799419764	100.0	100.0	0.0	0.0	0.0	0.0	[-1.29794522e-21]
0.12	0.9667713777054723	100.0	100.0	0.0	0.0	0.0	0.0	[-1.24493845e-21]
0.13	0.965922997258657	100.0	100.0	0.0	0.0	0.0	0.0	[-1.19101017e-21]
0.14	0.9651369430391927	100.0	100.0	0.0	0.0	0.0	0.0	[-1.13747754e-21]
0.15	0.96440167138871	100.0	100.0	0.0	0.0	0.0	0.0	[-1.08517929e-21]
0.16	0.9637088846553112	100.0	100.0	0.0	0.0	0.0	0.0	[-1.03462794e-21]
0.17	0.9630525467021704	100.0	100.0	0.0	0.0	0.0	0.0	[-9.86115603e-22]
0.18	0.9624281982301769	100.0	100.0	0.0	0.0	0.0	0.0	[-9.39786894e-22]
0.19	0.9618324822772987	100.0	100.0	0.0	0.0	0.0	0.0	[-8.95688999e-22]
0.2	0.9612628157983559	100.0	100.0	0.0	0.0	0.0	0.0	[-8.53805868e-22]
0.21	0.9607171623031979	100.0	100.0	0.0	0.0	0.0	0.0	[-8.14081485e-22]
0.22	0.9601938742574574	100.0	100.0	0.0	0.0	0.0	0.0	[-7.76435638e-22]
0.22999999999999998	0.9596915836179435	100.0	100.0	0.0	0.0	0.0	0.0	[-7.40774528e-22]
0.24	0.959209125599028	100.0	100.0	0.0	0.0	0.0	0.0	[-7.06997848e-22]
0.25	0.9587454854100307	100.0	100.0	0.0	0.0	0.0	0.0	[-6.75003445e-22]
0.26	0.9582997608984277	100.0	100.0	0.0	0.0	0.0	0.0	[-6.44690331e-22]
0.27	0.9578711362284449	100.0	100.0	0.0	0.0	0.0	0.0	[-6.15960573e-22]
0.28	0.957458863232278	100.0	100.0	0.0	0.0	0.0	0.0	[-5.88720414e-22]
0.29	0.9570622481078227	100.0	100.0	0.0	0.0	0.0	0.0	[-5.62880888e-22]
0.3	0.9566806418506779	100.0	100.0	0.0	0.0	0.0	0.0	[-5.3835809e-22]
0.31	0.9563134333006875	100.0	100.0	0.0	0.0	0.0	0.0	[-5.15073223e-22]
0.32	0.9559600440238223	100.0	100.0	0.0	0.0	0.0	0.0	[-4.92952498e-22]
0.33	0.9556199244861472	100.0	100.0	0.0	0.0	0.0	0.0	[-4.71926952e-22]
0.34	0.9552925511404395	100.0	100.0	0.0	0.0	0.0	0.0	[-4.51932207e-22]
0.35	0.9549774241600422	100.0	100.0	0.0	0.0	0.0	0.0	[-4.32908206e-22]
0.36	0.9546740656339922	100.0	100.0	0.0	0.0	0.0	0.0	[-4.14798941e-22]
0.37	0.954382018092987	100.0	100.0	0.0	0.0	0.0	0.0	[-3.97552178e-22]
0.38	0.9541008432745698	100.0	100.0	0.0	0.0	0.0	0.0	[-3.81119191e-22]
0.39	0.9538301210631142	100.0	100.0	0.0	0.0	0.0	0.0	[-3.65454514e-22]
0.4	0.9535694485592553	100.0	100.0	0.0	0.0	0.0	0.0	[-3.50515692e-22]
0.41	0.9533184392467954	100.0	100.0	0.0	0.0	0.0	0.0	[-3.36263067e-22]
0.42	0.9530767222345018	100.0	100.0	0.0	0.0	0.0	0.0	[-3.22659566e-22]
0.43	0.9528439415568196	100.0	100.0	0.0	0.0	0.0	0.0	[-3.09670506e-22]
0.44	0.9526197555221382	100.0	100.0	0.0	0.0	0.0	0.0	[-2.9726342e-22]
0.45	0.9524038361005083	100.0	100.0	0.0	0.0	0.0	0.0	[-2.8540789e-22]
0.45999999999999996	0.952195868344981	100.0	100.0	0.0	0.0	0.0	0.0	[-2.74075397e-22]
0.47000000000000003	0.9519955498423288	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63239183e-22]
0.48	0.9518025901900231	100.0	100.0	0.0	0.0	0.0	0.0	[-2.52874122e-22]
0.49000000000000005	0.9516167104971288	100.0	100.0	0.0	0.0	0.0	0.0	[-2.42956602e-22]
0.5	0.9514376429072997	100.0	100.0	0.0	0.0	0.0	0.0	[-2.33464419e-22]
0.5099999999999999	0.9512651301424526	100.0	100.0	0.0	0.0	0.0	0.0	[-2.24376678e-22]
0.52	0.9510989250659455	100.0	100.0	0.0	0.0	0.0	0.0	[-2.15673698e-22]
0.5299999999999999	0.9509387902642746	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07336933e-22]
0.54	0.9507844976464244	100.0	100.0	0.0	0.0	0.0	0.0	[-1.99348891e-22]
0.5499999999999999	0.9506358280601042	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91693067e-22]
0.56	0.9504925709241555	100.0	100.0	0.0	0.0	0.0	0.0	[-1.84353871e-22]
0.57	0.9503545238764723	100.0	100.0	0.0	0.0	0.0	0.0	[-1.77316574e-22]
0.58	0.9502214924368009	100.0	100.0	0.0	0.0	0.0	0.0	[-1.70567246e-22]
0.59	0.950093289683822	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64092709e-22]
0.6	0.9499697359459375	100.0	100.0	0.0	0.0	0.0	0.0	[-1.57880488e-22]
0.61	0.9498506585052039	100.0	100.0	0.0	0.0	0.0	0.0	[-1.51918764e-22]
0.62	0.9497358913138658	100.0	100.0	0.0	0.0	0.0	0.0	[-1.46196337e-22]
0.6299999999999999	0.9496252747229822	100.0	100.0	0.0	0.0	0.0	0.0	[-1.40702584e-22]
0.64	0.9495186552226237	100.0	100.0	0.0	0.0	0.0	0.0	[-1.35427428e-22]
0.6499999999999999	0.9494158851931662	100.0	100.0	0.0	0.0	0.0	0.0	[-1.303613e-22]
0.66	0.949316822667194	100.0	100.0	0.0	0.0	0.0	0.0	[-1.25495114e-22]
0.6699999999999999	0.9492213311015741	100.0	100.0	0.0	0.0	0.0	0.0	[-1.20820234e-22]
0.68	0.9491292791592464	100.0	100.0	0.0	0.0	0.0	0.0	[-1.16328451e-22]
0.69	0.9490405405003141	100.0	100.0	0.0	0.0	0.0	0.0	[-1.12011955e-22]
