# time of execution: 2022-06-26 16:31:58
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:6e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9999339304581708	100.0	100.0	0.0	0.0	0.0	0.0	[-5.28292114e-24]
0.02	0.9998679074716008	100.0	100.0	0.0	0.0	0.0	0.0	[-1.05568394e-23]
0.03	0.9998019315817726	100.0	100.0	0.0	0.0	0.0	0.0	[-1.58217206e-23]
0.04	0.9997360033269532	100.0	100.0	0.0	0.0	0.0	0.0	[-2.10775306e-23]
0.05	0.9996701232421893	100.0	100.0	0.0	0.0	0.0	0.0	[-2.63242357e-23]
0.06	0.999604291859304	100.0	100.0	0.0	0.0	0.0	0.0	[-3.15618026e-23]
0.07	0.9995385097068911	100.0	100.0	0.0	0.0	0.0	0.0	[-3.6790198e-23]
0.08	0.9994727773103157	100.0	100.0	0.0	0.0	0.0	0.0	[-4.20093892e-23]
0.09	0.99940709519171	100.0	100.0	0.0	0.0	0.0	0.0	[-4.72193435e-23]
0.1	0.9993414638699669	100.0	100.0	0.0	0.0	0.0	0.0	[-5.24200288e-23]
0.11	0.9992758838607425	100.0	100.0	0.0	0.0	0.0	0.0	[-5.7611413e-23]
0.12	0.9992103556764507	100.0	100.0	0.0	0.0	0.0	0.0	[-6.27934646e-23]
0.13	0.9991448798262597	100.0	100.0	0.0	0.0	0.0	0.0	[-6.7966152e-23]
0.14	0.9990794568160936	100.0	100.0	0.0	0.0	0.0	0.0	[-7.31294442e-23]
0.15	0.9990140871486276	100.0	100.0	0.0	0.0	0.0	0.0	[-7.82833104e-23]
0.16	0.998948771323287	100.0	100.0	0.0	0.0	0.0	0.0	[-8.34277202e-23]
0.17	0.9988835098362451	100.0	100.0	0.0	0.0	0.0	0.0	[-8.85626432e-23]
0.18	0.9988183031804228	100.0	100.0	0.0	0.0	0.0	0.0	[-9.36880495e-23]
0.19	0.9987531518454872	100.0	100.0	0.0	0.0	0.0	0.0	[-9.88039095e-23]
0.2	0.9986880563178497	100.0	100.0	0.0	0.0	0.0	0.0	[-1.03910194e-22]
0.21	0.9986230170806659	100.0	100.0	0.0	0.0	0.0	0.0	[-1.09006874e-22]
0.22	0.9985580346138337	100.0	100.0	0.0	0.0	0.0	0.0	[-1.1409392e-22]
0.22999999999999998	0.998493109393995	100.0	100.0	0.0	0.0	0.0	0.0	[-1.19171304e-22]
0.24	0.9984282418945337	100.0	100.0	0.0	0.0	0.0	0.0	[-1.24238998e-22]
0.25	0.9983634325855747	100.0	100.0	0.0	0.0	0.0	0.0	[-1.29296974e-22]
0.26	0.9982986819339864	100.0	100.0	0.0	0.0	0.0	0.0	[-1.34345204e-22]
0.27	0.9982339904033783	100.0	100.0	0.0	0.0	0.0	0.0	[-1.39383661e-22]
0.28	0.9981693584541023	100.0	100.0	0.0	0.0	0.0	0.0	[-1.44412318e-22]
0.29	0.9981047865432549	100.0	100.0	0.0	0.0	0.0	0.0	[-1.49431149e-22]
0.3	0.9980402751246753	100.0	100.0	0.0	0.0	0.0	0.0	[-1.54440126e-22]
0.31	0.9979758246489475	100.0	100.0	0.0	0.0	0.0	0.0	[-1.59439223e-22]
0.32	0.9979114355633999	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64428415e-22]
0.33	0.9978471083121087	100.0	100.0	0.0	0.0	0.0	0.0	[-1.69407677e-22]
0.34	0.9977828433358966	100.0	100.0	0.0	0.0	0.0	0.0	[-1.74376982e-22]
0.35	0.9977186410723371	100.0	100.0	0.0	0.0	0.0	0.0	[-1.79336305e-22]
0.36	0.9976545019557532	100.0	100.0	0.0	0.0	0.0	0.0	[-1.84285623e-22]
0.37	0.9975904264172213	100.0	100.0	0.0	0.0	0.0	0.0	[-1.8922491e-22]
0.38	0.9975264148845726	100.0	100.0	0.0	0.0	0.0	0.0	[-1.94154142e-22]
0.39	0.9974624677823937	100.0	100.0	0.0	0.0	0.0	0.0	[-1.99073296e-22]
0.4	0.9973985855320329	100.0	100.0	0.0	0.0	0.0	0.0	[-2.03982347e-22]
0.41	0.9973347685515952	100.0	100.0	0.0	0.0	0.0	0.0	[-2.08881273e-22]
0.42	0.9972710172559542	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1377005e-22]
0.43	0.9972073320567467	100.0	100.0	0.0	0.0	0.0	0.0	[-2.18648656e-22]
0.44	0.9971437133623792	100.0	100.0	0.0	0.0	0.0	0.0	[-2.23517067e-22]
0.45	0.9970801615780314	100.0	100.0	0.0	0.0	0.0	0.0	[-2.28375263e-22]
0.45999999999999996	0.9970166771056574	100.0	100.0	0.0	0.0	0.0	0.0	[-2.33223221e-22]
0.47000000000000003	0.9969532603439907	100.0	100.0	0.0	0.0	0.0	0.0	[-2.38060919e-22]
0.48	0.9968899116885463	100.0	100.0	0.0	0.0	0.0	0.0	[-2.42888336e-22]
0.49000000000000005	0.9968266315316245	100.0	100.0	0.0	0.0	0.0	0.0	[-2.47705451e-22]
0.5	0.9967634202623153	100.0	100.0	0.0	0.0	0.0	0.0	[-2.52512242e-22]
0.5099999999999999	0.9967002782665018	100.0	100.0	0.0	0.0	0.0	0.0	[-2.57308691e-22]
0.52	0.9966372059268627	100.0	100.0	0.0	0.0	0.0	0.0	[-2.62094775e-22]
