# +--------------------------------------------------------------+
# program 'Thermostat.exe' version 1.10
# running on 'DESKTOP-LEGGHEN'
# pid 13132
# executed 2020-06-19 16:51:24
# compiled 2020-05-12 09:22:46
# cuda runtime version 10020
# +--------------------------------------------------------------+
# 'GeForce RTX 2080 Ti' with CC7.5
# SMX number    68
# global memory 11264 MiB
# shared memory 48 KiB/block
# const. memory 64 KiB
# registers     64 KiB/block
#               64 KiB/SMX
# thread limit  1024/block
#               1024/SMX
# block limit   [1024, 1024, 64] threads
# warp size     32 threads
# memory bus    352 bit
# memory clock  7000 MHz
# ECC mode      off
# +--------------------------------------------------------------+
# grid structure 'sc'
# grid dimension(halo)
#   d.x = 160(1)
#   d.y = 160(1)
#   d.z = 160(1)
# grid length
#   l.x = 160
#   l.y = 160
#   l.z = 160
# there are 4096000 spins on the grid
# sublattice occupation by index
#   sublattice 0 'empty' with 0 sites
#   sublattice 1 'Ni' with 4096000 sites
# sublattice occupation by name
#   sublattice 'empty' with 0 sites
#   sublattice 'Ni' with 4096000 sites
# time[0] = -6.5 ps
# number of loops (eq)  = 1300
# number of loops (sim) = 4000
# steps per loop = 100
# +--------------------------------------------------------------+
# grid geometry 'cube'
# grid boundary type 'cube'
# there are 153600 occupied periodic boundary sites
#   x-boundary 'periodic'
#   y-boundary 'periodic'
#   z-boundary 'periodic'
# +--------------------------------------------------------------+
# exchange mode 'isotropic'
# total number of exchange shells 1
# total number of neighbors 6
# llg parameters sublattice[1] 'Ni'
#   mu[1] = 0.616 muBohr
#   gamma[1] = 1 gamma0
#   alpha[1].e = 0.01
#   alpha[1].p = 0
#   d2[1].x = 0 meV
#   d2[1].y = 0 meV
#   d2[1].z = 0.0312075 meV
#  Spin Current:
#  Static Current Read: 0.000000e+00 0.000000e+00 0.000000e+00
#  Dynamic Current Read: 0.000000e+00 0.000000e+00 0.000000e+00
#  Spin Current Delay 0.000000e+00 
#  Spin Current Tau 0.000000e+00 
# +--------------------------------------------------------------+
# temperature model 'simple pulse'
# laser parameters
#   delay = 1.5 ps
#   width = 0.033973 ps
#   power = 6.3e+21 W/m^3
# sample parameters
#   el. spec. heat 1000 J/m^3/K^2
#   ph. spec. heat 3.786e+06 J/m^3
#   el.-ph. coupling 6.5e+17 W/m^3/K
#   Debye temperature 38.8 meV
# +--------------------------------------------------------------+
 #       t[ps] |   kT.e [meV] |   kT.p [meV] |                                     s.[Ni] |                            m.[Ni] [muBohr] |                                      B [T] |     U[J/m^3] |    dU[J/m^3] |   T.[Ni] [K] | |
-6.500000e+00   2.543000e+01   2.543000e+01   0.000000e+00   0.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00   6.160000e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.519991e-30  
-6.495000e+00   2.543000e+01   2.543000e+01   4.360373e-05   1.230081e-05   9.956878e-01   2.685989e-05   7.577299e-06   6.133437e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.183260e+02  
-6.490000e+00   2.543000e+01   2.543000e+01  -2.490155e-05  -1.770768e-05   9.918338e-01  -1.533936e-05  -1.090793e-05   6.109696e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.545345e+02  
-6.485000e+00   2.543000e+01   2.543000e+01  -7.101505e-07  -9.374070e-06   9.883608e-01  -4.374527e-07  -5.774427e-06   6.088303e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.787151e+02  
-6.480000e+00   2.543000e+01   2.543000e+01   6.860980e-06  -8.530111e-07   9.852433e-01   4.226364e-06  -5.254548e-07   6.069098e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.965551e+02  
-6.475000e+00   2.543000e+01   2.543000e+01   1.867653e-05  -3.466226e-05   9.824056e-01   1.150474e-05  -2.135195e-05   6.051618e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.106221e+02  
-6.470000e+00   2.543000e+01   2.543000e+01   1.621004e-05  -7.182101e-05   9.798461e-01   9.985383e-06  -4.424174e-05   6.035852e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.218739e+02  
-6.465000e+00   2.543000e+01   2.543000e+01  -4.523024e-06  -4.866580e-05   9.775177e-01  -2.786182e-06  -2.997813e-05   6.021509e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.311731e+02  
-6.460000e+00   2.543000e+01   2.543000e+01  -7.498549e-05  -2.265782e-05   9.753937e-01  -4.619106e-05  -1.395722e-05   6.008425e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.389609e+02  
-6.455000e+00   2.543000e+01   2.543000e+01  -8.331889e-05  -3.529997e-05   9.734506e-01  -5.132444e-05  -2.174478e-05   5.996456e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.455048e+02  
-6.450000e+00   2.543000e+01   2.543000e+01  -3.275652e-05  -6.227611e-05   9.716661e-01  -2.017801e-05  -3.836208e-05   5.985463e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.511232e+02  
-6.445000e+00   2.543000e+01   2.543000e+01  -3.970653e-05  -1.139945e-05   9.700401e-01  -2.445922e-05  -7.022061e-06   5.975447e-01   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.559671e+02  
