# time of execution: 2022-06-24 13:05:02
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9719246432174853	100.0	100.0	0.0	0.0	0.0	0.0	[-2.23038654e-21]
0.02	0.9707189459643472	100.0	100.0	0.0	0.0	0.0	0.0	[-2.30394891e-21]
0.03	0.9705844867274684	100.0	100.0	0.0	0.0	0.0	0.0	[-2.29172146e-21]
0.04	0.9704792938292929	100.0	100.0	0.0	0.0	0.0	0.0	[-2.27729175e-21]
0.05	0.9703753136168821	100.0	100.0	0.0	0.0	0.0	0.0	[-2.26290926e-21]
0.06	0.9702717466422588	100.0	100.0	0.0	0.0	0.0	0.0	[-2.24863698e-21]
0.07	0.9701685679868652	100.0	100.0	0.0	0.0	0.0	0.0	[-2.23447581e-21]
0.08	0.9700657765230286	100.0	100.0	0.0	0.0	0.0	0.0	[-2.22042472e-21]
0.09	0.9699633719239695	100.0	100.0	0.0	0.0	0.0	0.0	[-2.20648265e-21]
0.1	0.9698613538737342	100.0	100.0	0.0	0.0	0.0	0.0	[-2.19264853e-21]
0.11	0.9697597220347991	100.0	100.0	0.0	0.0	0.0	0.0	[-2.17892132e-21]
0.12	0.9696584760468164	100.0	100.0	0.0	0.0	0.0	0.0	[-2.16529999e-21]
0.13	0.969557615527001	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1517835e-21]
0.14	0.9694571400706238	100.0	100.0	0.0	0.0	0.0	0.0	[-2.13837086e-21]
0.15	0.9693570492514973	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12506105e-21]
0.16	0.9692573426224643	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1118531e-21]
0.17	0.9691580197158706	100.0	100.0	0.0	0.0	0.0	0.0	[-2.09874603e-21]
0.18	0.9690590800440337	100.0	100.0	0.0	0.0	0.0	0.0	[-2.08573887e-21]
0.19	0.9689605230997039	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07283066e-21]
0.2	0.9688623483565144	100.0	100.0	0.0	0.0	0.0	0.0	[-2.06002047e-21]
0.21	0.9687645552694253	100.0	100.0	0.0	0.0	0.0	0.0	[-2.04730736e-21]
0.22	0.9686671432751629	100.0	100.0	0.0	0.0	0.0	0.0	[-2.03469042e-21]
0.22999999999999998	0.9685701117926484	100.0	100.0	0.0	0.0	0.0	0.0	[-2.02216872e-21]
0.24	0.9684734602234182	100.0	100.0	0.0	0.0	0.0	0.0	[-2.00974138e-21]
0.25	0.9683771879520398	100.0	100.0	0.0	0.0	0.0	0.0	[-1.9974075e-21]
0.26	0.9682812943465214	100.0	100.0	0.0	0.0	0.0	0.0	[-1.9851662e-21]
0.27	0.9681857787587103	100.0	100.0	0.0	0.0	0.0	0.0	[-1.97301662e-21]
0.28	0.9680906405246859	100.0	100.0	0.0	0.0	0.0	0.0	[-1.96095788e-21]
