# time of execution: 2022-06-24 13:05:02
#model:sd
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:100.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 1.0]
### sample paramters ###
# Sample: Gadolinium
# S=3.5
# mu_at=7.5[mu_B]
# nx=1	ny=1	nz=1
# dx=3.6e-10	dy=3.6e-10	dz=5.8e-10	[m]
# atoms per unit cell:6
# asf=0.12
# gep=2.5e+17[W/m^3/K]
# factor cv_el=225[J/m^3/K^2]
# cv_ph computed with Einstein model, T_Ein=0.75*160[K]
# R/g_ep = 3.894967677943116e-07[1/s]
# Tc=293[K]
# T_Deb=160[K]
### pulse paramters ###
# peak power:1e+21[W/m^3]
# sigma=4.95e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]	mu_s [J/m^3]
0.0	1.0	100.0	100.0	0	0	0	0	[0]
0.01	0.9936910653730255	100.0	100.0	0.0	0.0	0.0	0.0	[-5.02154515e-22]
0.02	0.9882131072103473	100.0	100.0	0.0	0.0	0.0	0.0	[-9.33147716e-22]
0.03	0.9837249481797193	100.0	100.0	0.0	0.0	0.0	0.0	[-1.28105953e-21]
0.04	0.9802042832933847	100.0	100.0	0.0	0.0	0.0	0.0	[-1.54850156e-21]
0.05	0.9775262731121562	100.0	100.0	0.0	0.0	0.0	0.0	[-1.74621621e-21]
0.06	0.9755298455715323	100.0	100.0	0.0	0.0	0.0	0.0	[-1.88771955e-21]
0.07	0.9740582787602363	100.0	100.0	0.0	0.0	0.0	0.0	[-1.98604506e-21]
0.08	0.9729777553849921	100.0	100.0	0.0	0.0	0.0	0.0	[-2.05227259e-21]
0.09	0.9721821773694324	100.0	100.0	0.0	0.0	0.0	0.0	[-2.09516526e-21]
0.1	0.9715911800989152	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12135081e-21]
0.11	0.971145645502399	100.0	100.0	0.0	0.0	0.0	0.0	[-2.1357001e-21]
0.12	0.9708029053019963	100.0	100.0	0.0	0.0	0.0	0.0	[-2.14172642e-21]
0.13	0.970532544698945	100.0	100.0	0.0	0.0	0.0	0.0	[-2.14193296e-21]
0.14	0.9703130577855081	100.0	100.0	0.0	0.0	0.0	0.0	[-2.13808901e-21]
0.15	0.9701293159247762	100.0	100.0	0.0	0.0	0.0	0.0	[-2.13143879e-21]
0.16	0.9699707100428024	100.0	100.0	0.0	0.0	0.0	0.0	[-2.12285447e-21]
0.17	0.9698298136606087	100.0	100.0	0.0	0.0	0.0	0.0	[-2.11294628e-21]
0.18	0.9697014325284132	100.0	100.0	0.0	0.0	0.0	0.0	[-2.10214073e-21]
0.19	0.9695819343822496	100.0	100.0	0.0	0.0	0.0	0.0	[-2.0907358e-21]
0.2	0.9694687785956455	100.0	100.0	0.0	0.0	0.0	0.0	[-2.07893962e-21]
0.21	0.9693601870997142	100.0	100.0	0.0	0.0	0.0	0.0	[-2.0668976e-21]
0.22	0.9692549145293744	100.0	100.0	0.0	0.0	0.0	0.0	[-2.05471128e-21]
0.22999999999999998	0.9691520878023453	100.0	100.0	0.0	0.0	0.0	0.0	[-2.04245156e-21]
0.24	0.9690510941759735	100.0	100.0	0.0	0.0	0.0	0.0	[-2.03016795e-21]
0.25	0.9689515031124709	100.0	100.0	0.0	0.0	0.0	0.0	[-2.01789494e-21]
0.26	0.9688530117122511	100.0	100.0	0.0	0.0	0.0	0.0	[-2.00565653e-21]
0.27	0.968755406578113	100.0	100.0	0.0	0.0	0.0	0.0	[-1.99346936e-21]
0.28	0.9686585371392505	100.0	100.0	0.0	0.0	0.0	0.0	[-1.9813449e-21]
0.29	0.9685622969732941	100.0	100.0	0.0	0.0	0.0	0.0	[-1.969291e-21]
0.3	0.9684666107148837	100.0	100.0	0.0	0.0	0.0	0.0	[-1.95731295e-21]
0.31	0.9683714248700037	100.0	100.0	0.0	0.0	0.0	0.0	[-1.94541425e-21]
0.32	0.9682767013637209	100.0	100.0	0.0	0.0	0.0	0.0	[-1.93359714e-21]
0.33	0.9681824130028804	100.0	100.0	0.0	0.0	0.0	0.0	[-1.92186298e-21]
0.34	0.9680885402818258	100.0	100.0	0.0	0.0	0.0	0.0	[-1.91021249e-21]
0.35	0.9679950691310767	100.0	100.0	0.0	0.0	0.0	0.0	[-1.89864596e-21]
0.36	0.9679019893288032	100.0	100.0	0.0	0.0	0.0	0.0	[-1.88716337e-21]
0.37	0.967809293378711	100.0	100.0	0.0	0.0	0.0	0.0	[-1.87576447e-21]
0.38	0.9677169757164943	100.0	100.0	0.0	0.0	0.0	0.0	[-1.86444889e-21]
0.39	0.9676250321480359	100.0	100.0	0.0	0.0	0.0	0.0	[-1.85321612e-21]
0.4	0.9675334594512299	100.0	100.0	0.0	0.0	0.0	0.0	[-1.84206559e-21]
0.41	0.9674422550934734	100.0	100.0	0.0	0.0	0.0	0.0	[-1.8309967e-21]
0.42	0.9673514170310109	100.0	100.0	0.0	0.0	0.0	0.0	[-1.82000878e-21]
0.43	0.967260943566277	100.0	100.0	0.0	0.0	0.0	0.0	[-1.80910118e-21]
0.44	0.9671708332463711	100.0	100.0	0.0	0.0	0.0	0.0	[-1.7982732e-21]
0.45	0.9670810847907423	100.0	100.0	0.0	0.0	0.0	0.0	[-1.78752415e-21]
0.45999999999999996	0.9669916970396416	100.0	100.0	0.0	0.0	0.0	0.0	[-1.77685335e-21]
0.47000000000000003	0.9669026689173528	100.0	100.0	0.0	0.0	0.0	0.0	[-1.7662601e-21]
0.48	0.9668139994059551	100.0	100.0	0.0	0.0	0.0	0.0	[-1.75574371e-21]
0.49000000000000005	0.9667256875265933	100.0	100.0	0.0	0.0	0.0	0.0	[-1.74530348e-21]
0.5	0.9666377323261193	100.0	100.0	0.0	0.0	0.0	0.0	[-1.73493875e-21]
0.5099999999999999	0.9665501328675599	100.0	100.0	0.0	0.0	0.0	0.0	[-1.72464883e-21]
0.52	0.9664628882233377	100.0	100.0	0.0	0.0	0.0	0.0	[-1.71443306e-21]
0.5299999999999999	0.9663759974704544	100.0	100.0	0.0	0.0	0.0	0.0	[-1.70429076e-21]
0.54	0.9662894596870814	100.0	100.0	0.0	0.0	0.0	0.0	[-1.69422128e-21]
0.5499999999999999	0.9662032739501694	100.0	100.0	0.0	0.0	0.0	0.0	[-1.68422398e-21]
0.56	0.9661174393337792	100.0	100.0	0.0	0.0	0.0	0.0	[-1.67429819e-21]
0.57	0.9660319549079411	100.0	100.0	0.0	0.0	0.0	0.0	[-1.6644433e-21]
0.58	0.9659468197378839	100.0	100.0	0.0	0.0	0.0	0.0	[-1.65465866e-21]
0.59	0.965862032883539	100.0	100.0	0.0	0.0	0.0	0.0	[-1.64494366e-21]
0.6	0.9657775933992392	100.0	100.0	0.0	0.0	0.0	0.0	[-1.63529767e-21]
0.61	0.9656935003335536	100.0	100.0	0.0	0.0	0.0	0.0	[-1.62572008e-21]
0.62	0.9656097527292298	100.0	100.0	0.0	0.0	0.0	0.0	[-1.61621029e-21]
0.6299999999999999	0.9655263496231998	100.0	100.0	0.0	0.0	0.0	0.0	[-1.60676771e-21]
