# time of execution: 2020-10-31 13:11:19
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.984]
### sample paramters ###
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.04
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=470[K]
### pulse paramters ###
# peak power:2.1e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.0	1.016260162601626	295.0	295.0
0.01	1.0161950771918544	295.0	295.0
0.02	1.016130260708984	295.0	295.0
0.03	1.016065711980293	295.0	295.0
0.04	1.0160014298386186	295.0	295.0
0.05	1.0159374131223255	295.0	295.0
0.06	1.0158736606752792	295.0	295.0
0.07	1.0158101713468153	295.0	295.0
0.08	1.0157469439917104	295.0	295.0
0.09	1.015683977470153	295.0	295.0
0.1	1.0156212706477155	295.0	295.0
0.11	1.0155588223953251	295.0	295.0
0.12	1.015496631589235	295.0	295.0
0.13	1.0154346971109993	295.0	295.0
0.14	1.0153730178474405	295.0	295.0
0.15	1.0153115926906233	295.0	295.0
0.16	1.0152504205378283	295.0	295.0
0.17	1.0151895002915237	295.0	295.0
0.18	1.015128830859337	295.0	295.0
0.19	1.0150684111540282	295.0	295.0
0.2	1.0150082400934646	295.0	295.0
0.21	1.0149483166005917	295.0	295.0
0.22	1.0148886396034078	295.0	295.0
0.22999999999999998	1.014829208034936	295.0	295.0
0.24	1.0147700208331993	295.0	295.0
0.25	1.0147110769411942	295.0	295.0
0.26	1.0146523753068635	295.0	295.0
0.27	1.0145939148830716	295.0	295.0
0.28	1.0145356946275805	295.0	295.0
0.29	1.014477713503019	295.0	295.0
0.3	1.0144199704768626	295.0	295.0
0.31	1.0143624645214047	295.0	295.0
0.32	1.0143051946137325	295.0	295.0
0.33	1.0142481597357036	295.0	295.0
0.34	1.0141913588739198	295.0	295.0
0.35	1.0141347910197027	295.0	295.0
0.36	1.014078455169067	295.0	295.0
0.37	1.0140223503226997	295.0	295.0
0.38	1.0139664754859357	295.0	295.0
0.39	1.0139108296687294	295.0	295.0
0.4	1.0138554118856369	295.0	295.0
0.41	1.0138002211557846	295.0	295.0
0.42	1.0137452565028522	295.0	295.0
0.43	1.013690516955049	295.0	295.0
0.44	1.0136360015450843	295.0	295.0
0.45	1.0135817093101527	295.0	295.0
0.45999999999999996	1.0135276392919	295.0	295.0
0.47000000000000003	1.013473790536413	295.0	295.0
0.48	1.0134201620941865	295.0	295.0
0.49000000000000005	1.0133667530201071	295.0	295.0
0.5	1.0133135623734257	295.0	295.0
0.5099999999999999	1.0132605892177402	295.0	295.0
0.52	1.0132078326209664	295.0	295.0
0.5299999999999999	1.013155291655322	295.0	295.0
0.54	1.0131029653973043	295.0	295.0
0.5499999999999999	1.013050852927661	295.0	295.0
0.56	1.0129989533313775	295.0	295.0
0.57	1.0129472656976513	295.0	295.0
0.58	1.0128957891198693	295.0	295.0
0.59	1.0128445226955893	295.0	295.0
0.6	1.0127934655265156	295.0	295.0
0.61	1.0127426167184794	295.0	295.0
0.62	1.0126919753814183	295.0	295.0
0.6299999999999999	1.0126415406293556	295.0	295.0
0.64	1.0125913115803777	295.0	295.0
0.6499999999999999	1.0125412873566144	295.0	295.0
0.66	1.0124914670842164	295.0	295.0
0.6699999999999999	1.0124418498933414	295.0	295.0
0.68	1.0123924349181248	295.0	295.0
0.69	1.0123432212966652	295.0	295.0
0.7	1.012294208171006	295.0	295.0
0.71	1.0122453946871084	295.0	295.0
0.72	1.012196779994838	295.0	295.0
0.73	1.0121483632479435	295.0	295.0
0.74	1.0121001436040318	295.0	295.0
0.7499999999999999	1.0120521202245576	295.0	295.0
0.76	1.0120042922747987	295.0	295.0
0.7699999999999999	1.0119566589238342	295.0	295.0
0.78	1.0119092193445312	295.0	295.0
0.7899999999999999	1.0118619727135225	295.0	295.0
0.8	1.0118149182111886	295.0	295.0
0.8099999999999999	1.0117680550216388	295.0	295.0
0.82	1.0117213823326896	295.0	295.0
0.83	1.0116748993358513	295.0	295.0
0.84	1.0116286052263046	295.0	295.0
0.85	1.011582499202887	295.0	295.0
0.86	1.0115365804680687	295.0	295.0
0.87	1.0114908482279412	295.0	295.0
0.88	1.0114453016921918	295.0	295.0
0.8899999999999999	1.0113999400740894	295.0	295.0
0.9	1.0113547625904702	295.0	295.0
0.9099999999999999	1.0113097684617127	295.0	295.0
0.9199999999999999	1.011264956911725	295.0	295.0
0.93	1.0112203271679252	295.0	295.0
0.9400000000000001	1.0111758784612241	295.0	295.0
0.95	1.011131610026009	295.0	295.0
0.96	1.0110875211001245	295.0	295.0
0.9699999999999999	1.0110436109248566	295.0	295.0
0.9800000000000001	1.0109998787449164	295.0	295.0
0.99	1.0109563238084198	295.0	295.0
1.0	1.0109129453668755	295.0	295.0
1.01	1.010869742675162	295.0	295.0
1.0199999999999998	1.0108267149915167	295.0	295.0
1.03	1.0107838615775164	295.0	295.0
1.04	1.0107411816980616	295.0	295.0
1.05	1.0106986746213593	295.0	295.0
1.0599999999999998	1.0106563396189063	295.0	295.0
1.0699999999999998	1.0106141759654745	295.0	295.0
1.08	1.010572182939094	295.0	295.0
1.09	1.0105303598210356	295.0	295.0
