# time of execution: 2021-06-25 11:55:46
#model:arbspin
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.9863]
### sample paramters ###
# Sample: Iron
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.085
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=396[K]
### pulse paramters ###
# peak power:1.63e+22[W/m^3]
# sigma=2.2e-14[s]
# delay=2.5e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
37.01	0.9136717616785428	496.91783394411453	496.8974774323885	900381904.1515602	27374321.33446864	669176928.3571366	-203830654.46020284
37.019999999999996	0.9136718646716584	496.9177489900869	496.89754995114487	900381904.1515602	27374307.470665183	669177174.450671	-203830422.23047215
37.03	0.9136719668680227	496.9176646931336	496.8976219089116	900381904.1515602	27374293.71409306	669177418.6404804	-203830191.79723522
37.04	0.913672068273801	496.917581048174	496.897693310028	900381904.1515602	27374280.06392307	669177660.9412901	-203829963.1465953
37.05	0.913672168895108	496.91749805016593	496.8977641587996	900381904.1515602	27374266.519332446	669177901.367713	-203829736.26476386
37.06	0.9136722687380118	496.9174156941078	496.8978344594993	900381904.1515602	27374253.07950475	669178139.9342467	-203829511.1380583
37.07	0.9136723678085332	496.9173339750348	496.8979042163662	900381904.1515602	27374239.74362988	669178376.655278	-203829287.7529024
37.08	0.9136724661126474	496.91725288802166	496.89797343360675	900381904.1515602	27374226.51090393	669178611.5450817	-203829066.09582454
37.089999999999996	0.9136725636562828	496.91717242818066	496.8980421153956	900381904.1515602	27374213.38052927	669178844.6178228	-203828846.1534577
37.1	0.9136726604453224	496.91709259066243	496.8981102658747	900381904.1515602	27374200.3517144	669179075.887558	-203828627.91253802
37.11	0.9136727564856032	496.9170133706546	496.8981778891535	900381904.1515602	27374187.42367396	669179305.3682319	-203828411.35990387
37.12	0.9136728517829183	496.91693476338185	496.89824498931023	900381904.1515602	27374174.59562866	669179533.0736853	-203828196.48249614
37.129999999999995	0.9136729463430141	496.9168567641062	496.8983115703909	900381904.1515602	27374161.866805222	669179759.0176492	-203827983.26735625
37.14	0.9136730401715929	496.9167793681259	496.89837763641117	900381904.1515602	27374149.23643638	669179983.2137477	-203827771.70162597
37.150000000000006	0.9136731332743144	496.91670257077624	496.8984431913552	900381904.1515602	27374136.703760747	669180205.6755029	-203827561.77254653
37.16	0.9136732256567923	496.91662636742774	496.89850823917607	900381904.1515602	27374124.26802284	669180426.4163296	-203827353.4674577
37.17	0.9136733173245988	496.9165507534873	496.8985727837961	900381904.1515602	27374111.92847301	669180645.44954	-203827146.77379742
37.18	0.9136734082832625	496.9164757243963	496.8986368291086	900381904.1515602	27374099.684367433	669180862.7883426	-203826941.6791007
37.19	0.9136734985382691	496.916401275633	496.8987003789752	900381904.1515602	27374087.534967996	669181078.4458444	-203826738.1709986
37.199999999999996	0.9136735880950614	496.91632740270927	496.89876343722875	900381904.1515602	27374075.47954231	669181292.4350505	-203826536.23721844
37.21	0.9136736769590422	496.91625410117234	496.8988260076717	900381904.1515602	27374063.51736366	669181504.7688655	-203826335.8655821
37.22	0.9136737651355682	496.91618136660327	496.8988880940778	900381904.1515602	27374051.647710923	669181715.4600943	-203826137.0440057
37.23	0.9136738526299593	496.91610919461795	496.8989497001907	900381904.1515602	27374039.869868606	669181924.5214431	-203825939.7604988
37.24	0.9136739394474914	496.9160375808658	496.89901082972585	900381904.1515602	27374028.1831267	669182131.9655205	-203825744.00316393
37.25	0.9136740255933988	496.9159665210301	496.8990714863701	900381904.1515602	27374016.58678065	669182337.8048356	-203825549.76019534
37.260000000000005	0.9136741110728802	496.91589601082705	496.899131673781	900381904.1515602	27374005.080131378	669182542.0518017	-203825357.01987866
37.269999999999996	0.9136741958910889	496.9158260460064	496.8991913955882	900381904.1515602	27373993.66248526	669182744.7187366	-203825165.7705903
