# time of execution: 2021-01-28 12:16:39
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.984]
### sample paramters ###
# Sample: Iron
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.035
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=470[K]
### pulse paramters ###
# peak power:3e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
2.54	1.0072992693883076	295.0	295.0	0.0	0.0	0.0	0.0
2.55	1.007276481254592	295.0	295.0	0.0	0.0	0.0	0.0
2.56	1.00725376541295	295.0	295.0	0.0	0.0	0.0	0.0
2.57	1.007231121626867	295.0	295.0	0.0	0.0	0.0	0.0
2.58	1.007208549660642	295.0	295.0	0.0	0.0	0.0	0.0
2.59	1.0071860492793834	295.0	295.0	0.0	0.0	0.0	0.0
2.5999999999999996	1.0071636202490066	295.0	295.0	0.0	0.0	0.0	0.0
2.61	1.0071412623362304	295.0	295.0	0.0	0.0	0.0	0.0
2.62	1.0071189753085763	295.0	295.0	0.0	0.0	0.0	0.0
2.63	1.0070967589343625	295.0	295.0	0.0	0.0	0.0	0.0
2.64	1.0070746129827046	295.0	295.0	0.0	0.0	0.0	0.0
2.65	1.0070525372235073	295.0	295.0	0.0	0.0	0.0	0.0
2.66	1.0070305314274668	295.0	295.0	0.0	0.0	0.0	0.0
2.67	1.0070085953660644	295.0	295.0	0.0	0.0	0.0	0.0
2.6799999999999997	1.0069867288115657	295.0	295.0	0.0	0.0	0.0	0.0
2.69	1.0069649315370168	295.0	295.0	0.0	0.0	0.0	0.0
2.6999999999999997	1.0069432033162415	295.0	295.0	0.0	0.0	0.0	0.0
2.71	1.0069215439238366	295.0	295.0	0.0	0.0	0.0	0.0
2.72	1.0068999531351737	295.0	295.0	0.0	0.0	0.0	0.0
2.73	1.006878430726392	295.0	295.0	0.0	0.0	0.0	0.0
2.74	1.0068569764743975	295.0	295.0	0.0	0.0	0.0	0.0
2.75	1.0068355901568589	295.0	295.0	0.0	0.0	0.0	0.0
2.76	1.0068142715522066	295.0	295.0	0.0	0.0	0.0	0.0
2.77	1.0067930204396283	295.0	295.0	0.0	0.0	0.0	0.0
2.78	1.0067718365990659	295.0	295.0	0.0	0.0	0.0	0.0
2.79	1.006750719811216	295.0	295.0	0.0	0.0	0.0	0.0
2.8	1.0067296698575223	295.0	295.0	0.0	0.0	0.0	0.0
2.81	1.0067086865201762	295.0	295.0	0.0	0.0	0.0	0.0
2.8200000000000003	1.006687769582113	295.0	295.0	0.0	0.0	0.0	0.0
2.83	1.0066669188270094	295.0	295.0	0.0	0.0	0.0	0.0
2.84	1.00664613403928	295.0	295.0	0.0	0.0	0.0	0.0
2.8499999999999996	1.0066254150040772	295.0	295.0	0.0	0.0	0.0	0.0
2.86	1.0066047615072848	295.0	295.0	0.0	0.0	0.0	0.0
2.87	1.006584173335518	295.0	295.0	0.0	0.0	0.0	0.0
2.88	1.006563650276119	295.0	295.0	0.0	0.0	0.0	0.0
2.89	1.0065431921171555	295.0	295.0	0.0	0.0	0.0	0.0
2.9	1.0065227986474172	295.0	295.0	0.0	0.0	0.0	0.0
2.9099999999999997	1.0065024696564147	295.0	295.0	0.0	0.0	0.0	0.0
2.92	1.0064822049343751	295.0	295.0	0.0	0.0	0.0	0.0
2.9299999999999997	1.0064620042722396	295.0	295.0	0.0	0.0	0.0	0.0
2.94	1.006441867461663	295.0	295.0	0.0	0.0	0.0	0.0
2.9499999999999997	1.0064217942950093	295.0	295.0	0.0	0.0	0.0	0.0
2.96	1.0064017845653461	295.0	295.0	0.0	0.0	0.0	0.0
2.97	1.0063818380664487	295.0	295.0	0.0	0.0	0.0	0.0
2.98	1.0063619545927924	295.0	295.0	0.0	0.0	0.0	0.0
2.9899999999999998	1.006342133939553	295.0	295.0	0.0	0.0	0.0	0.0
2.9999999999999996	1.0063223759026017	295.0	295.0	0.0	0.0	0.0	0.0
3.01	1.0063026802785022	295.0	295.0	0.0	0.0	0.0	0.0
3.02	1.0062830468645128	295.0	295.0	0.0	0.0	0.0	0.0
3.03	1.0062634754585789	295.0	295.0	0.0	0.0	0.0	0.0
3.04	1.0062439658593323	295.0	295.0	0.0	0.0	0.0	0.0
3.0500000000000003	1.0062245178660887	295.0	295.0	0.0	0.0	0.0	0.0
3.06	1.0062051312788465	295.0	295.0	0.0	0.0	0.0	0.0
3.07	1.0061858058982807	295.0	295.0	0.0	0.0	0.0	0.0
3.0799999999999996	1.0061665415257453	295.0	295.0	0.0	0.0	0.0	0.0
3.09	1.0061473379632677	295.0	295.0	0.0	0.0	0.0	0.0
3.1	1.0061281950135448	295.0	295.0	0.0	0.0	0.0	0.0
3.11	1.0061091124799453	295.0	295.0	0.0	0.0	0.0	0.0
3.12	1.0060900901665033	295.0	295.0	0.0	0.0	0.0	0.0
3.13	1.0060711278779169	295.0	295.0	0.0	0.0	0.0	0.0
3.14	1.0060522254195468	295.0	295.0	0.0	0.0	0.0	0.0
3.15	1.0060333825974135	295.0	295.0	0.0	0.0	0.0	0.0
3.1599999999999997	1.0060145992181935	295.0	295.0	0.0	0.0	0.0	0.0
3.17	1.0059958750892184	295.0	295.0	0.0	0.0	0.0	0.0
3.1799999999999997	1.005977210018473	295.0	295.0	0.0	0.0	0.0	0.0
3.19	1.0059586038145898	295.0	295.0	0.0	0.0	0.0	0.0
3.2	1.005940056286852	295.0	295.0	0.0	0.0	0.0	0.0
3.21	1.0059215672451856	295.0	295.0	0.0	0.0	0.0	0.0
3.22	1.0059031365001607	295.0	295.0	0.0	0.0	0.0	0.0
3.23	1.005884763862988	295.0	295.0	0.0	0.0	0.0	0.0
3.2399999999999998	1.0058664491455158	295.0	295.0	0.0	0.0	0.0	0.0
3.25	1.0058481921602291	295.0	295.0	0.0	0.0	0.0	0.0
3.26	1.0058299927202463	295.0	295.0	0.0	0.0	0.0	0.0
3.27	1.005811850639317	295.0	295.0	0.0	0.0	0.0	0.0
3.28	1.0057937657318197	295.0	295.0	0.0	0.0	0.0	0.0
3.29	1.0057757378127605	295.0	295.0	0.0	0.0	0.0	0.0
3.3000000000000003	1.005757766697771	295.0	295.0	0.0	0.0	0.0	0.0
3.3099999999999996	1.0057398522031031	295.0	295.0	0.0	0.0	0.0	0.0
3.32	1.0057219941456292	295.0	295.0	0.0	0.0	0.0	0.0
3.3299999999999996	1.0057041923428411	295.0	295.0	0.0	0.0	0.0	0.0
3.34	1.005686446612844	295.0	295.0	0.0	0.0	0.0	0.0
3.35	1.0056687567743574	295.0	295.0	0.0	0.0	0.0	0.0
3.36	1.0056511226467126	295.0	295.0	0.0	0.0	0.0	0.0
3.37	1.0056335440498507	295.0	295.0	0.0	0.0	0.0	0.0
3.38	1.0056160208043177	295.0	295.0	0.0	0.0	0.0	0.0
3.3899999999999997	1.0055985527312643	295.0	295.0	0.0	0.0	0.0	0.0
3.4	1.005581139652445	295.0	295.0	0.0	0.0	0.0	0.0
3.4099999999999997	1.0055637813902143	295.0	295.0	0.0	0.0	0.0	0.0
3.42	1.0055464777675245	295.0	295.0	0.0	0.0	0.0	0.0
3.43	1.005529228607924	295.0	295.0	0.0	0.0	0.0	0.0
3.44	1.005512033735554	295.0	295.0	0.0	0.0	0.0	0.0
3.45	1.0054948929751493	295.0	295.0	0.0	0.0	0.0	0.0
3.46	1.0054778061520329	295.0	295.0	0.0	0.0	0.0	0.0
3.4699999999999998	1.0054607730921161	295.0	295.0	0.0	0.0	0.0	0.0
3.48	1.0054437936218956	295.0	295.0	0.0	0.0	0.0	0.0
3.4899999999999998	1.0054268675684506	295.0	295.0	0.0	0.0	0.0	0.0
3.5	1.0054099947594415	295.0	295.0	0.0	0.0	0.0	0.0
3.51	1.0053931750231098	295.0	295.0	0.0	0.0	0.0	0.0
3.52	1.0053764081882715	295.0	295.0	0.0	0.0	0.0	0.0
3.5300000000000002	1.0053596940843186	295.0	295.0	0.0	0.0	0.0	0.0
3.54	1.0053430325412154	295.0	295.0	0.0	0.0	0.0	0.0
3.55	1.0053264233894998	295.0	295.0	0.0	0.0	0.0	0.0
3.5599999999999996	1.0053098664602746	295.0	295.0	0.0	0.0	0.0	0.0
3.57	1.0052933615852122	295.0	295.0	0.0	0.0	0.0	0.0
3.58	1.0052769085965485	295.0	295.0	0.0	0.0	0.0	0.0
3.59	1.0052605073270824	295.0	295.0	0.0	0.0	0.0	0.0
3.6	1.0052441576101738	295.0	295.0	0.0	0.0	0.0	0.0
3.61	1.0052278592797406	295.0	295.0	0.0	0.0	0.0	0.0
3.62	1.005211612170258	295.0	295.0	0.0	0.0	0.0	0.0
3.63	1.0051954161167567	295.0	295.0	0.0	0.0	0.0	0.0
3.6399999999999997	1.005179270954819	295.0	295.0	0.0	0.0	0.0	0.0
3.65	1.005163176520579	295.0	295.0	0.0	0.0	0.0	0.0
3.66	1.0051471326507182	295.0	295.0	0.0	0.0	0.0	0.0
3.6700000000000004	1.005131139182467	295.0	295.0	0.0	0.0	0.0	0.0
3.6799999999999997	1.0051151959535987	295.0	295.0	0.0	0.0	0.0	0.0
3.69	1.0050993028024315	295.0	295.0	0.0	0.0	0.0	0.0
3.7	1.005083459567823	295.0	295.0	0.0	0.0	0.0	0.0
3.71	1.0050676660891718	295.0	295.0	0.0	0.0	0.0	0.0
3.72	1.0050519222064132	295.0	295.0	0.0	0.0	0.0	0.0
3.7299999999999995	1.0050362277600162	295.0	295.0	0.0	0.0	0.0	0.0
3.7399999999999998	1.0050205825909837	295.0	295.0	0.0	0.0	0.0	0.0
3.75	1.005004986540853	295.0	295.0	0.0	0.0	0.0	0.0
3.7600000000000002	1.0049894394516865	295.0	295.0	0.0	0.0	0.0	0.0
3.7700000000000005	1.0049739411660785	295.0	295.0	0.0	0.0	0.0	0.0
3.78	1.0049584915271461	295.0	295.0	0.0	0.0	0.0	0.0
