# time of execution: 2021-01-18 12:37:19
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.984]
### sample paramters ###
# Sample: Iron
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.047
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=470[K]
### pulse paramters ###
# peak power:1.8e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
22.16	0.9005256837193905	548.5043887150717	548.3195190211858	1084761415.3987834	36378521.78948237	844256064.548253	-204126829.06176162
22.169999999999998	0.9005267298023342	548.5042241297416	548.3201867948237	1084761415.3987834	36378492.428593725	844258344.8913934	-204124578.07951126
22.18	0.9005277711739609	548.5040602835949	548.3208515617822	1084761415.3987834	36378463.19957764	844260614.9673545	-204122337.23256767
22.19	0.9005288078554876	548.5038971733177	548.3215133355936	1084761415.3987834	36378434.10184282	844262874.8223436	-204120106.4753158
22.2	0.9005298398680315	548.5037347956104	548.322172129729	1084761415.3987834	36378405.13480071	844265124.502358	-204117885.76234537
22.21	0.9005308672326174	548.5035731471897	548.3228279575984	1084761415.3987834	36378376.29786533	844267364.0531902	-204115675.04845023
22.22	0.900531889970176	548.5034122247854	548.3234808325512	1084761415.3987834	36378347.59045327	844269593.5204258	-204113474.288628
22.23	0.9005329081015409	548.5032520251426	548.3241307678786	1084761415.3987834	36378319.01198381	844271812.9494464	-204111283.43807843
22.24	0.9005339216474558	548.5030925450211	548.3247777768102	1084761415.3987834	36378290.561878756	844274022.385429	-204109102.45220286
22.25	0.9005349306285665	548.5029337811948	548.3254218725161	1084761415.3987834	36378262.23956261	844276221.8733464	-204106931.2866031
22.259999999999998	0.9005359350654292	548.5027757304525	548.3260630681082	1084761415.3987834	36378234.04446233	844278411.4579715	-204104769.89708063
22.27	0.900536934978506	548.5026183895976	548.326701376639	1084761415.3987834	36378205.97600745	844280591.1838723	-204102618.2396358
22.28	0.9005379303881681	548.5024617554465	548.3273368111028	1084761415.3987834	36378178.03363021	844282761.0954199	-204100476.27046728
22.29	0.9005389213146938	548.502305824831	548.3279693844335	1084761415.3987834	36378150.21676516	844284921.2367834	-204098343.94596997
22.3	0.90053990777827	548.5021505945967	548.3285991095099	1084761415.3987834	36378122.524849564	844287071.6519351	-204096221.22273538
22.31	0.9005408897989946	548.5019960616034	548.3292259991497	1084761415.3987834	36378094.95732312	844289212.3846482	-204094108.05755013
22.32	0.900541867396873	548.5018422227256	548.3298500661149	1084761415.3987834	36378067.5136281	844291343.4784999	-204092004.40739524
22.33	0.9005428405918211	548.5016890748491	548.3304713231098	1084761415.3987834	36378040.19320911	844293464.9768697	-204089910.2294455
22.34	0.900543809403666	548.5015366148776	548.3310897827803	1084761415.3987834	36378012.99551345	844295576.9229449	-204087825.4810675
22.349999999999998	0.9005447738521434	548.5013848397252	548.3317054577183	1084761415.3987834	36377985.91999073	844297679.3597158	-204085750.11982074
22.36	0.9005457339569023	548.5012337463227	548.3323183604564	1084761415.3987834	36377958.966093086	844299772.3299803	-204083684.10345468
22.37	0.9005466897375022	548.5010833316121	548.3329285034723	1084761415.3987834	36377932.13327524	844301855.8763447	-204081627.38990936
22.38	0.9005476412134155	548.5009335925507	548.333535899186	1084761415.3987834	36377905.42099405	844303930.0412229	-204079579.9373137
22.39	0.900548588404025	548.5007845261091	548.3341405599631	1084761415.3987834	36377878.82870907	844305994.8668381	-204077541.70398492
22.4	0.9005495313286287	548.5006361292709	548.3347424981131	1084761415.3987834	36377852.35588216	844308050.3952227	-204075512.64842805
22.41	0.9005504700064356	548.5004883990335	548.3353417258896	1084761415.3987834	36377826.00197759	844310096.668222	-204073492.72933453
22.419999999999998	0.9005514044565702	548.5003413324084	548.3359382554919	1084761415.3987834	36377799.76646202	844312133.7274919	-204071481.90558177
22.43	0.9005523346980688	548.5001949264187	548.3365320990646	1084761415.3987834	36377773.64880458	844314161.6145008	-204069480.13623193
22.439999999999998	0.9005532607498837	548.5000491781028	548.3371232686975	1084761415.3987834	36377747.64847671	844316180.3705304	-204067487.3805315
22.45	0.9005541826308804	548.4999040845113	548.3377117764248	1084761415.3987834	36377721.764952146	844318190.0366772	-204065503.59791002
22.46	0.9005551003598408	548.4997596427077	548.3382976342278	1084761415.3987834	36377695.99770711	844320190.6538537	-204063528.7479799
22.470000000000002	0.9005560139554621	548.4996158497705	548.3388808540343	1084761415.3987834	36377670.3462201	844322182.2627872	-204061562.79053518
22.48	0.900556923436356	548.4994727027886	548.339461447717	1084761415.3987834	36377644.809972	844324164.9040211	-204059605.6855502
22.49	0.9005578288210504	548.4993301988659	548.3400394270951	1084761415.3987834	36377619.38844599	844326138.6179185	-204057657.39318007
22.5	0.9005587301279925	548.4991883351184	548.3406148039379	1084761415.3987834	36377594.08112745	844328103.4446598	-204055717.8737588
22.509999999999998	0.9005596273755442	548.4990471086753	548.3411875899569	1084761415.3987834	36377568.88750424	844330059.4242445	-204053787.08779866
22.52	0.9005605205819844	548.4989065166792	548.3417577968149	1084761415.3987834	36377543.80706643	844332006.5964924	-204051864.9959897
22.529999999999998	0.9005614097655112	548.4987665562841	548.34232543612	1084761415.3987834	36377518.83930629	844333945.0010448	-204049951.559199
22.54	0.9005622949442398	548.4986272246566	548.3428905194287	1084761415.3987834	36377493.98371855	844335874.6773638	-204048046.7384695
22.55	0.9005631761362034	548.4984885189783	548.3434530582462	1084761415.3987834	36377469.23980005	844337795.6647339	-204046150.4950192
22.560000000000002	0.9005640533593565	548.4983504364415	548.3440130640253	1084761415.3987834	36377444.60704991	844339708.0022635	-204044262.79024088
22.57	0.90056492663157	548.4982129742511	548.3445705481672	1084761415.3987834	36377420.0849696	844341611.7288854	-204042383.58570078
22.580000000000002	0.900565795970635	548.4980761296255	548.3451255220217	1084761415.3987834	36377395.67306274	844343506.8833559	-204040512.84313792
22.59	0.9005666613942621	548.4979398997942	548.3456779968877	1084761415.3987834	36377371.37083506	844345393.5042593	-204038650.5244637
22.599999999999998	0.9005675229200847	548.4978042820018	548.3462279840135	1084761415.3987834	36377347.17779471	844347271.6300035	-204036796.59176078
22.61	0.9005683805656537	548.4976692735017	548.3467754945967	1084761415.3987834	36377323.09345188	844349141.2988262	-204034951.0072824
22.619999999999997	0.900569234348442	548.4975348715615	548.3473205397848	1084761415.3987834	36377299.11731899	844351002.5487907	-204033113.73345128
22.63	0.9005700842858448	548.49740107346	548.3478631306742	1084761415.3987834	36377275.248910695	844352855.4177915	-204031284.7328596
22.64	0.9005709303951787	548.4972678764893	548.3484032783122	1084761415.3987834	36377251.48774384	844354699.9435515	-204029463.96826783
22.650000000000002	0.9005717726936802	548.4971352779543	548.3489409936961	1084761415.3987834	36377227.83333734	844356536.1636227	-204027651.4026036
22.66	0.9005726111985115	548.4970032751693	548.3494762877743	1084761415.3987834	36377204.28521227	844358364.115391	-204025846.99896163
22.67	0.9005734459267554	548.4968718654634	548.3500091714455	1084761415.3987834	36377180.84289195	844360183.8360714	-204024050.72060245
22.68	0.9005742768954186	548.4967410461762	548.3505396555599	1084761415.3987834	36377157.505901776	844361995.3627132	-204022262.5309519
22.689999999999998	0.9005751041214307	548.4966108146593	548.3510677509174	1084761415.3987834	36377134.27376924	844363798.7321984	-204020482.39360058
22.7	0.9005759276216444	548.4964811682768	548.3515934682708	1084761415.3987834	36377111.14602397	844365593.9812428	-204018710.27230248
22.709999999999997	0.9005767474128388	548.4963521044034	548.3521168183242	1084761415.3987834	36377088.12219766	844367381.1463972	-204016946.13097534
22.72	0.9005775635117158	548.4962236204266	548.3526378117326	1084761415.3987834	36377065.20182415	844369160.2640492	-204015189.93369806
22.73	0.9005783759349015	548.496095713745	548.3531564591048	1084761415.3987834	36377042.38443937	844370931.3704205	-204013441.64471227
22.740000000000002	0.9005791846989496	548.4959683817689	548.3536727709995	1084761415.3987834	36377019.669581294	844372694.5015718	-204011701.22842
22.75	0.9005799898203365	548.4958416219206	548.3541867579302	1084761415.3987834	36376997.05679008	844374449.6934009	-204009968.64938316
22.76	0.900580791315466	548.4957154316342	548.3546984303623	1084761415.3987834	36376974.545607746	844376196.9816438	-204008243.87232366
22.77	0.9005815892006684	548.4955898083545	548.3552077987142	1084761415.3987834	36376952.13557853	844377936.4018764	-204006526.8621216
22.78	0.9005823834921998	548.4954647495373	548.3557148733574	1084761415.3987834	36376929.82624858	844379667.9895139	-204004817.58381537
22.79	0.9005831742062419	548.4953402526518	548.3562196646166	1084761415.3987834	36376907.61716619	844381391.7798119	-204003116.00260043
22.799999999999997	0.9005839613589052	548.495216315176	548.3567221827697	1084761415.3987834	36376885.50788159	844383107.8078685	-204001422.0838291
22.81	0.9005847449662275	548.4950929346015	548.3572224380481	1084761415.3987834	36376863.4979471	844384816.1086234	-203999735.79300928
22.819999999999997	0.9005855250441738	548.4949701084299	548.3577204406391	1084761415.3987834	36376841.58691695	844386516.7168591	-203998057.0958043
22.830000000000002	0.900586301608638	548.4948478341742	548.3582162006824	1084761415.3987834	36376819.774347454	844388209.6672019	-203996385.9580318
22.84	0.9005870746754414	548.4947261093579	548.358709728272	1084761415.3987834	36376798.059796855	844389894.9941217	-203994722.34566325
22.85	0.9005878442603349	548.4946049315159	548.3592010334578	1084761415.3987834	36376776.442825384	844391572.7319337	-203993066.22482318
22.86	0.9005886103789982	548.4944842981952	548.3596901262431	1084761415.3987834	36376754.92299529	844393242.914799	-203991417.56178847
22.87	0.9005893730470411	548.4943642069529	548.360177016588	1084761415.3987834	36376733.49987071	844394905.5767251	-203989776.32298794
22.88	0.9005901322800001	548.4942446553566	548.3606617144058	1084761415.3987834	36376712.173017785	844396560.7515656	-203988142.4750012
