# time of execution: 2020-10-31 11:55:48
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.984]
### sample paramters ###
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.057
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=470[K]
### pulse paramters ###
# peak power:1.63e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.0	1.016260162601626	295.0	295.0
0.01	1.0161674973953463	295.0	295.0
0.02	1.0160753772662672	295.0	295.0
0.03	1.0159837988312057	295.0	295.0
0.04	1.015892758729796	295.0	295.0
0.05	1.015802253624316	295.0	295.0
0.06	1.0157122801995146	295.0	295.0
0.07	1.0156228351624434	295.0	295.0
0.08	1.0155339152422886	295.0	295.0
0.09	1.0154455171902046	295.0	295.0
0.1	1.015357637779147	295.0	295.0
0.11	1.0152702738037056	295.0	295.0
0.12	1.0151834220799514	295.0	295.0
0.13	1.015097079445264	295.0	295.0
0.14	1.0150112427581777	295.0	295.0
0.15	1.0149259088982248	295.0	295.0
0.16	1.014841074765775	295.0	295.0
0.17	1.0147567372818809	295.0	295.0
0.18	1.0146728933881224	295.0	295.0
0.19	1.014589540046456	295.0	295.0
0.2	1.0145066742390614	295.0	295.0
0.21	1.0144242929681913	295.0	295.0
0.22	1.0143423932560218	295.0	295.0
0.22999999999999998	1.0142609721445068	295.0	295.0
0.24	1.0141800266952279	295.0	295.0
0.25	1.014099553989251	295.0	295.0
0.26	1.0140195511269832	295.0	295.0
0.27	1.0139400152280267	295.0	295.0
0.28	1.0138609434310415	295.0	295.0
0.29	1.0137823328935973	295.0	295.0
0.3	1.0137041807920468	295.0	295.0
0.31	1.013626484321373	295.0	295.0
0.32	1.013549240695063	295.0	295.0
0.33	1.0134724471449663	295.0	295.0
0.34	1.0133961009211627	295.0	295.0
0.35	1.0133201992918295	295.0	295.0
0.36	1.0132447395431055	295.0	295.0
0.37	1.0131697189789635	295.0	295.0
0.38	1.013095134921076	295.0	295.0
0.39	1.0130209847086924	295.0	295.0
0.4	1.0129472656985024	295.0	295.0
0.41	1.0128739752645177	295.0	295.0
0.42	1.0128011107979389	295.0	295.0
0.43	1.0127286697070348	295.0	295.0
0.44	1.0126566494170168	295.0	295.0
0.45	1.0125850473699174	295.0	295.0
0.45999999999999996	1.0125138610244655	295.0	295.0
0.47000000000000003	1.01244308785597	295.0	295.0
0.48	1.0123727253561958	295.0	295.0
0.49000000000000005	1.0123027710332473	295.0	295.0
0.5	1.0122332224114505	295.0	295.0
0.5099999999999999	1.0121640770312348	295.0	295.0
0.52	1.0120953324490176	295.0	295.0
0.5299999999999999	1.0120269862370899	295.0	295.0
0.54	1.0119590359835016	295.0	295.0
0.5499999999999999	1.011891479291949	295.0	295.0
0.56	1.0118243137816612	295.0	295.0
0.57	1.0117575370872907	295.0	295.0
0.58	1.0116911468588026	295.0	295.0
0.59	1.0116251407613637	295.0	295.0
0.6	1.011559516475237	295.0	295.0
0.61	1.0114942716956705	295.0	295.0
0.62	1.0114294041327907	295.0	295.0
0.6299999999999999	1.011364911511498	295.0	295.0
0.64	1.0113007915713623	295.0	295.0
0.6499999999999999	1.0112370420665195	295.0	295.0
0.66	1.0111736607655621	295.0	295.0
0.6699999999999999	1.011110645451445	295.0	295.0
0.68	1.0110479939213766	295.0	295.0
0.69	1.0109857039867238	295.0	295.0
0.7	1.0109237734729053	295.0	295.0
0.71	1.0108622002192984	295.0	295.0
0.72	1.010800982079139	295.0	295.0
0.73	1.0107401169194201	295.0	295.0
0.74	1.0106796026207987	295.0	295.0
0.7499999999999999	1.0106194370774997	295.0	295.0
0.76	1.0105596181972176	295.0	295.0
0.7699999999999999	1.0105001439010237	295.0	295.0
0.78	1.010441012123272	295.0	295.0
0.7899999999999999	1.0103822208115076	295.0	295.0
0.8	1.0103237679263706	295.0	295.0
0.8099999999999999	1.0102656514415078	295.0	295.0
0.82	1.0102078693434795	295.0	295.0
0.83	1.0101504196316704	295.0	295.0
0.84	1.0100933003182007	295.0	295.0
0.85	1.0100365094278358	295.0	295.0
0.86	1.0099800449978982	295.0	295.0
0.87	1.0099239050781808	295.0	295.0
0.88	1.0098680877308608	295.0	295.0
0.8899999999999999	1.0098125910304128	295.0	295.0
0.9	1.009757413063522	295.0	295.0
0.9099999999999999	1.009702551929001	295.0	295.0
0.9199999999999999	1.0096480057377075	295.0	295.0
0.93	1.0095937726124566	295.0	295.0
0.9400000000000001	1.0095398506879418	295.0	295.0
0.95	1.0094862381106515	295.0	295.0
0.96	1.0094329330387868	295.0	295.0
0.9699999999999999	1.0093799336421818	295.0	295.0
0.9800000000000001	1.0093272381022214	295.0	295.0
0.99	1.0092748446117656	295.0	295.0
1.0	1.0092227513750682	295.0	295.0
1.01	1.009170956607696	295.0	295.0
1.0199999999999998	1.0091194585364558	295.0	295.0
1.03	1.0090682553993124	295.0	295.0
1.04	1.009017345445318	295.0	295.0
1.05	1.0089667269345277	295.0	295.0
1.0599999999999998	1.0089163981379343	295.0	295.0
1.0699999999999998	1.0088663573373855	295.0	295.0
1.08	1.008816602825513	295.0	295.0
1.09	1.008767132905658	295.0	295.0
1.0999999999999999	1.0087179458917988	295.0	295.0
