# time of execution: 2021-01-18 14:42:24
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:295.0[K]
# initial magnetization [x,y,z]:[0.0, 0.0, 0.984]
### sample paramters ###
# Sample: Iron
# S=2
# mu_at=2.2[mu_B]
# nx=1	ny=1	nz=1
# dx=2.856e-10	dy=2.856e-10	dz=2.856e-10	[m]
# atoms per unit cell:2
# asf=0.035
# gep, cv_el, cv_ph: DFT-interpolation
# Tc=1041[K]
# T_Deb=470[K]
### pulse paramters ###
# peak power:1.4933333333333334e+22[W/m^3]
# sigma=2.4e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
22.9	0.9228565795436181	507.75613021340274	507.63222033188595	899888360.4689481	29163847.062006164	705633659.6890372	-165090853.7183463
22.909999999999997	0.922857261771183	507.75611540982425	507.6326637331903	899888360.4689481	29163844.59860404	705635166.5867469	-165089349.28403994
22.92	0.9228579414765066	507.75610067462094	507.6331054948422	899888360.4689481	29163842.146579977	705636667.9121914	-165087850.41062042
22.93	0.9228586186689886	507.7560860074567	507.63354562295365	899888360.4689481	29163839.70587809	705638163.6861424	-165086357.07737243
22.94	0.9228592933579942	507.7560714079974	507.6339841236135	899888360.4689481	29163837.276442748	705639653.9292922	-165084869.26365924
22.95	0.9228599655528519	507.75605687591025	507.6344210028876	899888360.4689481	29163834.858218625	705641138.6622553	-165083386.9489214
22.96	0.9228606352628541	507.7560424108647	507.6348562668197	899888360.4689481	29163832.45115066	705642617.9055682	-165081910.11267754
22.97	0.9228613024972602	507.75602801253183	507.6352899214294	899888360.4689481	29163830.055184092	705644091.6796906	-165080438.73452282
22.98	0.9228619672652928	507.7560136805839	507.6357219727148	899888360.4689481	29163827.67026445	705645560.0050038	-165078972.7941299
22.99	0.9228626295761411	507.75599941469545	507.6361524266509	899888360.4689481	29163825.296337556	705647022.9018137	-165077512.2712482
22.999999999999996	0.9228632894389587	507.7559852145423	507.6365812891903	899888360.4689481	29163822.93334949	705648480.3903475	-165076057.14570293
23.01	0.9228639468628648	507.7559710798027	507.6370085662624	899888360.4689481	29163820.581246607	705649932.4907585	-165074607.39739552
23.02	0.9228646018569442	507.7559570101555	507.63743426377545	899888360.4689481	29163818.239975564	705651379.2231227	-165073163.00630343
23.03	0.9228652544302497	507.7559430052819	507.63785838761424	899888360.4689481	29163815.90948331	705652820.6074395	-165071723.95247933
