# time of execution: 2021-08-03 13:21:45
#model:['m3tm', 'm3tm']
### simulation parameters ###
# timestep dt=1e-16[s]
# initial temperature:235.0[K]
# initial magnetization [x,y,z]:['[0.0, 0.0, 0.9863]', '[0.0, 0.0, -0.4]']
### sample paramters ###
# Sample: ['Iron', 'Gadolinium']
# S=[2, 3.5]
# mu_at=[2.2, 7.5][mu_B]
# nz=[10 17]
# dx=[2.856e-10, 2e-10]	dy=[2.856e-10, 2e-10]	dz=[2.856e-10, 2.89e-10]	[m]
# atoms per unit cell:[2, 2]
# asf=[0.035, 0.01]
# Jint=-9.439036996666669e-22[J]
# Hex=0.0[J]
# Tc=[1041, 293][K]
# T_Deb=[396, 1][K]
### pulse paramters ###
# peak power:0.0[W/m^3]
# sigma=1.8e-14[s]
# delay=1e-11[s]
#############################
# time [ps]	magnetization	T_e [K]	T_p [K]	E_tot [J/m^3]	E_el [J/m^3]	E_ph [J/m^3]	E_spin [J/m^3]
0.01	[0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.9863]	[-0.39816, -0.40207, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209, -0.40209]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.02	[0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98631, 0.98629]	[-0.39638, -0.40409, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417, -0.40417]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.03	[0.98632, 0.98632, 0.98632, 0.98632, 0.98632, 0.98632, 0.98632, 0.98632, 0.98632, 0.98629]	[-0.39466, -0.40607, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624, -0.40624]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.04	[0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98629]	[-0.39299, -0.408, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083, -0.4083]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.05	[0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98633, 0.98628]	[-0.39138, -0.40989, -0.41035, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036, -0.41036]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.06	[0.98634, 0.98634, 0.98634, 0.98634, 0.98634, 0.98634, 0.98634, 0.98634, 0.98634, 0.98628]	[-0.38982, -0.41175, -0.41239, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241, -0.41241]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.07	[0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98628]	[-0.38831, -0.41356, -0.41443, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445, -0.41445]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.08	[0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98635, 0.98627]	[-0.38685, -0.41533, -0.41645, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648, -0.41648]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.09	[0.98636, 0.98636, 0.98636, 0.98636, 0.98636, 0.98636, 0.98636, 0.98636, 0.98636, 0.98627]	[-0.38544, -0.41707, -0.41846, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185, -0.4185]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.1	[0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98627]	[-0.38408, -0.41878, -0.42046, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051, -0.42051]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.11	[0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98637, 0.98626]	[-0.38276, -0.42045, -0.42244, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251, -0.42251]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.12	[0.98638, 0.98638, 0.98638, 0.98638, 0.98638, 0.98638, 0.98638, 0.98638, 0.98638, 0.98626]	[-0.38149, -0.42208, -0.42441, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451, -0.42451]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.13	[0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98625]	[-0.38026, -0.42369, -0.42638, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649, -0.42649]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.14	[0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98639, 0.98625]	[-0.37907, -0.42526, -0.42832, -0.42846, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847, -0.42847]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.15	[0.9864, 0.9864, 0.9864, 0.9864, 0.9864, 0.9864, 0.9864, 0.9864, 0.9864, 0.98625]	[-0.37793, -0.4268, -0.43026, -0.43042, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043, -0.43043]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.16	[0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98624]	[-0.37682, -0.42832, -0.43218, -0.43237, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238, -0.43238]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.17	[0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98641, 0.98624]	[-0.37575, -0.4298, -0.43408, -0.43432, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433, -0.43433]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.18	[0.98642, 0.98642, 0.98642, 0.98642, 0.98642, 0.98642, 0.98642, 0.98642, 0.98642, 0.98624]	[-0.37472, -0.43126, -0.43597, -0.43624, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626, -0.43626]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.19	[0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98623]	[-0.37373, -0.43269, -0.43785, -0.43816, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818, -0.43818]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.2	[0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98643, 0.98623]	[-0.37277, -0.43409, -0.43971, -0.44007, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009, -0.44009]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.21	[0.98644, 0.98644, 0.98644, 0.98644, 0.98644, 0.98644, 0.98644, 0.98644, 0.98644, 0.98623]	[-0.37184, -0.43547, -0.44156, -0.44197, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199, -0.44199]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.22	[0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98622]	[-0.37095, -0.43682, -0.44339, -0.44385, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387, -0.44387]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.23	[0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98645, 0.98622]	[-0.37009, -0.43815, -0.44521, -0.44572, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575, -0.44575]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.24	[0.98646, 0.98646, 0.98646, 0.98646, 0.98646, 0.98646, 0.98646, 0.98646, 0.98646, 0.98622]	[-0.36926, -0.43946, -0.44701, -0.44758, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761, -0.44761]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.25	[0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98621]	[-0.36847, -0.44075, -0.4488, -0.44943, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946, -0.44946]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.26	[0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98647, 0.98621]	[-0.3677, -0.44201, -0.45057, -0.45126, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513, -0.4513]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.27	[0.98648, 0.98648, 0.98648, 0.98648, 0.98648, 0.98648, 0.98648, 0.98648, 0.98648, 0.98621]	[-0.36696, -0.44325, -0.45232, -0.45308, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313, -0.45313]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.28	[0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.9862]	[-0.36625, -0.44447, -0.45406, -0.45489, -0.45494, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495, -0.45495]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.29	[0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.98649, 0.9862]	[-0.36557, -0.44567, -0.45579, -0.45668, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675, -0.45675]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.3	[0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9862]	[-0.36491, -0.44685, -0.45749, -0.45847, -0.45853, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854, -0.45854]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.31	[0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.9865, 0.98619]	[-0.36428, -0.44801, -0.45918, -0.46023, -0.46031, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032, -0.46032]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.32	[0.98651, 0.98651, 0.98651, 0.98651, 0.98651, 0.98651, 0.98651, 0.98651, 0.98651, 0.98619]	[-0.36367, -0.44915, -0.46086, -0.46199, -0.46207, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208, -0.46208]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.33	[0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98618]	[-0.36309, -0.45028, -0.46252, -0.46373, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383, -0.46383]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.34	[0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98652, 0.98618]	[-0.36254, -0.45138, -0.46416, -0.46546, -0.46556, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557, -0.46557]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.35	[0.98653, 0.98653, 0.98653, 0.98653, 0.98653, 0.98653, 0.98653, 0.98653, 0.98653, 0.98618]	[-0.362, -0.45247, -0.46578, -0.46717, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729, -0.46729]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.36	[0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98617]	[-0.36149, -0.45355, -0.46739, -0.46887, -0.469, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901, -0.46901]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.37	[0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98654, 0.98617]	[-0.361, -0.4546, -0.46898, -0.47056, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707, -0.4707]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.38	[0.98655, 0.98655, 0.98655, 0.98655, 0.98655, 0.98655, 0.98655, 0.98655, 0.98655, 0.98617]	[-0.36053, -0.45564, -0.47056, -0.47223, -0.47238, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239, -0.47239]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.39	[0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98616]	[-0.36008, -0.45667, -0.47212, -0.47389, -0.47405, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406, -0.47406]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.4	[0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98656, 0.98616]	[-0.35965, -0.45768, -0.47366, -0.47553, -0.47571, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572, -0.47572]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.41	[0.98657, 0.98657, 0.98657, 0.98657, 0.98657, 0.98657, 0.98657, 0.98657, 0.98657, 0.98616]	[-0.35924, -0.45867, -0.47519, -0.47716, -0.47735, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736, -0.47736]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.42	[0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98615]	[-0.35885, -0.45965, -0.4767, -0.47878, -0.47898, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899, -0.47899]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.43	[0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98658, 0.98615]	[-0.35848, -0.46062, -0.4782, -0.48038, -0.48059, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061, -0.48061]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.44	[0.98659, 0.98659, 0.98659, 0.98659, 0.98659, 0.98659, 0.98659, 0.98659, 0.98659, 0.98615]	[-0.35812, -0.46157, -0.47967, -0.48196, -0.48219, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221, -0.48221]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.45	[0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.98614]	[-0.35779, -0.46251, -0.48114, -0.48353, -0.48378, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838, -0.4838]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.46	[0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.9866, 0.98614]	[-0.35746, -0.46344, -0.48258, -0.48509, -0.48535, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537, -0.48537]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.47	[0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98614]	[-0.35716, -0.46435, -0.48401, -0.48663, -0.48691, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693, -0.48693]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
0.48	[0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98661, 0.98613]	[-0.35687, -0.46525, -0.48542, -0.48816, -0.48845, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848, -0.48848]	[235.0, 235.0]	[235.0, 235.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]	[0.0, 0.0]
